numObj,26
rangeIdx,"[ 8  9  8  9 10 12  8  9 10 12  8  9  8  9  8  9 10 12  8  9 10 12 12 12
 12 12]"
range,"[0.375    0.421875 0.375    0.421875 0.46875  0.5625   0.375    0.421875
 0.46875  0.5625   0.375    0.421875 0.375    0.421875 0.375    0.421875
 0.46875  0.5625   0.375    0.421875 0.46875  0.5625   0.5625   0.5625
 0.5625   0.5625  ]"
dopplerIdx,"[ 0  0  1  1  1  1  2  2  2  2  3  3 -3 -3 -2 -2 -2 -2 -1 -1 -1 -1  1  2
 -2 -1]"
doppler,"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.12526054
  0.25052108  0.25052108  0.25052108  0.25052108  0.37578163  0.37578163
 -0.37578163 -0.37578163 -0.25052108 -0.25052108 -0.25052108 -0.25052108
 -0.12526054 -0.12526054 -0.12526054 -0.12526054  0.12526054  0.25052108
 -0.25052108 -0.12526054]"
peakVal,"[ 50  68 272 368 182  30  93 126  62  10  17  24  14  19  60  80  39   6
 186 250 123  20  21   7   6  16]"
x,"[ 0.03515625  0.0390625   0.03515625  0.0390625   0.04492188  0.03515625
  0.03515625  0.0390625   0.04492188  0.01757812  0.0234375   0.0390625
  0.046875    0.05273438  0.046875    0.05273438  0.04492188  0.01757812
  0.03515625  0.0390625   0.04492188  0.03515625 -0.17578125 -0.17578125
 -0.17578125 -0.15820312]"
y,"[0.37109375 0.41601562 0.3671875  0.41210938 0.45898438 0.56054688
 0.36132812 0.40625    0.453125   0.5625     0.35546875 0.39648438
 0.37109375 0.41796875 0.37304688 0.41796875 0.46679688 0.54492188
 0.37304688 0.41992188 0.46679688 0.55664062 0.5234375  0.51953125
 0.53320312 0.53320312]"
z,"[ 0.046875    0.0546875   0.0703125   0.08007812  0.08203125 -0.015625
  0.09570312  0.10742188  0.11523438  0.02539062  0.1171875   0.140625
 -0.02148438 -0.02929688 -0.00195312 -0.00195312 -0.01367188 -0.140625
  0.02148438  0.02539062  0.02148438 -0.07421875  0.11132812  0.12890625
  0.03515625  0.0859375 ]"
