numObj,5
rangeIdx,[21 22 21 22 55]
range,[0.984375 1.03125  0.984375 1.03125  2.578125]
dopplerIdx,[ 1  1 -1 -1 -1]
doppler,[ 0.12526054  0.12526054 -0.12526054 -0.12526054 -0.12526054]
peakVal,[ 8  9  8  9 11]
x,[ 0.          0.          0.          0.         -0.08007812]
y,[0.97851562 1.02929688 0.97070312 1.015625   2.5625    ]
z,[-0.10742188 -0.05273438 -0.16992188 -0.18359375 -0.27148438]
