frame,x,y,z
0,"[-0.01367188 -0.02929688 -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.59179688 -0.62109375 -0.67578125 -0.5390625  -0.55273438 -0.56835938
 -0.40820312 -0.49609375 -0.41992188  0.59570312 -0.37304688  0.
  0.25585938  0.2578125   0.51757812  0.78125     1.04492188 -0.01367188
 -0.03125    -0.05664062  0.05664062 -0.53125    -0.5625     -0.61523438
 -0.64648438 -0.67578125 -0.5390625  -0.55273438 -0.56835938 -0.49023438
 -0.49609375 -0.50390625  0.59570312 -0.37304688 -0.25585938  0.
  0.          0.51757812  0.51953125  1.04492188 -0.59960938 -0.56835938
 -0.49023438 -0.58007812  0.          0.2578125   0.25976562  0.78125
  0.          0.25976562  0.51953125 -0.55273438  0.25585938  0.515625
  0.77734375  1.04101562 -0.5390625  -0.55273438]","[0.02734375 0.03320312 0.02148438 0.12890625 0.39257812 0.3984375
 0.43359375 0.49609375 0.484375   1.30664062 1.34570312 1.37890625
 2.53710938 2.57617188 2.64648438 2.5859375  3.046875   8.09179688
 8.140625   8.20703125 8.26367188 8.28710938 8.28710938 0.02929688
 0.03515625 0.         0.12890625 0.34960938 0.37695312 0.375
 0.45898438 0.48242188 1.28515625 1.32421875 1.35546875 2.48828125
 2.546875   2.61523438 2.54296875 3.23242188 8.         8.06054688
 8.14453125 8.2265625  8.296875   8.29492188 1.27539062 1.29296875
 2.43164062 2.49609375 7.94921875 8.02148438 8.17578125 8.22460938
 7.91796875 8.05078125 8.1484375  1.3671875  8.16601562 8.18554688
 8.13671875 8.1015625  1.33007812 1.3671875 ]","[-0.02148438 -0.0625      0.09765625  0.05273438  0.22070312  0.20898438
  0.18945312  0.00390625 -0.00585938  0.25976562  0.24609375  0.26367188
  0.46289062  0.36132812  0.19726562  0.61523438 -2.52148438  1.14648438
  1.03710938  0.78320312  0.31445312 -0.09960938 -0.38085938 -0.01953125
 -0.06054688  0.10351562  0.05664062  0.24023438  0.24414062  0.23242188
  0.06054688  0.046875    0.35351562  0.34375     0.36523438  0.61914062
  0.53125     0.35546875  0.77734375 -2.27929688  1.65039062  1.55664062
  1.30273438  0.83789062  0.41992188  0.13085938  0.43554688  0.54296875
  0.81445312  0.66992188  2.05273438  1.8984375   1.32226562  1.01757812
  2.31054688  1.94335938  1.61523438  0.00585938 -0.81640625 -0.8671875
 -1.35546875 -1.60351562  0.08203125  0.04101562]"
1,"[-0.01367188 -0.02929688 -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.59179688 -0.62109375 -0.67578125 -0.5390625  -0.55273438 -0.51953125
 -0.49023438 -0.4140625  -0.50390625 -0.37304688  0.          0.
  0.2578125   0.51757812  0.78125     1.04492188 -0.01367188 -0.03125
 -0.05664062  0.06054688 -0.53125    -0.58398438 -0.59179688 -0.64648438
 -0.67578125 -0.5390625  -0.55273438 -0.56835938 -0.49023438 -0.49609375
 -0.50390625 -0.49609375  0.          0.          0.2578125   0.51757812
  0.78125     1.04492188 -0.5390625  -0.55273438 -0.56835938 -0.5703125
 -0.49609375 -0.50390625  0.          0.2578125   0.51757812  0.78125
  0.          0.25976562  0.51953125  0.2578125   0.77734375 -0.5390625
 -0.5078125  -0.51953125 -0.40820312 -0.4140625 ]","[0.02734375 0.03320312 0.01953125 0.12890625 0.38867188 0.39453125
 0.4296875  0.49609375 0.484375   1.30664062 1.34570312 1.39257812
 2.5234375  2.5859375  2.62304688 3.62890625 8.09765625 8.14648438
 8.20898438 8.26367188 8.28515625 8.28515625 0.02929688 0.03515625
 0.         0.12304688 0.32226562 0.32617188 0.40429688 0.4609375
 0.48242188 1.28515625 1.32421875 1.35351562 2.48828125 2.54296875
 2.59960938 3.5390625  8.00976562 8.06640625 8.14648438 8.23046875
 8.27734375 8.29492188 1.25390625 1.29492188 1.32617188 2.42382812
 2.50585938 2.57226562 7.95117188 8.03710938 8.15234375 8.22851562
 7.96484375 8.12109375 8.22460938 8.21875    8.15234375 1.33007812
 1.38476562 1.41992188 2.57226562 2.61328125]","[-0.02148438 -0.0625      0.09765625  0.05273438  0.2265625   0.21289062
  0.1953125   0.00585938  0.01171875  0.265625    0.24804688  0.28125
  0.453125    0.39257812  0.27734375 -1.57226562  1.10742188  1.02148438
  0.75195312  0.27929688 -0.11914062 -0.40039062 -0.01953125 -0.05859375
  0.10351562  0.0625      0.27734375  0.26367188  0.2421875   0.046875
  0.05664062  0.35546875  0.34375     0.3671875   0.61914062  0.54492188
  0.45117188 -1.73242188  1.62109375  1.52539062  1.26367188  0.80078125
  0.40234375  0.109375    0.44921875  0.4375      0.45898438  0.78125
  0.6953125   0.58984375  2.04296875  1.83203125  1.3828125   0.98242188
  2.14453125  1.62109375  1.16601562 -0.63671875 -1.26367188  0.0859375
  0.04101562  0.0546875   0.17578125  0.09765625]"
2,"[-0.01367188 -0.02929688 -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.61523438 -0.62109375 -0.67578125 -0.5390625  -0.55273438 -0.51953125
 -0.49023438 -0.49609375 -0.50390625  0.68164062 -0.37304688 -0.25585938
  0.25585938  0.2578125   0.51757812  0.78125     1.04492188 -0.01367188
 -0.03125    -0.05664062  0.06054688 -0.53125    -0.5625     -0.61523438
 -0.62109375 -0.67578125 -0.5390625  -0.5078125  -0.56835938 -0.49023438
 -0.49609375 -0.50390625  0.68164062 -0.37304688  0.          0.
  0.2578125   0.25976562  0.78125     1.04492188 -0.59960938 -0.5703125
 -0.49609375  0.          0.2578125   0.51757812  0.78125     0.
  0.25976562 -0.5078125   0.25585938  0.515625    0.77734375  0.78125
 -0.49414062 -0.5078125  -0.51953125 -0.40820312]","[0.02734375 0.03320312 0.01953125 0.12890625 0.38671875 0.39257812
 0.3984375  0.49609375 0.484375   1.3046875  1.34375    1.39257812
 2.52148438 2.57421875 2.62695312 2.58398438 3.50585938 8.08789062
 8.140625   8.20703125 8.26367188 8.28710938 8.28710938 0.02929688
 0.03515625 0.         0.12304688 0.33203125 0.36914062 0.37304688
 0.4921875  0.48242188 1.28320312 1.33789062 1.35351562 2.48632812
 2.54296875 2.60351562 2.546875   3.6171875  8.00195312 8.06054688
 8.14257812 8.24023438 8.27539062 8.29492188 1.27539062 2.40625
 2.4921875  7.96484375 8.06054688 8.1640625  8.23632812 7.90234375
 8.09570312 1.3828125  8.19726562 8.1953125  8.15625    8.13476562
 1.34375    1.3828125  1.41601562 2.57421875]","[-0.02148438 -0.0625      0.09765625  0.05273438  0.23046875  0.21679688
  0.18945312  0.0078125   0.00976562  0.27148438  0.25195312  0.28125
  0.4609375   0.37890625  0.25195312  0.52734375 -1.83007812  1.14453125
  1.03320312  0.77734375  0.30664062 -0.09765625 -0.38476562 -0.01953125
 -0.06054688  0.10351562  0.0625      0.265625    0.25585938  0.234375
  0.06054688  0.05078125  0.36328125  0.35742188  0.36914062  0.62695312
  0.54882812  0.42578125  0.68554688 -1.59960938  1.65429688  1.55859375
  1.2890625   0.81835938  0.42382812  0.1171875   0.43554688  0.8359375
  0.74414062  1.9921875   1.73046875  1.3203125   0.91992188  2.36132812
  1.74023438 -0.078125   -0.38085938 -0.76367188 -1.23828125 -1.57617188
  0.12304688  0.07617188  0.11132812  0.1640625 ]"
3,"[-0.01367188 -0.02929688 -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.61523438 -0.64648438 -0.703125   -0.49414062 -0.5078125  -0.56835938
 -0.49023438 -0.4140625  -0.50390625  0.59570312 -0.49609375  0.
  0.          0.2578125   0.51757812  0.78125     1.04492188 -0.01367188
 -0.03125    -0.05664062  0.05664062 -0.53125    -0.5625     -0.61523438
 -0.64648438 -0.5390625  -0.55273438 -0.56835938 -0.49023438 -0.49609375
 -0.50390625  0.59570312 -0.37304688 -0.25585938  0.          0.2578125
  0.51757812  0.78125     1.04492188 -0.58398438 -0.55273438 -0.56835938
 -0.49023438 -0.49609375 -0.58789062  0.          0.          0.25976562
  0.51953125  0.          0.25976562  0.51953125  0.25585938  0.515625
  0.51757812  1.04101562 -0.5390625  -0.5078125 ]","[0.02734375 0.03320312 0.01953125 0.12890625 0.390625   0.39648438
 0.39648438 0.46289062 0.44726562 1.32226562 1.36328125 1.38085938
 2.52148438 2.58789062 2.62890625 2.59765625 2.61328125 8.09179688
 8.14453125 8.20703125 8.26367188 8.28515625 8.28515625 0.02929688
 0.03515625 0.         0.12890625 0.33007812 0.37304688 0.375
 0.4609375  1.28320312 1.32617188 1.359375   2.48632812 2.54492188
 2.609375   2.5546875  3.42578125 7.99804688 8.0625     8.14453125
 8.22851562 8.27734375 8.29492188 1.23828125 1.29296875 1.33398438
 2.43554688 2.5        2.56835938 7.96875    8.06640625 8.17382812
 8.2578125  7.89257812 8.0390625  8.15234375 8.16992188 8.1796875
 8.15429688 8.0546875  1.33203125 1.38476562]","[-0.02148438 -0.0625      0.09765625  0.05078125  0.2265625   0.2109375
  0.19140625  0.0078125   0.01171875  0.27148438  0.25390625  0.25
  0.46289062  0.38671875  0.22070312  0.56640625 -2.94921875  1.14257812
  1.03515625  0.76757812  0.296875   -0.11328125 -0.42773438 -0.01953125
 -0.06054688  0.10351562  0.05664062  0.26757812  0.25        0.23242188
  0.04296875  0.359375    0.33789062  0.34765625  0.62695312  0.54101562
  0.39648438  0.73046875 -1.97851562  1.65625     1.546875    1.27929688
  0.81835938  0.41015625  0.08203125  0.4375      0.4453125   0.4375
  0.80078125  0.71679688  0.52148438  1.97265625  1.72070312  1.3359375
  0.90625     2.39257812  1.9921875   1.59960938 -0.75976562 -0.92773438
 -1.37695312 -1.82421875  0.04882812  0.04296875]"
4,"[-0.01367188 -0.02929688 -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.59179688 -0.62109375 -0.67578125 -0.5390625  -0.55273438 -0.56835938
 -0.49023438 -0.49609375 -0.41992188 -0.37304688  0.          0.25585938
  0.2578125   0.51757812  0.78125     1.04492188 -0.01367188 -0.03125
 -0.05664062  0.06640625 -0.53125    -0.5625     -0.61523438 -0.64648438
 -0.67578125 -0.5390625  -0.55273438 -0.56835938 -0.49023438 -0.49609375
 -0.50390625 -0.37304688 -0.25585938  0.          0.2578125   0.51757812
  0.78125     0.78320312 -0.58398438 -0.55273438 -0.56835938 -0.49023438
 -0.58007812  0.          0.          0.25976562  0.51953125  0.
  0.          0.25976562  0.25585938  0.515625    0.77734375  1.04101562
 -0.5390625  -0.5078125  -0.51953125 -0.49023438]","[0.02734375 0.03320312 0.02148438 0.12890625 0.38671875 0.39453125
 0.43164062 0.49609375 0.484375   1.3046875  1.34570312 1.37890625
 2.52148438 2.57226562 2.6328125  3.64257812 8.09570312 8.14257812
 8.20898438 8.26367188 8.28515625 8.28515625 0.02929688 0.03515625
 0.         0.11328125 0.33203125 0.37109375 0.37109375 0.4609375
 0.48046875 1.28320312 1.32421875 1.35546875 2.48632812 2.54101562
 2.59765625 3.74023438 8.00195312 8.06445312 8.14648438 8.23046875
 8.27734375 8.32226562 1.23046875 1.29882812 1.33203125 2.44335938
 2.47265625 7.8984375  8.02929688 8.17578125 8.24804688 7.93945312
 7.97070312 8.13085938 8.17578125 8.1953125  8.12695312 8.07617188
 1.33007812 1.38476562 1.41992188 2.5625    ]","[-2.14843750e-02 -6.25000000e-02  9.76562500e-02  5.27343750e-02
  2.30468750e-01  2.12890625e-01  1.93359375e-01  1.95312500e-03
  7.81250000e-03  2.71484375e-01  2.46093750e-01  2.61718750e-01
  4.60937500e-01  3.82812500e-01  3.24218750e-01 -1.53906250e+00
  1.11914062e+00  1.01757812e+00  7.55859375e-01  2.83203125e-01
 -1.19140625e-01 -4.16015625e-01 -1.95312500e-02 -6.05468750e-02
  1.03515625e-01  7.42187500e-02  2.65625000e-01  2.53906250e-01
  2.36328125e-01  4.29687500e-02  6.44531250e-02  3.63281250e-01
  3.41796875e-01  3.61328125e-01  6.25000000e-01  5.52734375e-01
  4.66796875e-01 -1.28710938e+00  1.63671875e+00  1.53710938e+00
  1.26757812e+00  8.00781250e-01  4.04296875e-01  1.64062500e-01
  4.60937500e-01  4.27734375e-01  4.41406250e-01  7.79296875e-01
  7.48046875e-01  2.23828125e+00  1.88281250e+00  1.32226562e+00
  9.92187500e-01  2.08984375e+00  2.12304688e+00  1.56835938e+00
 -6.99218750e-01 -7.75390625e-01 -1.41992188e+00 -1.72265625e+00
  7.42187500e-02  3.71093750e-02  6.44531250e-02  1.03515625e-01]"
5,"[-0.01367188 -0.03125    -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.61523438 -0.62109375 -0.67578125 -0.49414062 -0.55273438 -0.56835938
 -0.40820312 -0.49609375 -0.41992188 -0.37304688  0.          0.
  0.2578125   0.77734375  0.78125     1.04492188 -0.01367188 -0.03125
 -0.05664062  0.05664062 -0.53125    -0.5625     -0.61523438 -0.64648438
 -0.67578125 -0.5390625  -0.55273438 -0.56835938 -0.49023438 -0.49609375
 -0.41992188 -0.49609375  0.          0.25585938  0.2578125   0.51757812
  0.78125     1.04492188 -0.5390625  -0.55273438 -0.61523438 -0.49023438
 -0.58007812  0.          0.          0.51757812  0.78125     0.
  0.25976562  0.51953125 -0.55273438  0.25585938  0.2578125   0.51757812
  1.04101562 -0.5390625  -0.5078125  -0.51953125]","[0.02734375 0.02148438 0.02148438 0.12890625 0.35742188 0.39257812
 0.39453125 0.49609375 0.484375   1.3203125  1.34570312 1.38085938
 2.53125    2.57226562 2.63476562 3.60546875 8.09375    8.14453125
 8.20898438 8.24414062 8.28515625 8.28320312 0.02929688 0.03515625
 0.         0.12890625 0.27929688 0.36523438 0.3671875  0.45898438
 0.48046875 1.28125    1.32421875 1.359375   2.48242188 2.54101562
 2.60742188 3.43359375 8.0078125  8.0625     8.14453125 8.23046875
 8.27734375 8.29492188 1.25976562 1.30273438 1.3203125  2.43945312
 2.47070312 7.93164062 8.05664062 8.171875   8.24414062 7.89453125
 8.02734375 8.10742188 1.36523438 8.19140625 8.19921875 8.19921875
 8.12890625 1.328125   1.3828125  1.41992188]","[-0.02148438 -0.06445312  0.09765625  0.05273438  0.27539062  0.21875
  0.19726562  0.          0.015625    0.28125     0.24609375  0.24609375
  0.48828125  0.39257812  0.31835938 -1.625       1.125       1.03710938
  0.75976562  0.29492188 -0.11914062 -0.46875    -0.01953125 -0.06054688
  0.10351562  0.05664062  0.3203125   0.26171875  0.24414062  0.05859375
  0.0625      0.3671875   0.34179688  0.34375     0.64453125  0.56054688
  0.49023438 -1.93554688  1.63085938  1.52539062  1.26953125  0.8046875
  0.40429688  0.04492188  0.43554688  0.41796875  0.40820312  0.78710938
  0.75585938  2.11914062  1.765625    1.26953125  0.83789062  2.38867188
  2.03515625  1.81054688 -0.078125   -0.48632812 -0.85351562 -1.07617188
 -1.45117188  0.10742188  0.08398438  0.06054688]"
6,"[-0.01367188 -0.02929688 -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.61523438 -0.62109375 -0.67578125 -0.5390625  -0.5078125  -0.56835938
 -0.49023438 -0.49609375 -0.41992188 -0.37304688  0.          0.
  0.2578125   0.51757812  0.78125     1.04492188 -0.01367188 -0.03125
 -0.05664062  0.06054688 -0.51171875 -0.58398438 -0.59179688 -0.62109375
 -0.67578125 -0.5390625  -0.55273438 -0.56835938 -0.49023438 -0.49609375
 -0.41992188 -0.49609375  0.          0.25585938  0.2578125   0.51757812
  0.78125     0.78320312 -0.5390625  -0.55273438 -0.61523438 -0.49023438
 -0.49609375 -0.50390625  0.          0.          0.51757812  0.51953125
  0.78320312  0.          0.          0.25976562  0.51953125  0.515625
  0.51757812  0.78125    -0.5078125  -0.40820312]","[0.02734375 0.03320312 0.01953125 0.12890625 0.3671875  0.39453125
 0.39453125 0.49609375 0.484375   1.3046875  1.36328125 1.3828125
 2.52148438 2.57421875 2.63671875 3.52929688 8.09570312 8.1484375
 8.2109375  8.265625   8.28515625 8.28125    0.02929688 0.03515625
 0.         0.12304688 0.33203125 0.33398438 0.40625    0.49414062
 0.48242188 1.28320312 1.32617188 1.36132812 2.484375   2.54296875
 2.61132812 3.32617188 8.01171875 8.06640625 8.15039062 8.23242188
 8.27734375 8.32421875 1.25       1.29492188 1.31054688 2.44140625
 2.5        2.56445312 7.9453125  8.0546875  8.16601562 8.2578125
 8.296875   7.86914062 7.9296875  8.07226562 8.1953125  8.203125
 8.19140625 8.09179688 1.3828125  2.57617188]","[-0.02148438 -0.0625      0.09765625  0.05273438  0.26171875  0.21289062
  0.19726562 -0.0078125   0.          0.26953125  0.25        0.2421875
  0.46679688  0.37890625  0.29296875 -1.78320312  1.109375    1.0078125
  0.73242188  0.26171875 -0.14453125 -0.47460938 -0.01953125 -0.06054688
  0.10351562  0.0625      0.3046875   0.25390625  0.2421875   0.046875
  0.04882812  0.36328125  0.3359375   0.33789062  0.6328125   0.55078125
  0.46875    -2.11523438  1.609375    1.50390625  1.2421875   0.78125
  0.3828125   0.08203125  0.46289062  0.4375      0.43945312  0.78710938
  0.72070312  0.6171875   2.06640625  1.77148438  1.296875    0.91015625
  0.66992188  2.33789062  2.265625    1.84765625  1.359375   -0.68554688
 -1.1328125  -1.7890625   0.09765625  0.11328125]"
7,"[-0.01367188 -0.02929688 -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.61523438 -0.62109375 -0.67578125 -0.5390625  -0.5078125  -0.56835938
 -0.49023438 -0.4140625  -0.50390625 -0.37304688  0.          0.
  0.2578125   0.77734375  0.78125     1.04492188 -0.01367188 -0.03125
 -0.05664062  0.05664062 -0.51171875 -0.5625     -0.61523438 -0.64648438
 -0.703125   -0.5390625  -0.55273438 -0.56835938 -0.49023438 -0.49609375
 -0.41992188 -0.49609375  0.          0.          0.2578125   0.51757812
  0.78125     1.04492188 -0.58398438 -0.55273438 -0.61523438 -0.49023438
 -0.58007812 -0.58789062  0.          0.2578125   0.51757812  0.51953125
  0.          0.25976562  0.25585938  0.515625    0.77734375  0.78125
 -0.49414062 -0.55273438 -0.56835938 -0.40820312]","[0.02734375 0.03320312 0.01953125 0.12890625 0.37890625 0.39453125
 0.39453125 0.49609375 0.484375   1.3046875  1.36132812 1.38085938
 2.52148438 2.5859375  2.625      3.55859375 8.09179688 8.14453125
 8.20898438 8.24414062 8.28515625 8.28320312 0.02929688 0.03515625
 0.         0.12890625 0.34375    0.36914062 0.36523438 0.4609375
 0.44140625 1.28320312 1.32617188 1.359375   2.484375   2.54101562
 2.61132812 3.35742188 8.00390625 8.06445312 8.14648438 8.23046875
 8.27734375 8.29492188 1.23632812 1.30273438 1.31640625 2.4453125
 2.48242188 2.546875   7.95117188 8.04296875 8.16210938 8.24609375
 7.9765625  8.11523438 8.1875     8.19140625 8.15820312 8.13867188
 1.34375    1.36523438 1.40039062 2.57226562]","[-0.02148438 -0.0625      0.09765625  0.05078125  0.2421875   0.21289062
  0.19921875  0.          0.00585938  0.27148438  0.25390625  0.24804688
  0.47070312  0.40039062  0.27148438 -1.7265625   1.13671875  1.03320312
  0.75390625  0.29101562 -0.12304688 -0.44140625 -0.01953125 -0.06054688
  0.10351562  0.05664062  0.29101562  0.25585938  0.24804688  0.046875
  0.0703125   0.36132812  0.33789062  0.34375     0.63476562  0.5546875
  0.47460938 -2.0625      1.65039062  1.54296875  1.265625    0.80273438
  0.40234375  0.07226562  0.44140625  0.41796875  0.42382812  0.77148438
  0.72070312  0.61914062  2.046875    1.80664062  1.33007812  0.99804688
  2.09570312  1.65039062 -0.54492188 -0.80664062 -1.21679688 -1.5625
  0.12109375  0.06835938  0.078125    0.17382812]"
8,"[-0.01367188 -0.03125    -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.61523438 -0.62109375 -0.67578125 -0.5390625  -0.55273438 -0.51953125
 -0.49023438 -0.4140625  -0.50390625 -0.37304688  0.          0.
  0.2578125   0.51757812  0.78125     1.04492188 -0.01367188 -0.03125
 -0.05664062  0.06640625 -0.53125    -0.5625     -0.61523438 -0.64648438
 -0.5390625  -0.55273438 -0.56835938 -0.49023438 -0.49609375 -0.50390625
 -0.37304688  0.          0.          0.2578125   0.51757812  0.78125
  1.04492188 -0.58398438 -0.59960938 -0.56835938 -0.5703125  -0.49609375
 -0.58789062  0.          0.2578125   0.51757812  0.78125     0.
  0.51757812  0.25585938  0.2578125   0.77734375  0.78125    -0.49414062
 -0.5078125  -0.51953125 -0.40820312 -0.4140625 ]","[0.02734375 0.0234375  0.02148438 0.12890625 0.3671875  0.39453125
 0.3984375  0.49609375 0.484375   1.3046875  1.34570312 1.3984375
 2.51953125 2.58398438 2.625      3.51757812 8.09375    8.14453125
 8.20898438 8.26367188 8.28515625 8.28320312 0.02929688 0.03515625
 0.         0.11523438 0.27929688 0.36523438 0.37109375 0.4609375
 1.28125    1.32421875 1.36132812 2.48242188 2.54101562 2.6015625
 3.61523438 8.0078125  8.06445312 8.14648438 8.23046875 8.27734375
 8.29492188 1.23828125 1.28515625 1.34570312 2.4296875  2.51171875
 2.546875   7.95507812 8.04492188 8.16015625 8.2265625  7.93359375
 8.07421875 8.19140625 8.1953125  8.16796875 8.12890625 1.34765625
 1.38476562 1.41992188 2.57226562 2.61523438]","[-0.02148438 -0.06445312  0.09765625  0.05273438  0.26171875  0.21289062
  0.18945312 -0.00585938  0.00585938  0.27539062  0.24414062  0.25585938
  0.4765625   0.40234375  0.26953125 -1.80859375  1.125       1.03320312
  0.75585938  0.28125    -0.125      -0.46484375 -0.01953125 -0.06054688
  0.10351562  0.07421875  0.3203125   0.26171875  0.23828125  0.03710938
  0.36523438  0.33984375  0.34179688  0.640625    0.55859375  0.44335938
 -1.60351562  1.62695312  1.53710938  1.26757812  0.80273438  0.40234375
  0.03515625  0.4375      0.40625     0.39648438  0.765625    0.67773438
  0.6171875   2.02929688  1.796875    1.3359375   0.9921875   2.25390625
  1.78320312 -0.48046875 -0.88671875 -1.15039062 -1.609375    0.08203125
  0.0625      0.06640625  0.17773438  0.04882812]"
9,"[-0.01367188 -0.03125    -0.05273438  0.06054688 -0.51171875 -0.5625
 -0.59179688 -0.62109375 -0.67578125 -0.5390625  -0.55273438 -0.56835938
 -0.49023438 -0.49609375 -0.41992188 -0.49609375  0.          0.
  0.2578125   0.51757812  0.78125     1.04492188 -0.01367188 -0.03125
 -0.05664062  0.06054688 -0.53125    -0.5625     -0.61523438 -0.62109375
 -0.5390625  -0.55273438 -0.56835938 -0.49023438 -0.49609375 -0.50390625
 -0.37304688 -0.25585938  0.25585938  0.2578125   0.51757812  0.78125
  0.78320312 -0.58398438 -0.55273438 -0.56835938 -0.49023438 -0.49609375
  0.          0.          0.51757812  0.51953125  0.          0.25976562
  0.25585938  0.2578125   0.77734375  0.78125    -0.49414062 -0.5078125
 -0.56835938 -0.49023438 -0.4140625  -0.41992188]","[0.02734375 0.0234375  0.01953125 0.12890625 0.34765625 0.390625
 0.42382812 0.49609375 0.484375   1.30273438 1.34570312 1.38085938
 2.51953125 2.57226562 2.63476562 3.18164062 8.09570312 8.14453125
 8.20898438 8.265625   8.28515625 8.28125    0.02929688 0.03515625
 0.         0.12304688 0.25       0.35742188 0.36132812 0.49414062
 1.27929688 1.32421875 1.359375   2.48242188 2.54101562 2.59960938
 3.68164062 8.00195312 8.06445312 8.14648438 8.23046875 8.27734375
 8.32421875 1.24609375 1.29882812 1.33789062 2.45507812 2.51171875
 7.953125   8.04492188 8.15820312 8.2578125  7.9296875  8.10742188
 8.19726562 8.21484375 8.16601562 8.11523438 1.34765625 1.38476562
 1.40234375 2.56054688 2.61523438 2.65234375]","[-0.02148438 -0.06445312  0.09765625  0.05078125  0.28515625  0.22070312
  0.2109375  -0.00390625  0.01171875  0.28125     0.24804688  0.24804688
  0.48046875  0.390625    0.31445312 -2.32617188  1.12109375  1.03515625
  0.75585938  0.27734375 -0.1328125  -0.50390625 -0.01953125 -0.06054688
  0.10351562  0.0625      0.34375     0.27148438  0.25390625  0.04296875
  0.37109375  0.34179688  0.34570312  0.64257812  0.56054688  0.45117188
 -1.44726562  1.64257812  1.51953125  1.265625    0.796875    0.39257812
  0.05859375  0.41796875  0.42773438  0.421875    0.7421875   0.6796875
  2.03710938  1.8203125   1.34570312  0.89648438  2.265625    1.69335938
 -0.36132812 -0.6953125  -1.16601562 -1.67773438  0.0703125   0.04296875
  0.02539062  0.13476562  0.05273438 -0.01171875]"
