frame,x,y,z
10,"[-0.01367188 -0.03125    -0.05273438  0.          0.          0.5625
  0.58203125 -0.01367188 -0.03125    -0.05664062  0.52929688  0.54882812
 -0.01367188 -0.02929688 -0.05273438  0.          0.58203125 -0.03515625
 -0.07421875  0.08203125  0.03320312 -0.65234375 -0.03710938 -0.07617188
  0.04296875  0.         -0.65234375 -0.03515625 -0.07617188  0.04882812
  0.5625      0.06835938]","[0.02734375 0.01953125 0.02929688 0.35742188 0.37890625 0.859375
 0.87304688 0.02929688 0.03320312 0.         0.88867188 0.9140625
 0.0234375  0.015625   0.04882812 0.359375   0.8515625  0.00585938
 0.015625   0.         0.50585938 0.81835938 0.         0.
 0.06640625 0.25976562 0.78125    0.00976562 0.         0.06445312
 0.83007812 1.05078125]","[-0.0234375  -0.06640625  0.09570312 -0.21484375 -0.25       -0.25976562
 -0.3203125  -0.01953125 -0.06054688  0.1015625  -0.2265625  -0.2578125
 -0.02539062 -0.06835938  0.08789062  0.99609375 -0.37304688  0.01171875
  0.00976562 -0.078125    0.9296875   0.328125    0.01367188  0.01171875
  0.08203125 -1.02734375  0.41210938  0.00976562  0.          0.08007812
 -0.33984375  0.30664062]"
11,"[-0.01367188 -0.03125    -0.05273438  0.          0.5625      0.54882812
 -0.01367188 -0.03125    -0.05664062  0.49609375  0.54882812 -0.01367188
 -0.02929688 -0.05273438  0.58203125 -0.03515625 -0.07421875  0.046875
  0.         -0.65234375 -0.03710938 -0.07617188  0.0390625   0.
 -0.68554688 -0.03515625 -0.07421875  0.04296875 -0.65234375]","[0.02734375 0.01953125 0.02929688 0.37695312 0.85742188 0.89257812
 0.02929688 0.03320312 0.         0.88867188 0.921875   0.0234375
 0.015625   0.04882812 0.84960938 0.00585938 0.015625   0.06640625
 0.22460938 0.80664062 0.         0.         0.078125   0.36914062
 0.74804688 0.00976562 0.01757812 0.08398438 0.80859375]","[-0.0234375  -0.06640625  0.09570312 -0.25390625 -0.26367188 -0.32421875
 -0.01953125 -0.06054688  0.1015625  -0.29296875 -0.23046875 -0.02539062
 -0.06835938  0.08789062 -0.37695312  0.01171875  0.00976562  0.08007812
 -1.03515625  0.359375    0.01367188  0.01171875  0.07226562 -0.9921875
  0.41796875  0.00976562  0.00390625  0.0625      0.35351562]"
12,"[-0.01367188 -0.03125    -0.05273438  0.59570312  0.58203125 -0.01367188
 -0.03125    -0.05664062  0.5625      0.6171875  -0.01367188 -0.02929688
 -0.05273438  0.5625      0.58203125 -0.03515625 -0.07421875  0.078125
  0.         -0.65234375 -0.03710938 -0.07617188  0.04296875 -0.03320312
 -0.68554688 -0.03515625 -0.07421875  0.04296875 -0.62890625 -0.65234375]","[0.02734375 0.01953125 0.02734375 0.83984375 0.8828125  0.02929688
 0.03320312 0.         0.87304688 0.87695312 0.0234375  0.015625
 0.04882812 0.82617188 0.84375    0.00585938 0.015625   0.
 0.2421875  0.8671875  0.         0.         0.06640625 0.52539062
 0.8203125  0.00976562 0.01757812 0.08398438 0.8515625  0.875     ]","[-0.0234375  -0.06640625  0.09570312 -0.24609375 -0.29101562 -0.01953125
 -0.06054688  0.1015625  -0.2109375  -0.234375   -0.02539062 -0.06835938
  0.08789062 -0.3515625  -0.38867188  0.01171875  0.00976562 -0.08398438
 -1.03125     0.16992188  0.01367188  0.01171875  0.08203125 -0.91992188
  0.24804688  0.00976562  0.00390625  0.0625      0.04882812  0.11328125]"
13,"[-0.01367188 -0.03125    -0.05273438  0.          0.58203125 -0.01367188
 -0.03125    -0.05664062  0.          0.58203125 -0.01367188 -0.02929688
 -0.05273438  0.          0.58203125 -0.03515625 -0.07421875  0.08203125
  0.52929688  0.06835938 -0.03710938 -0.07617188  0.08203125  0.5625
  0.06835938 -0.03515625 -0.07617188  0.0859375  -0.66210938  0.06835938]","[0.02734375 0.01953125 0.02929688 0.12890625 0.88085938 0.02929688
 0.03320312 0.         0.49804688 0.90429688 0.0234375  0.015625
 0.04882812 0.484375   0.85351562 0.00585938 0.015625   0.
 0.87304688 0.94726562 0.         0.         0.0390625  0.87695312
 0.92578125 0.00976562 0.         0.         0.74414062 0.97460938]","[-0.0234375  -0.06640625  0.09570312 -1.05078125 -0.29882812 -0.01953125
 -0.06054688  0.1015625  -0.93554688 -0.2109375  -0.02539062 -0.06835938
  0.08789062  0.94140625 -0.37109375  0.01171875  0.00976562 -0.078125
 -0.27929688  0.55078125  0.01367188  0.01171875 -0.06835938 -0.18554688
  0.5859375   0.00976562  0.         -0.08203125  0.359375    0.5       ]"
14,"[-0.01367188 -0.03125    -0.05273438  0.5625      0.58203125 -0.01367188
 -0.03125    -0.05664062  0.54882812 -0.01367188 -0.02929688 -0.05273438
  0.          0.58203125 -0.03515625 -0.07421875  0.046875    0.03320312
 -0.65234375 -0.03710938 -0.07617188  0.04296875 -0.65234375 -0.03515625
 -0.07421875  0.04882812  0.5625      0.06835938]","[0.02734375 0.01953125 0.02929688 0.85351562 0.87109375 0.02929688
 0.03320312 0.         0.91210938 0.0234375  0.015625   0.04882812
 0.33398438 0.84570312 0.00585938 0.015625   0.06640625 0.7109375
 0.83789062 0.         0.         0.06835938 0.80078125 0.00976562
 0.01757812 0.06445312 0.828125   1.05078125]","[-0.0234375  -0.06640625  0.09570312 -0.27929688 -0.32421875 -0.01953125
 -0.06054688  0.1015625  -0.26757812 -0.02539062 -0.06835938  0.08789062
  1.00585938 -0.38867188  0.01171875  0.00976562  0.08007812  0.78515625
  0.27929688  0.01367188  0.01171875  0.08007812  0.37304688  0.00976562
  0.00390625  0.08007812 -0.34570312  0.30664062]"
15,"[-0.01367188 -0.03125    -0.05273438  0.          0.58203125 -0.01367188
 -0.03125    -0.05273438 -0.01367188 -0.02929688 -0.05273438  0.
  0.6171875  -0.03515625 -0.07421875  0.078125    0.5625     -0.65234375
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.07421875
  0.59570312  0.06835938]","[0.02734375 0.01953125 0.02929688 0.1953125  0.87695312 0.02929688
 0.03320312 0.         0.0234375  0.015625   0.04882812 0.16601562
 0.8359375  0.00585938 0.015625   0.         0.86132812 0.82617188
 0.         0.         0.06835938 0.00976562 0.         0.
 0.82226562 0.99414062]","[-0.0234375  -0.06640625  0.09570312  1.04101562 -0.30664062 -0.01953125
 -0.06054688  0.10546875 -0.02539062 -0.06835938  0.08789062  1.046875
 -0.34960938  0.01171875  0.00976562 -0.08398438 -0.25        0.3125
  0.01367188  0.01171875  0.08007812  0.00976562  0.         -0.09960938
 -0.30273438  0.4609375 ]"
16,"[-0.01367188 -0.03125    -0.05273438  0.          0.5625      0.58203125
 -0.01367188 -0.03125    -0.05273438  0.52929688  0.51367188 -0.01367188
 -0.02929688 -0.05273438  0.5625     -0.03515625 -0.07421875  0.078125
 -0.62890625 -0.65234375 -0.03710938 -0.07617188  0.04296875 -0.59570312
 -0.6171875  -0.03515625 -0.07617188  0.07421875 -0.5625    ]","[0.02734375 0.01953125 0.02929688 0.37695312 0.80078125 0.79101562
 0.02929688 0.03320312 0.         0.81835938 0.82617188 0.0234375
 0.015625   0.04882812 0.74023438 0.00585938 0.015625   0.
 0.60546875 0.78320312 0.         0.         0.06835938 0.
 0.73046875 0.00976562 0.         0.         0.15039062]","[-0.0234375  -0.06640625  0.09570312 -0.25390625 -0.40429688 -0.48632812
 -0.01953125 -0.06054688  0.10546875 -0.41601562 -0.5078125  -0.02539062
 -0.06835938  0.08789062 -0.50976562  0.01171875  0.00976562 -0.08398438
  0.59960938  0.40820312  0.01367188  0.01171875  0.08007812  0.8984375
  0.53710938  0.00976562  0.         -0.09960938  0.88476562]"
17,"[-0.01367188 -0.03125    -0.05273438  0.          0.01367188 -0.06640625
  0.34375    -0.01367188 -0.03125    -0.05664062 -0.01367188 -0.02929688
 -0.05273438 -0.03320312 -0.03515625 -0.07421875  0.046875    0.15625
  0.15625     0.33007812 -0.03515625 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07421875  0.04296875  0.36328125]","[0.02734375 0.01953125 0.02929688 0.34960938 0.38476562 0.984375
 0.66015625 0.02929688 0.03320312 0.         0.0234375  0.015625
 0.04882812 0.9375     0.00585938 0.015625   0.06640625 0.37890625
 0.39453125 0.76757812 1.03515625 0.         0.         0.06835938
 0.00976562 0.01757812 0.08398438 0.77929688]","[-0.0234375  -0.06640625  0.09570312 -0.2265625  -0.23828125 -0.3828125
  0.80664062 -0.01953125 -0.06054688  0.1015625  -0.02539062 -0.06835938
  0.08789062 -0.49414062  0.01171875  0.00976562  0.08007812  0.07617188
  0.16015625  0.65234375 -0.36328125  0.01367188  0.01171875  0.08007812
  0.00976562  0.00390625  0.0625      0.61914062]"
18,"[-0.01367188 -0.03125    -0.05273438  0.01367188  0.         -0.09570312
 -0.1328125   0.54882812 -0.01367188 -0.03125    -0.05664062 -0.1328125
 -0.01367188 -0.02929688 -0.05273438 -0.09960938  0.54882812 -0.03515625
 -0.07421875  0.046875    0.16992188  0.44726562  0.49609375 -0.10351562
 -0.03710938 -0.07617188  0.04296875  0.46289062 -0.03515625 -0.07617188
  0.04296875  0.49609375 -0.10351562]","[0.02734375 0.01953125 0.02929688 0.34570312 0.38085938 0.8125
 0.88085938 0.94921875 0.02929688 0.03320312 0.         0.91992188
 0.0234375  0.015625   0.04882812 0.8359375  0.94921875 0.00585938
 0.015625   0.06640625 0.37890625 0.890625   0.93554688 0.9609375
 0.         0.         0.06835938 0.95117188 0.00976562 0.
 0.08398438 0.93554688 0.94335938]","[-0.0234375  -0.06640625  0.09570312 -0.23046875 -0.24609375 -0.61328125
 -0.57226562  0.03320312 -0.01953125 -0.06054688  0.1015625  -0.50976562
 -0.02539062 -0.06835938  0.08789062 -0.64453125 -0.00585938  0.01171875
  0.00976562  0.08007812  0.01757812  0.22851562  0.00585938 -0.51953125
  0.01367188  0.01171875  0.08007812  0.06445312  0.00976562  0.
  0.0625     -0.04101562 -0.55078125]"
19,"[-0.01367188 -0.03125    -0.05273438  0.01367188  0.58203125 -0.01367188
 -0.03125    -0.05664062 -0.01367188 -0.02929688 -0.05273438 -0.03515625
 -0.07421875  0.046875    0.171875   -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188  0.04882812]","[0.02734375 0.01953125 0.02734375 0.3828125  0.92578125 0.02929688
 0.03320312 0.         0.0234375  0.015625   0.04882812 0.00585938
 0.015625   0.06640625 0.21289062 0.         0.         0.06835938
 0.00976562 0.         0.06445312]","[-0.0234375  -0.06640625  0.09570312 -0.2421875  -0.0859375  -0.01953125
 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08789062  0.01171875
  0.00976562  0.08007812 -1.0625      0.01367188  0.01171875  0.08007812
  0.00976562  0.          0.078125  ]"
