frame,x,y,z
45,"[-0.01367188 -0.03125    -0.05273438 -0.03320312  0.890625    0.88671875
 -0.93359375 -0.01367188 -0.03125    -0.05273438 -0.93359375 -0.83007812
 -0.83984375 -0.9453125   0.85742188  0.921875   -0.83007812 -0.83984375
 -0.9453125  -0.01367188 -0.02929688 -0.05273438  0.          0.
  0.890625    0.921875   -0.93359375 -0.9453125  -0.03515625 -0.07421875
  0.046875    0.86132812 -0.03710938 -0.07617188  0.0859375  -0.03515625
 -0.07421875  0.04882812  0.86132812]","[0.02734375 0.02148438 0.02734375 0.90039062 0.61523438 0.6796875
 2.65429688 0.02929688 0.03320312 0.         2.83203125 2.77929688
 2.83203125 2.86132812 0.68359375 0.66015625 2.73828125 2.796875
 2.83789062 0.0234375  0.01757812 0.04882812 0.79882812 0.84375
 0.62890625 0.65039062 2.71875    2.79882812 0.00585938 0.015625
 0.06445312 0.60351562 0.         0.         0.04101562 0.00976562
 0.01757812 0.0625     0.61328125]","[-0.0234375  -0.06640625  0.09570312 -0.55664062  0.17773438  0.19726562
  1.00585938 -0.01953125 -0.06054688  0.10546875  0.1953125   0.54296875
  0.44921875  0.2890625   0.05078125  0.02929688  0.71875     0.63671875
  0.46679688 -0.02539062 -0.06835938  0.08789062 -0.63671875 -0.640625
  0.11914062  0.1171875   0.81835938  0.66015625  0.01171875  0.00976562
  0.08203125  0.12890625  0.01367188  0.01171875 -0.0625      0.00976562
  0.00390625  0.08007812  0.06640625]"
46,"[-0.01367188 -0.03125    -0.05273438  0.09960938  1.1171875  -0.01367188
 -0.03125    -0.05273438  0.05664062 -0.83007812 -0.83984375 -0.83007812
 -0.83984375  1.27734375 -0.01367188 -0.02929688 -0.05273438  0.09570312
  0.09960938  0.92578125 -0.921875   -0.83984375  1.1171875  -0.03515625
 -0.07421875  0.046875    0.89453125 -0.03710938 -0.07617188  0.0390625
  0.10351562 -0.03515625 -0.07421875  0.04296875  0.89453125]","[0.02734375 0.02148438 0.02734375 0.59765625 4.46875    0.02929688
 0.03515625 0.         0.12695312 2.79492188 2.84960938 2.76171875
 2.828125   4.703125   0.0234375  0.01757812 0.04882812 0.6015625
 0.63476562 0.54882812 2.68945312 2.79296875 4.61523438 0.00585938
 0.015625   0.06445312 0.44726562 0.         0.         0.07617188
 0.         0.00976562 0.01757812 0.08398438 0.50390625]","[-0.0234375  -0.06640625  0.09570312 -0.86914062  2.20507812 -0.01953125
 -0.06054688  0.10546875  0.06054688  0.45703125  0.32421875  0.62304688
  0.48046875  1.52734375 -0.02539062 -0.06835938  0.08789062 -0.8203125
 -0.84375     0.2109375   0.78710938  0.6484375   1.87890625  0.01171875
  0.00976562  0.08203125  0.3515625   0.01367188  0.01171875  0.07421875
 -0.11328125  0.00976562  0.00390625  0.06445312  0.265625  ]"
47,"[-0.01367188 -0.03125    -0.05273438  0.09960938 -0.01367188 -0.03125
 -0.05273438 -0.8203125  -0.83007812 -0.8203125  -0.73828125  1.27734375
 -0.01367188 -0.02929688 -0.05273438  0.09570312  0.09960938  0.9609375
 -0.8203125  -0.83007812 -0.03515625 -0.07421875  0.046875   -0.03710938
 -0.07617188  0.04296875 -0.03515625 -0.07421875  0.04296875  0.13671875]","[0.02734375 0.02148438 0.02734375 0.84375    0.02929688 0.03320312
 0.         2.77148438 2.82421875 2.74414062 2.81835938 4.77539062
 0.0234375  0.01757812 0.04882812 0.76367188 0.79882812 0.53125
 2.70117188 2.75976562 0.00585938 0.015625   0.06445312 0.
 0.         0.06640625 0.00976562 0.01757812 0.08398438 0.84375   ]","[-0.0234375  -0.06640625  0.09570312 -0.6328125  -0.01953125 -0.06054688
  0.10351562  0.36523438  0.20703125  0.53710938  0.46484375  1.28710938
 -0.02539062 -0.06835938  0.08789062 -0.671875   -0.6875      0.02929688
  0.72265625  0.63085938  0.01171875  0.00976562  0.08007812  0.01367188
  0.01171875  0.08203125  0.00976562  0.00390625  0.06445312 -0.6875    ]"
48,"[-0.01367188 -0.03125    -0.05273438  0.          0.         -0.01367188
 -0.03125    -0.05273438 -0.01367188 -0.02929688 -0.05273438  0.
  0.03320312 -0.03515625 -0.07421875  0.046875    0.47851562 -0.62890625
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875  0.04296875
 -0.59570312]","[0.02734375 0.02148438 0.02734375 0.82617188 0.91796875 0.02929688
 0.03320312 0.         0.0234375  0.01757812 0.04882812 0.77539062
 0.86523438 0.00585938 0.015625   0.06445312 0.4375     0.6171875
 0.         0.         0.06640625 0.00976562 0.01757812 0.08398438
 0.609375  ]","[-0.0234375  -0.06640625  0.09570312 -0.59960938 -0.52929688 -0.01953125
 -0.06054688  0.10546875 -0.02539062 -0.06835938  0.08789062 -0.6640625
 -0.609375    0.01171875  0.00976562  0.08203125 -0.7890625  -0.58789062
  0.01367188  0.01171875  0.08203125  0.00976562  0.00390625  0.06445312
 -0.62890625]"
49,"[-0.01367188 -0.03125    -0.05273438 -0.03125    -0.03320312 -0.01367188
 -0.03125    -0.05273438 -0.01367188 -0.02929688 -0.05273438  0.
  0.          0.         -0.03515625 -0.07421875  0.046875    0.86132812
  0.89453125 -0.03710938 -0.07617188  0.0390625  -0.03515625 -0.07421875
  0.04296875  0.86132812  0.92773438  0.65234375]","[0.02734375 0.02148438 0.02734375 0.83203125 0.9296875  0.02929688
 0.03320312 0.         0.0234375  0.01757812 0.04882812 0.79101562
 0.88671875 0.921875   0.00585938 0.015625   0.06445312 0.5234375
 0.53710938 0.         0.         0.07617188 0.00976562 0.01757812
 0.08398438 0.53710938 0.50195312 0.        ]","[-0.0234375  -0.06640625  0.09570312 -0.59179688 -0.50585938 -0.01953125
 -0.06054688  0.10351562 -0.02539062 -0.06835938  0.08789062 -0.64648438
 -0.58007812 -0.59570312  0.01171875  0.00976562  0.08007812  0.16015625
  0.1875      0.01367188  0.01171875  0.07421875  0.00976562  0.00390625
  0.06445312  0.10742188  0.1015625   0.97460938]"
50,"[-0.01367188 -0.03125    -0.05273438  0.06054688  0.86132812  0.89453125
 -0.01367188 -0.03125    -0.05664062  0.05664062 -0.01367188 -0.02929688
 -0.05273438  0.05664062  0.86132812 -0.03320312 -0.03515625 -0.07421875
  0.046875    0.109375   -0.06445312 -0.06640625 -0.03710938 -0.07617188
  0.04296875  0.11328125 -0.03515625 -0.07421875  0.04296875  0.11328125
 -0.06445312  0.92773438]","[0.02734375 0.02148438 0.02929688 0.12695312 0.49023438 0.49414062
 0.02929688 0.03320312 0.         0.12695312 0.0234375  0.01757812
 0.04882812 0.13476562 0.515625   0.99023438 0.00585938 0.015625
 0.06445312 0.         0.97070312 1.01367188 0.         0.
 0.06640625 0.         0.00976562 0.01757812 0.08398438 0.
 0.94140625 0.44140625]","[-0.0234375  -0.06640625  0.09570312  0.05664062  0.24414062  0.27929688
 -0.01953125 -0.06054688  0.1015625   0.06054688 -0.02539062 -0.06835938
  0.08789062  0.03710938  0.1875     -0.37695312  0.01171875  0.00976562
  0.08007812 -0.1171875  -0.3125     -0.30078125  0.01367188  0.01171875
  0.08203125 -0.1015625   0.00976562  0.00390625  0.06445312 -0.12304688
 -0.38867188  0.26171875]"
51,"[-0.01367188 -0.03125    -0.05273438  0.06054688 -0.01367188 -0.03125
 -0.05273438  0.05664062 -0.01367188 -0.02929688 -0.05273438  0.06054688
  0.          0.         -0.03515625 -0.07421875  0.046875    0.109375
 -0.03710938 -0.07617188  0.04296875  0.109375   -0.03515625 -0.07421875
  0.04296875  0.11328125  0.89453125]","[0.02734375 0.02148438 0.02734375 0.125      0.02929688 0.03320312
 0.         0.12695312 0.0234375  0.01757812 0.04882812 0.13085938
 0.75976562 0.83203125 0.00585938 0.015625   0.06445312 0.
 0.         0.         0.06445312 0.         0.00976562 0.01757812
 0.08398438 0.         0.56445312]","[-0.0234375  -0.06640625  0.09570312  0.05664062 -0.01953125 -0.06054688
  0.10546875  0.06054688 -0.02539062 -0.06835938  0.08789062  0.04492188
 -0.68359375 -0.65429688  0.01171875  0.00976562  0.08007812 -0.11914062
  0.01367188  0.01171875  0.08203125 -0.10742188  0.00976562  0.00390625
  0.06445312 -0.125       0.06640625]"
52,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05273438
 -0.01367188 -0.02929688 -0.05273438  0.03125     0.         -0.03515625
 -0.07421875  0.046875   -0.03710938 -0.07617188  0.0390625  -0.03515625
 -0.07617188  0.04296875  0.89453125  0.89453125]","[0.02734375 0.02148438 0.02734375 0.02929688 0.03320312 0.
 0.0234375  0.01757812 0.04882812 0.74804688 0.86328125 0.00585938
 0.015625   0.06445312 0.         0.         0.07617188 0.00976562
 0.         0.08398438 0.4765625  0.55859375]","[-0.0234375  -0.06640625  0.09570312 -0.01953125 -0.06054688  0.10546875
 -0.02539062 -0.06835938  0.08789062 -0.6953125  -0.61328125  0.01171875
  0.00976562  0.08203125  0.01367188  0.01171875  0.07421875  0.00976562
  0.          0.06445312 -0.13476562 -0.10742188]"
53,"[-0.01367188 -0.03125    -0.05273438  0.92578125 -0.01367188 -0.03125
 -0.05273438 -0.01367188 -0.02929688 -0.05273438  0.92578125  0.79492188
 -0.03515625 -0.07421875  0.046875   -0.06445312 -0.03710938 -0.07617188
  0.04296875 -0.03515625 -0.07421875  0.04296875 -0.03125    -0.1328125 ]","[0.02734375 0.02148438 0.02734375 0.34570312 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.04882812 0.3828125  0.66601562
 0.00390625 0.015625   0.06445312 0.81640625 0.         0.
 0.06640625 0.00976562 0.01757812 0.08398438 0.73828125 0.91601562]","[-0.0234375  -0.06640625  0.09570312  0.25976562 -0.01953125 -0.06054688
  0.10546875 -0.02539062 -0.06835938  0.08789062  0.20117188  0.21679688
  0.01171875  0.00976562  0.08203125 -0.609375    0.01367188  0.01171875
  0.08203125  0.00976562  0.00390625  0.06445312 -0.70507812 -0.515625  ]"
54,"[-0.01367188 -0.03125    -0.05273438  0.          0.         -0.01367188
 -0.03125    -0.05273438 -0.73828125 -0.93359375 -0.01367188 -0.02929688
 -0.05273438  0.03125     0.         -0.03515625 -0.07421875  0.046875
  0.86132812  0.89453125 -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07617188  0.04296875  0.89453125]","[0.02734375 0.02148438 0.02929688 0.8828125  0.94921875 0.02929688
 0.03515625 0.         2.64453125 2.63085938 0.0234375  0.01757812
 0.04882812 0.82226562 0.91210938 0.00585938 0.015625   0.06445312
 0.52539062 0.5546875  0.         0.         0.06445312 0.00976562
 0.         0.08398438 0.48046875]","[-0.0234375  -0.06640625  0.09570312 -0.51367188 -0.47070312 -0.01953125
 -0.06054688  0.10546875  1.08398438  1.0703125  -0.02539062 -0.06835938
  0.08789062 -0.60351562 -0.5390625   0.01171875  0.00976562  0.08203125
  0.15820312  0.125       0.01367188  0.01171875  0.08398438  0.00976562
  0.          0.06445312  0.11328125]"
55,"[-0.01367188 -0.03125    -0.05273438  0.05664062 -0.03125    -0.06640625
 -0.01367188 -0.03125    -0.05273438  0.05664062 -0.01367188 -0.02929688
 -0.05273438  0.05664062 -0.03125    -0.06640625 -0.03515625 -0.07421875
  0.046875    0.11328125 -0.54296875  0.52929688 -0.03710938 -0.07617188
  0.04296875  0.109375   -0.03515625 -0.07421875  0.04296875  0.11328125]","[0.02734375 0.02148438 0.02734375 0.13085938 0.90625    0.99023438
 0.02929688 0.03515625 0.         0.12695312 0.0234375  0.01757812
 0.04882812 0.13476562 0.86523438 0.96289062 0.00585938 0.015625
 0.06445312 0.         0.78515625 0.         0.         0.
 0.06640625 0.         0.00976562 0.01757812 0.08398438 0.        ]","[-0.0234375  -0.06640625  0.09570312  0.05078125 -0.47070312 -0.36914062
 -0.01953125 -0.06054688  0.10546875  0.0625     -0.02539062 -0.06835938
  0.08789062  0.03710938 -0.54101562 -0.4375      0.01171875  0.00976562
  0.08203125 -0.11328125 -0.36328125  1.01367188  0.01367188  0.01171875
  0.08203125 -0.10546875  0.00976562  0.00390625  0.06445312 -0.12304688]"
56,"[-0.01367188 -0.03125    -0.05273438  0.05664062  0.890625    0.
 -0.01367188 -0.03125    -0.05273438 -0.8203125  -0.01367188 -0.02929688
 -0.05273438  0.890625    0.          0.         -0.03515625 -0.07421875
  0.046875    0.109375    0.          0.3828125  -0.03710938 -0.07617188
  0.04296875 -0.03515625 -0.07421875  0.04296875  0.          0.3828125
 -0.66210938]","[0.02734375 0.02148438 0.02734375 0.13085938 0.38476562 0.78515625
 0.02929688 0.03320312 0.         2.546875   0.0234375  0.01757812
 0.04882812 0.41015625 0.74609375 0.79492188 0.00585938 0.015625
 0.06445312 0.         0.70898438 0.         0.         0.
 0.06640625 0.00976562 0.01757812 0.08398438 0.6796875  0.42578125
 0.52929688]","[-0.0234375  -0.06640625  0.09570312  0.05078125  0.15625    -0.65234375
 -0.01953125 -0.06054688  0.10546875  1.15234375 -0.02539062 -0.06835938
  0.08789062  0.06640625 -0.69726562 -0.69921875  0.01171875  0.00976562
  0.08007812 -0.11914062 -0.68164062  0.98828125  0.01367188  0.01171875
  0.08203125  0.00976562  0.00390625  0.06445312 -0.7109375   0.84570312
 -0.63476562]"
57,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05273438
 -0.8203125  -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875
  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875
  0.04296875]","[0.02734375 0.02148438 0.02929688 0.02929688 0.03320312 0.
 2.60351562 0.0234375  0.01757812 0.04882812 0.00585938 0.015625
 0.06445312 0.         0.         0.06640625 0.00976562 0.01757812
 0.08398438]","[-0.0234375  -0.06640625  0.09570312 -0.01953125 -0.06054688  0.10351562
  1.01757812 -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562
  0.08203125  0.01367188  0.01171875  0.08203125  0.00976562  0.00390625
  0.06445312]"
58,"[-0.01367188 -0.03125    -0.05273438  0.05664062 -0.01367188 -0.03125
 -0.05273438  0.05664062 -0.80859375 -0.8203125  -0.01367188 -0.02929688
 -0.05273438  0.06054688 -0.03515625 -0.07421875  0.046875    0.109375
 -0.03710938 -0.07617188  0.04296875  0.109375   -0.03515625 -0.07421875
  0.04296875  0.109375  ]","[0.02734375 0.02148438 0.02734375 0.13085938 0.02929688 0.03515625
 0.         0.12695312 2.55664062 2.59570312 0.0234375  0.01757812
 0.04882812 0.13085938 0.00585938 0.015625   0.06445312 0.
 0.         0.         0.06640625 0.         0.00976562 0.01757812
 0.08398438 0.        ]","[-0.0234375  -0.06640625  0.09570312  0.05078125 -0.01953125 -0.06054688
  0.10546875  0.06054688  1.03710938  1.03710938 -0.02539062 -0.06835938
  0.08789062  0.04492188  0.01171875  0.00976562  0.08203125 -0.11914062
  0.01367188  0.01171875  0.08203125 -0.10742188  0.00976562  0.00390625
  0.06445312 -0.13085938]"
59,"[-0.01367188 -0.03125    -0.05273438  0.05664062 -0.01367188 -0.03125
 -0.05273438 -0.70898438 -0.80859375 -0.01367188 -0.02929688 -0.05273438
 -0.79882812 -0.8984375  -0.03515625 -0.07421875  0.046875    0.109375
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04296875]","[0.02734375 0.02148438 0.02734375 0.13085938 0.02929688 0.03320312
 0.         2.59179688 2.5859375  0.0234375  0.01757812 0.04882812
 2.484375   2.48046875 0.00585938 0.015625   0.06445312 0.
 0.         0.         0.06640625 0.00976562 0.         0.08398438]","[-0.0234375  -0.06640625  0.09570312  0.05078125 -0.01953125 -0.06054688
  0.10546875  0.91210938  0.96289062 -0.02539062 -0.06835938  0.08789062
  1.11328125  1.14453125  0.01171875  0.00976562  0.08007812 -0.1171875
  0.01367188  0.01171875  0.08203125  0.00976562  0.          0.06445312]"
60,"[-0.01367188 -0.03125    -0.05273438  0.06054688 -0.01367188 -0.03125
 -0.05273438 -0.79882812 -0.01367188 -0.02929688 -0.05273438 -0.06640625
 -0.03515625 -0.07421875  0.046875    0.109375   -0.03710938 -0.07617188
  0.04296875 -0.03515625 -0.07421875  0.04296875 -1.02539062]","[0.02734375 0.02148438 0.02734375 0.125      0.02929688 0.03515625
 0.         2.49804688 0.0234375  0.01757812 0.04882812 0.68359375
 0.00585938 0.015625   0.06445312 0.         0.         0.
 0.06640625 0.00976562 0.01757812 0.08203125 0.        ]","[-0.0234375  -0.06640625  0.09570312  0.05859375 -0.01953125 -0.06054688
  0.10546875  1.08398438 -0.02539062 -0.06835938  0.08789062 -0.80664062
  0.01171875  0.00976562  0.08203125 -0.1171875   0.01367188  0.01171875
  0.08203125  0.00976562  0.00390625  0.06445312  0.45117188]"
61,"[-0.01367188 -0.03125    -0.05273438 -0.03320312 -0.01367188 -0.03125
 -0.05273438 -0.88671875 -0.01367188 -0.02929688 -0.05273438  0.03125
  0.          0.         -0.97460938 -0.03515625 -0.07421875  0.046875
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875  0.04296875
  0.890625  ]","[0.02734375 0.02148438 0.02929688 0.72851562 0.02929688 0.03320312
 0.         2.5        0.0234375  0.01757812 0.04882812 0.70898438
 0.73046875 0.68359375 2.38476562 0.00585938 0.015625   0.06445312
 0.         0.         0.06640625 0.00976562 0.01757812 0.08398438
 0.4140625 ]","[-0.0234375  -0.06640625  0.09570312 -0.76757812 -0.01953125 -0.06054688
  0.10546875  1.00585938 -0.02539062 -0.06835938  0.08789062 -0.68164062
 -0.71289062 -0.80859375  1.18945312  0.01171875  0.00976562  0.08203125
  0.01367188  0.01171875  0.08203125  0.00976562  0.00390625  0.06445312
  0.03125   ]"
62,"[-0.01367188 -0.03125    -0.05273438 -0.09570312 -0.01367188 -0.03125
 -0.05273438 -0.875      -0.01367188 -0.02929688 -0.05273438 -0.06445312
 -0.06640625 -0.03515625 -0.07421875  0.046875   -0.4140625  -0.03710938
 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04296875 -0.4296875 ]","[0.02734375 0.02148438 0.02734375 0.71679688 0.02929688 0.03320312
 0.         2.51171875 0.0234375  0.01757812 0.04882812 0.67382812
 0.71484375 0.00585938 0.015625   0.06445312 0.9296875  0.
 0.         0.06640625 0.00976562 0.         0.08398438 0.91796875]","[-0.0234375  -0.06640625  0.09570312 -0.72070312 -0.01953125 -0.06054688
  0.10546875  0.875      -0.02539062 -0.06835938  0.08789062 -0.765625
 -0.77734375  0.01171875  0.00976562  0.08203125 -0.0859375   0.01367188
  0.01171875  0.08203125  0.00976562  0.          0.06445312 -0.31054688]"
63,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05273438 -0.875      -0.01367188 -0.02929688 -0.05273438  0.03125
  0.03320312  0.06835938 -0.875      -0.03515625 -0.07421875  0.046875
  0.62890625 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875
  0.04296875  0.62890625 -0.82226562]","[0.02734375 0.02148438 0.02734375 0.859375   0.02929688 0.03320312
 0.         2.4921875  0.0234375  0.01757812 0.04882812 0.70703125
 0.80859375 0.91992188 2.43164062 0.00585938 0.015625   0.06445312
 0.08398438 0.         0.         0.06445312 0.00976562 0.01757812
 0.08398438 0.39648438 0.72265625]","[-0.0234375  -0.06640625  0.09570312 -0.61914062 -0.01953125 -0.06054688
  0.10546875  0.92773438 -0.02539062 -0.06835938  0.08789062 -0.73632812
 -0.68359375 -0.59570312  1.08007812  0.01171875  0.00976562  0.08203125
 -0.84765625  0.01367188  0.01171875  0.08203125  0.00976562  0.00390625
  0.06445312  0.75390625 -0.07226562]"
64,"[-0.01367188 -0.03125    -0.05273438 -0.03320312 -0.75390625 -0.01367188
 -0.03125    -0.05273438  1.19140625 -0.01367188 -0.02929688 -0.05273438
 -0.03125    -0.03320312 -0.72070312 -0.03515625 -0.07421875  0.046875
  0.5625     -0.03710938 -0.07617188  0.0390625  -0.03515625 -0.07421875
  0.04296875 -0.72851562]","[0.02734375 0.02148438 0.02734375 0.875      0.796875   0.02929688
 0.03515625 0.         4.46679688 0.0234375  0.01757812 0.04882812
 0.734375   0.85742188 0.82421875 0.00585938 0.015625   0.06445312
 0.80859375 0.         0.         0.07617188 0.00976562 0.01757812
 0.08398438 0.76953125]","[-0.0234375  -0.06640625  0.09570312 -0.59570312 -0.02539062 -0.01953125
 -0.06054688  0.10546875  1.16601562 -0.02539062 -0.06835938  0.08789062
 -0.70898438 -0.62109375 -0.078125    0.01171875  0.00976562  0.08203125
  0.38671875  0.01367188  0.01171875  0.07421875  0.00976562  0.00390625
  0.06445312 -0.00195312]"
65,"[-0.01367188 -0.03125    -0.05273438  0.          1.18164062  1.04296875
 -0.01367188 -0.03125    -0.05273438  1.18164062  1.19140625 -0.01367188
 -0.02929688 -0.05273438 -0.06445312  0.          1.18164062  1.19140625
 -0.03515625 -0.07421875  0.046875   -0.72851562 -0.03710938 -0.07617188
  0.04296875 -0.03515625 -0.07421875  0.04296875 -0.72851562]","[0.02734375 0.02148438 0.02734375 0.83984375 4.25       4.4375
 0.02929688 0.03515625 0.         4.4375     4.54296875 0.0234375
 0.01757812 0.04882812 0.75585938 0.82421875 4.35546875 4.48242188
 0.00585938 0.015625   0.06445312 0.63085938 0.         0.
 0.06445312 0.00976562 0.01757812 0.08398438 0.6640625 ]","[-0.0234375  -0.06640625  0.09570312 -0.64453125  1.70507812  1.39648438
 -0.01953125 -0.06054688  0.10546875  1.13085938  0.8203125  -0.02539062
 -0.06835938  0.08789062 -0.68359375 -0.66601562  1.4140625   1.10351562
  0.01171875  0.00976562  0.08203125  0.44140625  0.01367188  0.01171875
  0.08203125  0.00976562  0.00390625  0.06445312  0.38867188]"
66,"[-0.01367188 -0.03125    -0.05273438  0.05664062  0.         -0.72070312
  1.171875    1.18164062  1.33984375 -0.01367188 -0.03125    -0.05273438
  1.171875    1.18164062  1.33984375 -0.01367188 -0.02929688 -0.05273438
  0.05664062  0.         -0.03320312 -0.72070312  1.171875    1.18164062
  1.19140625 -0.03515625 -0.07421875  0.046875    0.11328125 -0.76171875
  0.48046875 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875
  0.04296875  0.11328125 -0.6953125   0.51367188]","[0.02734375 0.02148438 0.02929688 0.13085938 0.84375    0.7890625
 4.14453125 4.25976562 4.30273438 0.02929688 0.03320312 0.
 4.36523438 4.45117188 4.4765625  0.0234375  0.01757812 0.04882812
 0.13476562 0.72460938 0.8046875  0.796875   4.26757812 4.36914062
 4.4296875  0.00585938 0.015625   0.06445312 0.         0.68945312
 0.82421875 0.         0.         0.06445312 0.00976562 0.01757812
 0.08398438 0.         0.77148438 0.75      ]","[-0.0234375  -0.06640625  0.09570312  0.05078125 -0.640625    0.24804688
  1.86132812  1.67773438  1.55273438 -0.01953125 -0.06054688  0.10351562
  1.25585938  1.07226562  0.9375     -0.02539062 -0.06835938  0.08789062
  0.03710938 -0.71875    -0.6875      0.22265625  1.5546875   1.37304688
  1.29492188  0.01171875  0.00976562  0.08203125 -0.11328125  0.2578125
 -0.54101562  0.01367188  0.01171875  0.08203125  0.00976562  0.00390625
  0.06445312 -0.125       0.20703125 -0.61523438]"
67,"[-0.01367188 -0.03125    -0.05273438  0.05664062 -0.09570312 -0.06640625
 -0.01367188 -0.03125    -0.05273438  1.171875    1.18164062 -0.01367188
 -0.02929688 -0.05273438  0.06054688 -0.06445312 -0.06640625  1.171875
 -0.03515625 -0.07421875  0.046875    0.109375   -0.703125   -0.72851562
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04296875
  0.11328125 -0.703125   -0.72851562]","[0.02734375 0.02148438 0.02929688 0.13085938 0.7578125  0.78125
 0.02929688 0.03320312 0.         4.42382812 4.55273438 0.0234375
 0.015625   0.04882812 0.13085938 0.67773438 0.73046875 4.33984375
 0.00585938 0.015625   0.06445312 0.         0.74023438 0.76953125
 0.         0.         0.06445312 0.00976562 0.         0.08398438
 0.         0.74023438 0.76953125]","[-0.0234375  -0.06640625  0.09570312  0.05078125 -0.67773438 -0.71289062
 -0.01953125 -0.06054688  0.10351562  1.03320312  0.5        -0.02539062
 -0.06835938  0.08789062  0.04492188 -0.76171875 -0.76367188  1.34179688
  0.01171875  0.00976562  0.08203125 -0.11914062  0.03320312 -0.01367188
  0.01367188  0.01171875  0.08203125  0.00976562  0.          0.06445312
 -0.125       0.03710938  0.01367188]"
68,"[-0.01367188 -0.03125    -0.05273438  0.05664062 -0.01367188 -0.03125
 -0.05273438  0.05664062  0.25390625 -0.01367188 -0.02929688 -0.05273438
  0.06054688 -0.03515625 -0.07421875  0.046875    0.109375   -0.03710938
 -0.07617188  0.04296875  0.10351562 -0.03515625 -0.07617188  0.04882812
  0.11328125]","[2.73437500e-02 2.14843750e-02 2.73437500e-02 1.30859375e-01
 2.92968750e-02 3.51562500e-02 0.00000000e+00 1.26953125e-01
 7.92187500e+00 2.34375000e-02 1.75781250e-02 4.88281250e-02
 1.30859375e-01 5.85937500e-03 1.56250000e-02 6.44531250e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.64062500e-02
 0.00000000e+00 9.76562500e-03 0.00000000e+00 6.25000000e-02
 0.00000000e+00]","[-0.0234375  -0.06640625  0.09570312  0.05078125 -0.01953125 -0.06054688
  0.10351562  0.06054688  1.65234375 -0.02539062 -0.06835938  0.08789062
  0.046875    0.01171875  0.00976562  0.08203125 -0.11914062  0.01367188
  0.01171875  0.08203125 -0.11328125  0.00976562  0.          0.08007812
 -0.125     ]"
69,"[-0.01367188 -0.03125    -0.05273438  0.06054688 -0.01367188 -0.03125
 -0.05273438 -0.01367188 -0.02929688 -0.05273438  0.06054688 -0.03515625
 -0.07421875  0.046875    0.11328125 -0.03710938 -0.07617188  0.0390625
 -0.03515625 -0.07421875  0.04296875  0.11328125]","[0.02734375 0.02148438 0.02929688 0.125      0.02929688 0.03320312
 0.         0.0234375  0.01757812 0.04882812 0.13085938 0.00585938
 0.015625   0.06445312 0.         0.         0.         0.07617188
 0.00976562 0.01757812 0.08398438 0.        ]","[-0.0234375  -0.06640625  0.09570312  0.05859375 -0.01953125 -0.06054688
  0.10546875 -0.02539062 -0.06835938  0.08789062  0.04492188  0.01171875
  0.00976562  0.08203125 -0.11328125  0.01367188  0.01171875  0.07421875
  0.00976562  0.00390625  0.06445312 -0.125     ]"
70,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05273438
 -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875  0.046875
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04296875]","[0.02734375 0.02148438 0.02929688 0.02929688 0.03320312 0.
 0.0234375  0.01757812 0.04882812 0.00585938 0.015625   0.06445312
 0.         0.         0.06640625 0.00976562 0.         0.08203125]","[-0.0234375  -0.06640625  0.09570312 -0.01953125 -0.06054688  0.10546875
 -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562  0.08203125
  0.01367188  0.01171875  0.08203125  0.00976562  0.          0.06445312]"
