frame,x,y,z
10,"[-0.01367188 -0.02929688 -0.05273438  0.06445312  0.03320312  0.06835938
 -0.01367188 -0.03125    -0.05664062  0.          0.         -0.01367188
 -0.02929688  0.04882812  0.03125     0.03320312 -0.03515625 -0.07421875
  0.046875   -0.6171875  -0.03710938 -0.07617188  0.04296875 -0.5625
 -0.03515625 -0.07617188 -0.05273438]","[0.02734375 0.03125    0.02734375 0.80078125 0.81835938 0.8984375
 0.02929688 0.03320312 0.         0.81054688 0.84960938 0.0234375
 0.015625   0.06445312 0.71679688 0.765625   0.00585938 0.015625
 0.06445312 0.73046875 0.         0.         0.06445312 0.52539062
 0.00976562 0.         0.04882812]","[-0.0234375  -0.0625      0.09570312 -0.63085938 -0.671875   -0.625
 -0.01953125 -0.06054688  0.1015625  -0.62304688 -0.63085938 -0.02539062
 -0.06835938  0.08007812 -0.7265625  -0.73046875  0.01171875  0.00976562
  0.08007812  0.53710938  0.01367188  0.01171875  0.08203125  0.72851562
  0.00976562  0.          0.08789062]"
11,"[-0.01367188 -0.02929688 -0.05273438  0.          0.          0.
 -0.01367188 -0.03125    -0.05664062 -0.01367188 -0.02929688  0.04882812
  0.03320312 -0.03515625 -0.07421875  0.046875    0.6171875  -0.03710938
 -0.07617188  0.04296875 -0.03515625 -0.07617188 -0.05273438]","[0.02734375 0.03125    0.02734375 0.78125    0.8125     0.890625
 0.02929688 0.03320312 0.         0.0234375  0.015625   0.06445312
 0.78320312 0.00585938 0.015625   0.06445312 0.74023438 0.
 0.         0.06640625 0.00976562 0.         0.04882812]","[-0.0234375  -0.0625      0.09570312 -0.65820312 -0.6796875  -0.64257812
 -0.01953125 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08007812
 -0.71289062  0.01171875  0.00976562  0.08203125 -0.5234375   0.01367188
  0.01171875  0.08203125  0.00976562  0.          0.08789062]"
12,"[-0.01367188 -0.03125    -0.05273438 -0.03125     0.         -0.01367188
 -0.03125    -0.05664062 -0.01367188 -0.02929688  0.04882812  0.
 -0.03515625 -0.07421875  0.046875   -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188 -0.05273438]","[0.02734375 0.02148438 0.02734375 0.6484375  0.73242188 0.02929688
 0.03320312 0.         0.0234375  0.01757812 0.0625     0.6875
 0.00585938 0.015625   0.06445312 0.         0.         0.06640625
 0.00976562 0.         0.04882812]","[-0.0234375  -0.06640625  0.09570312 -0.7890625  -0.765625   -0.01953125
 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08007812 -0.8046875
  0.01171875  0.00976562  0.08007812  0.01367188  0.01171875  0.08203125
  0.00976562  0.          0.08789062]"
13,"[-0.01367188 -0.03125    -0.05273438 -0.06640625 -0.48046875 -0.01367188
 -0.03125    -0.05664062 -0.01367188 -0.02929688  0.04882812 -0.06640625
  0.         -0.03515625 -0.07421875  0.046875   -0.49609375 -0.03515625
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188 -0.05273438
 -0.49609375 -0.48046875]","[0.02734375 0.02148438 0.02734375 0.859375   0.54101562 0.02929688
 0.03320312 0.         0.0234375  0.015625   0.06445312 0.81445312
 0.78320312 0.00585938 0.015625   0.06445312 0.43164062 0.8984375
 0.         0.         0.06640625 0.00976562 0.         0.04882812
 0.32421875 0.40625   ]","[-0.0234375  -0.06640625  0.09570312 -0.61523438 -0.82421875 -0.01953125
 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08007812 -0.67578125
 -0.76757812  0.01171875  0.00976562  0.08007812 -0.83007812 -0.62890625
  0.01367188  0.01171875  0.08203125  0.00976562  0.          0.08789062
 -0.87695312 -0.8984375 ]"
14,"[-0.01367188 -0.02929688 -0.05273438 -0.09960938  0.58203125 -0.01367188
 -0.03125    -0.05664062 -0.01367188 -0.02929688  0.04882812 -0.03515625
 -0.07421875  0.046875    0.59570312 -0.03515625 -0.03710938 -0.07617188
  0.04296875 -0.03515625 -0.07617188 -0.05273438]","[0.02734375 0.03125    0.02734375 0.82421875 0.         0.02929688
 0.03320312 0.         0.0234375  0.01757812 0.06445312 0.00585938
 0.015625   0.06445312 0.49414062 0.87304688 0.         0.
 0.06640625 0.00976562 0.         0.04882812]","[-0.0234375  -0.0625      0.09570312 -0.65820312 -0.98828125 -0.01953125
 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08007812  0.01171875
  0.00976562  0.08007812 -0.72265625 -0.6640625   0.01367188  0.01171875
  0.08203125  0.00976562  0.          0.08789062]"
15,"[-0.01367188 -0.03125    -0.05273438  0.39648438 -0.65234375  1.2109375
 -0.01367188 -0.03125    -0.05664062  1.1640625  -0.01367188 -0.02929688
 -0.05273438  0.36328125  1.2109375  -0.03515625 -0.07421875  0.046875
 -0.62890625  0.2734375  -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07617188  0.04882812 -0.62890625]","[0.02734375 0.01953125 0.02734375 0.69726562 0.85742188 0.9453125
 0.02929688 0.03320312 0.         0.97460938 0.0234375  0.015625
 0.04882812 0.56445312 0.96289062 0.00585938 0.015625   0.06445312
 0.80859375 0.56445312 0.         0.         0.06640625 0.00976562
 0.         0.06445312 0.82421875]","[-0.0234375  -0.06640625  0.09570312 -0.69140625  0.21289062  0.20507812
 -0.01953125 -0.06054688  0.1015625   0.32226562 -0.02539062 -0.06835938
  0.08789062 -0.81835938  0.09960938  0.01171875  0.00976562  0.08007812
  0.26757812 -0.90039062  0.01367188  0.01171875  0.08203125  0.00976562
  0.          0.08007812  0.21679688]"
16,"[-0.01367188 -0.03125    -0.05273438  1.1640625  -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688  0.04882812  1.2109375  -0.03515625
 -0.07421875  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07617188 -0.05273438]","[0.02734375 0.02148438 0.02734375 0.96289062 0.02929688 0.03320312
 0.         0.0234375  0.015625   0.0625     0.9296875  0.00585938
 0.015625   0.06445312 0.         0.         0.06445312 0.00976562
 0.         0.04882812]","[-0.0234375  -0.06640625  0.09570312  0.35742188 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08007812  0.27148438  0.01171875
  0.00976562  0.08007812  0.01367188  0.01171875  0.08203125  0.00976562
  0.          0.08789062]"
17,"[-0.01367188 -0.03125    -0.05273438 -0.03320312 -0.03515625 -0.01367188
 -0.03125    -0.05664062 -0.01367188 -0.02929688  0.04882812 -0.03320312
 -0.06835938 -0.03515625 -0.07421875  0.046875   -0.66210938  0.6171875
 -0.03710938 -0.07617188  0.0390625  -0.03515625 -0.07617188 -0.05273438
  0.65234375]","[0.02734375 0.02148438 0.02734375 0.83984375 0.84179688 0.02929688
 0.03320312 0.         0.0234375  0.01757812 0.06445312 0.79296875
 0.82617188 0.00585938 0.015625   0.06445312 0.82617188 0.63476562
 0.         0.         0.07617188 0.00976562 0.         0.04882812
 0.70898438]","[-0.0234375  -0.06640625  0.09570312 -0.64453125 -0.70117188 -0.01953125
 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08007812 -0.70117188
 -0.71875     0.01171875  0.00976562  0.08007812 -0.01953125  0.6484375
  0.01367188  0.01171875  0.07421875  0.00976562  0.          0.08789062
  0.52734375]"
18,"[-0.01367188 -0.02929688 -0.05273438  0.          0.          0.
 -0.01367188 -0.03125    -0.05664062 -0.01367188 -0.02929688 -0.05273438
  0.03125     0.03320312 -0.03515625 -0.07421875  0.046875   -0.63867188
 -0.62890625 -0.65234375 -0.03710938 -0.07617188  0.04296875 -0.03710938
 -0.07617188  0.04882812]","[0.02734375 0.03125    0.02734375 0.80078125 0.88085938 0.95703125
 0.02929688 0.03320312 0.         0.0234375  0.015625   0.04882812
 0.7265625  0.8203125  0.00585938 0.015625   0.06445312 0.75
 0.80664062 0.         0.         0.         0.06640625 0.00390625
 0.         0.06445312]","[-0.0234375  -0.0625      0.09570312 -0.6328125  -0.58984375 -0.53710938
 -0.01953125 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08789062
 -0.71679688 -0.66992188  0.01171875  0.00976562  0.08007812  0.27148438
  0.27539062  1.0234375   0.01367188  0.01171875  0.08203125  0.0078125
  0.          0.08007812]"
19,"[-0.01367188 -0.03125    -0.05273438  0.          0.          0.
 -0.01367188 -0.03125    -0.05664062 -0.01367188 -0.02929688 -0.05273438
  0.          0.          0.         -0.03515625 -0.07421875  0.046875
 -0.06835938 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188
  0.04882812  0.51367188]","[0.02734375 0.02148438 0.02734375 0.82421875 0.90625    1.00585938
 0.02929688 0.03320312 0.         0.0234375  0.015625   0.04882812
 0.78320312 0.8671875  0.99023438 0.00585938 0.015625   0.06445312
 0.98632812 0.         0.         0.06640625 0.00976562 0.
 0.06445312 0.22265625]","[-0.0234375  -0.06640625  0.09570312 -0.60351562 -0.54882812 -0.4375
 -0.01953125 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08789062
 -0.65625    -0.609375   -0.47070312  0.01171875  0.00976562  0.08007812
 -0.47460938  0.01367188  0.01171875  0.08203125  0.00976562  0.
  0.08007812  0.94335938]"
20,"[-0.01367188 -0.03125    -0.05273438  0.          0.03320312  0.03515625
 -0.01367188 -0.03125    -0.05664062 -0.01367188 -0.02929688  0.04882812
  0.          0.03320312  0.03515625 -0.03515625 -0.07421875  0.046875
 -0.54882812 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188
 -0.05273438 -0.58203125]","[0.02734375 0.02148438 0.02734375 0.77148438 0.8203125  0.91210938
 0.02929688 0.03320312 0.         0.0234375  0.01757812 0.0625
 0.7109375  0.7578125  0.8671875  0.00585938 0.015625   0.06445312
 0.60546875 0.         0.         0.06640625 0.00976562 0.
 0.04882812 0.18359375]","[-0.0234375  -0.06640625  0.09570312 -0.66992188 -0.66992188 -0.609375
 -0.01953125 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08007812
 -0.734375   -0.74023438 -0.671875    0.01171875  0.00976562  0.08007812
 -0.73242188  0.01367188  0.01171875  0.08203125  0.00976562  0.
  0.08789062 -0.91210938]"
21,"[-0.01367188 -0.03125    -0.05273438  0.          0.          0.03515625
 -0.01367188 -0.03125    -0.05664062  0.          0.65234375 -0.01367188
 -0.02929688 -0.05273438  0.          0.03320312  0.06835938 -0.03515625
 -0.07421875  0.046875    0.68554688 -0.03710938 -0.07617188  0.04296875
  0.         -0.03515625 -0.07617188  0.04296875  0.68554688]","[0.02734375 0.01953125 0.02734375 0.72851562 0.83984375 0.9296875
 0.02929688 0.03320312 0.         0.86523438 0.86914062 0.0234375
 0.015625   0.046875   0.69140625 0.76367188 0.87109375 0.00585938
 0.015625   0.06445312 0.84570312 0.         0.         0.06445312
 0.97851562 0.00976562 0.         0.08398438 0.85351562]","[-0.0234375  -0.06640625  0.09570312 -0.71679688 -0.64453125 -0.58203125
 -0.01953125 -0.06054688  0.1015625  -0.61132812 -0.15820312 -0.02539062
 -0.06835938  0.08789062 -0.75195312 -0.73242188 -0.6640625   0.01171875
  0.00976562  0.08007812 -0.13085938  0.01367188  0.01171875  0.08203125
 -0.49804688  0.00976562  0.          0.06445312 -0.06640625]"
22,"[-0.01367188 -0.03125    -0.05273438  0.09570312  0.09960938  0.10351562
 -0.01367188 -0.03125    -0.05664062 -0.01367188 -0.02929688 -0.05273438
  0.12304688  0.09570312  0.06640625  0.10351562 -0.03515625 -0.07421875
  0.046875    0.47851562  0.49609375  0.58203125 -0.03710938 -0.07617188
  0.0390625  -0.03515625 -0.07617188  0.04296875  0.52929688  0.58203125]","[0.02734375 0.02148438 0.02734375 0.72460938 0.8203125  0.99023438
 0.02929688 0.03320312 0.         0.0234375  0.01757812 0.04882812
 0.68359375 0.66601562 0.77539062 0.95898438 0.00585938 0.015625
 0.06445312 0.85742188 0.89453125 0.92773438 0.         0.
 0.07617188 0.00976562 0.         0.08398438 0.86328125 0.90625   ]","[-0.0234375  -0.06640625  0.09570312 -0.71484375 -0.6640625  -0.46289062
 -0.01953125 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08789062
 -0.69726562 -0.76757812 -0.71875    -0.5234375   0.01171875  0.00976562
  0.08007812 -0.27929688 -0.27734375  0.05859375  0.01367188  0.01171875
  0.07421875  0.00976562  0.          0.06445312 -0.3125      0.20507812]"
23,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.         -0.03515625
 -0.07421875  0.046875    0.52929688 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07421875  0.04296875  0.52929688]","[0.02734375 0.01953125 0.02734375 0.828125   0.02929688 0.03320312
 0.         0.0234375  0.01757812 0.04882812 0.7734375  0.00585938
 0.015625   0.06445312 0.85351562 0.         0.         0.06640625
 0.00976562 0.01757812 0.08398438 0.85351562]","[-0.0234375  -0.06640625  0.09570312 -0.66210938 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.72460938  0.01171875
  0.00976562  0.08007812 -0.33789062  0.01367188  0.01171875  0.08203125
  0.00976562  0.00390625  0.06445312 -0.33398438]"
24,"[-0.01367188 -0.02929688 -0.05273438  0.03320312 -0.65234375  1.36132812
 -0.01367188 -0.03125    -0.05664062  1.36132812  1.36132812 -0.01367188
 -0.02929688  0.04882812  0.06640625  1.36132812 -0.03515625 -0.07421875
  0.046875   -0.66210938  0.06835938 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188 -0.05273438 -0.66210938]","[0.02734375 0.03125    0.02734375 0.85742188 0.50195312 4.80664062
 0.02929688 0.03320312 0.         4.6484375  5.05078125 0.0234375
 0.015625   0.0625     0.79296875 4.94140625 0.00585938 0.015625
 0.06445312 0.40820312 0.95703125 0.         0.         0.06640625
 0.00976562 0.         0.04882812 0.41601562]","[-0.0234375  -0.0625      0.09570312 -0.62109375 -0.7265625   2.17578125
 -0.01953125 -0.06054688  0.1015625   2.4921875   1.5234375  -0.02539062
 -0.06835938  0.08007812 -0.70117188  1.84570312  0.01171875  0.00976562
  0.08203125 -0.71875    -0.53125     0.01367188  0.01171875  0.08203125
  0.00976562  0.          0.08789062 -0.71484375]"
25,"[-0.01367188 -0.03125    -0.05273438  0.          0.03320312  0.03515625
 -0.93554688 -0.01367188 -0.03125    -0.05664062  1.19140625 -0.01367188
 -0.02929688 -0.05273438 -0.03125     0.03320312  1.19140625 -0.93554688
 -0.03515625 -0.07421875  0.046875    0.62890625  0.68554688 -0.03710938
 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04882812  0.66210938]","[0.02734375 0.02148438 0.02734375 0.7421875  0.85742188 0.94140625
 3.04882812 0.02929688 0.03320312 0.         5.08007812 0.0234375
 0.015625   0.04882812 0.671875   0.8046875  1.01953125 3.11132812
 0.00585938 0.015625   0.06445312 0.8515625  0.74023438 0.
 0.         0.06640625 0.00976562 0.         0.06445312 0.82617188]","[-0.0234375  -0.06640625  0.09570312 -0.703125   -0.62109375 -0.5625
  0.953125   -0.01953125 -0.06054688  0.1015625   1.56445312 -0.02539062
 -0.06835938  0.08789062 -0.76757812 -0.6875      0.25585938  0.72265625
  0.01171875  0.00976562  0.08007812 -0.03125     0.4296875   0.01367188
  0.01171875  0.08203125  0.00976562  0.          0.08007812  0.046875  ]"
