frame,x,y,z
10,"[-0.01367188 -0.03125    -0.05273438  0.22070312  0.          0.
 -0.03515625 -0.01367188 -0.03125    -0.05664062  0.         -0.03320312
 -0.01367188 -0.02929688 -0.05273438  0.          0.         -0.03515625
 -0.07421875  0.046875   -0.01367188 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188  0.04882812]","[0.02734375 0.02148438 0.02929688 0.1640625  0.68554688 0.80078125
 0.89453125 0.02929688 0.03320312 0.         0.7265625  0.86132812
 0.0234375  0.01757812 0.04882812 0.60546875 0.75585938 0.00585938
 0.015625   0.0625     0.34375    0.         0.         0.06445312
 0.00976562 0.         0.0625    ]","[-0.0234375  -0.06640625  0.09570312 -0.3125     -0.7578125  -0.69335938
 -0.63476562 -0.01953125 -0.06054688  0.1015625  -0.71875    -0.6171875
 -0.02539062 -0.06835938  0.08789062 -0.82226562 -0.7421875   0.01171875
  0.00976562  0.08203125 -0.234375    0.01367188  0.01171875  0.08203125
  0.00976562  0.          0.08007812]"
11,"[-0.01367188 -0.03125    -0.05273438  0.22070312  0.01367188  0.
  0.          0.         -0.01367188 -0.03125    -0.05273438  0.
  0.         -0.01367188 -0.02929688 -0.05273438  0.          0.
  0.         -0.03515625 -0.07421875  0.046875   -0.01367188  0.21289062
 -0.65234375 -0.03710938 -0.07617188  0.04296875 -0.66210938 -0.03515625
 -0.07617188  0.04882812 -0.65234375]","[0.02734375 0.02148438 0.02929688 0.1875     0.3828125  0.6953125
 0.81640625 0.87695312 0.02929688 0.03515625 0.         0.74414062
 0.87109375 0.0234375  0.01757812 0.04882812 0.62109375 0.76367188
 0.83203125 0.00585938 0.015625   0.0625     0.34179688 0.1171875
 0.         0.         0.         0.06445312 0.         0.00976562
 0.         0.0625     0.        ]","[-0.0234375  -0.06640625  0.09570312 -0.29882812 -0.2421875  -0.74804688
 -0.67382812 -0.65820312 -0.01953125 -0.06054688  0.10351562 -0.69921875
 -0.60351562 -0.02539062 -0.06835938  0.08789062 -0.81054688 -0.734375
 -0.71484375  0.01171875  0.00976562  0.08203125 -0.23828125 -0.3828125
 -1.03320312  0.01367188  0.01171875  0.08203125 -1.00585938  0.00976562
  0.          0.08007812  1.0703125 ]"
12,"[-0.01367188 -0.02929688 -0.05273438  0.          0.         -0.06835938
 -0.01367188 -0.03125    -0.05664062  0.         -0.01367188 -0.02929688
 -0.05273438  0.          0.         -0.06835938 -0.03515625 -0.07421875
  0.046875   -0.51367188 -0.03710938 -0.07617188  0.04882812 -0.03515625
 -0.07617188  0.04882812 -0.51367188]","[0.02734375 0.03320312 0.02929688 0.73046875 0.80664062 0.88476562
 0.02929688 0.03515625 0.         0.85351562 0.0234375  0.01757812
 0.04882812 0.66210938 0.75195312 0.83203125 0.00585938 0.015625
 0.0625     0.83007812 0.         0.         0.02539062 0.00976562
 0.         0.0625     0.796875  ]","[-0.0234375  -0.0625      0.09570312 -0.71484375 -0.68554688 -0.64453125
 -0.01953125 -0.06054688  0.1015625  -0.62890625 -0.02539062 -0.06835938
  0.08789062 -0.77734375 -0.74609375 -0.71289062  0.01171875  0.00976562
  0.08203125 -0.49804688  0.01367188  0.01171875  0.09960938  0.00976562
  0.          0.08007812 -0.55078125]"
13,"[-0.01367188 -0.03125    -0.05273438  0.03125     0.03320312 -0.01367188
 -0.03125    -0.05273438  0.03125     0.         -0.01367188 -0.02929688
 -0.05273438  0.06445312  0.03320312 -0.03515625 -0.07421875  0.046875
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.0703125   0.04882812]","[0.02734375 0.02148438 0.02929688 0.72851562 0.79492188 0.02929688
 0.03320312 0.         0.79296875 0.8671875  0.0234375  0.01757812
 0.04882812 0.65625    0.73046875 0.00585938 0.015625   0.0625
 0.         0.         0.06445312 0.00976562 0.02539062 0.0625    ]","[-0.0234375  -0.06640625  0.09570312 -0.71484375 -0.69921875 -0.01953125
 -0.06054688  0.10351562 -0.64453125 -0.60742188 -0.02539062 -0.06835938
  0.08789062 -0.77929688 -0.765625    0.01171875  0.00976562  0.08203125
  0.01367188  0.01171875  0.08203125  0.00976562  0.0078125   0.08007812]"
14,"[-0.01367188 -0.02929688 -0.05273438  0.22070312  0.          0.
  0.03125     0.         -0.03515625  1.21679688 -0.01367188 -0.03125
 -0.05273438  0.          0.          1.04296875  1.21679688 -0.01367188
 -0.02929688 -0.05273438  0.03125     0.          0.          1.21679688
 -0.03515625 -0.07421875  0.046875   -0.01367188  0.21289062  0.65234375
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04882812
  0.30859375]","[0.02734375 0.03125    0.02929688 0.19335938 0.37695312 0.69140625
 0.77539062 0.875      0.953125   4.90820312 0.02929688 0.03320312
 0.         0.8203125  0.91210938 4.77929688 5.18359375 0.0234375
 0.01757812 0.04882812 0.72460938 0.828125   0.88085938 5.06054688
 0.00585938 0.015625   0.0625     0.33984375 0.08007812 0.
 0.         0.         0.06445312 0.00976562 0.         0.0625
 0.83203125]","[-0.0234375  -0.0625      0.09570312 -0.29492188 -0.25195312 -0.69921875
 -0.66601562 -0.59570312 -0.54101562  2.31640625 -0.01953125 -0.06054688
  0.10546875 -0.60742188 -0.5390625   2.64648438  1.60742188 -0.02539062
 -0.06835938  0.08789062 -0.71875    -0.66210938 -0.65429688  1.9609375
  0.01171875  0.00976562  0.08203125 -0.23828125 -0.39257812 -0.94335938
  0.01367188  0.01171875  0.08203125  0.00976562  0.          0.08007812
  0.64453125]"
15,"[-0.01367188 -0.03125    -0.05273438  0.          0.03320312  0.
 -0.01367188 -0.03125    -0.05273438  0.03125     0.         -0.01367188
 -0.02929688 -0.05273438  0.03125     0.03320312  0.         -0.03515625
 -0.07421875  0.046875   -0.65234375 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188  0.04882812 -0.65234375]","[0.02734375 0.02148438 0.02929688 0.73242188 0.79492188 0.87304688
 0.02929688 0.03320312 0.         0.80078125 0.85351562 0.0234375
 0.01757812 0.04882812 0.66210938 0.73046875 0.82617188 0.00585938
 0.015625   0.0625     0.88085938 0.         0.         0.06445312
 0.00976562 0.         0.0625     0.87695312]","[-0.0234375  -0.06640625  0.09570312 -0.71289062 -0.69921875 -0.6640625
 -0.01953125 -0.06054688  0.10546875 -0.6328125  -0.62695312 -0.02539062
 -0.06835938  0.08789062 -0.77734375 -0.76757812 -0.72070312  0.01171875
  0.00976562  0.08203125 -0.06054688  0.01367188  0.01171875  0.08203125
  0.00976562  0.          0.08007812 -0.09570312]"
16,"[-0.01367188 -0.02929688 -0.05273438  0.          0.          0.03125
  0.03320312 -0.65234375 -0.01367188 -0.03125    -0.05664062  0.
  0.         -0.01367188 -0.02929688 -0.05273438  0.          0.03125
  0.03320312  0.03515625 -0.03515625 -0.07421875  0.046875    0.2265625
 -0.62890625  0.03515625 -0.03710938 -0.07617188  0.04296875 -0.62890625
 -0.03515625 -0.0703125   0.04882812 -0.6171875 ]","[0.02734375 0.03320312 0.02929688 0.37109375 0.70703125 0.75390625
 0.8359375  0.         0.02929688 0.03515625 0.         0.82421875
 0.90429688 0.0234375  0.01757812 0.04882812 0.64453125 0.6875
 0.78320312 0.90039062 0.00585938 0.015625   0.06445312 0.13867188
 0.80273438 0.9453125  0.         0.         0.06445312 0.78515625
 0.00976562 0.02539062 0.0625     0.55273438]","[-0.0234375  -0.0625      0.09570312 -0.26171875 -0.68359375 -0.6875
 -0.6484375  -0.89453125 -0.01953125 -0.06054688  0.1015625  -0.60351562
 -0.55273438 -0.02539062 -0.06835938  0.08789062 -0.7421875  -0.75585938
 -0.7109375  -0.625       0.01171875  0.00976562  0.08203125 -0.36914062
  0.28515625 -0.55664062  0.01367188  0.01171875  0.08398438  0.33007812
  0.00976562  0.0078125   0.08007812 -0.71875   ]"
17,"[-0.01367188 -0.02929688 -0.05273438  0.22070312  0.01367188  0.06445312
  0.03320312  0.03515625  0.53125     1.14257812 -0.01367188 -0.03125
 -0.05273438  0.03125     0.03320312  0.          1.1640625   1.14257812
 -0.01367188 -0.02929688 -0.05273438  0.          0.06445312  0.06640625
  0.03515625  0.53125     0.5859375   1.19140625 -0.03515625 -0.07421875
  0.046875    0.          0.2265625   0.10546875 -0.03710938 -0.07617188
  0.04296875 -0.6171875  -0.03515625 -0.0703125   0.04882812  0.21289062
  0.10546875]","[0.02734375 0.03320312 0.02929688 0.1953125  0.38671875 0.70703125
 0.84960938 0.953125   0.890625   1.01953125 0.02929688 0.03515625
 0.         0.8046875  0.90429688 0.99414062 0.87890625 0.96484375
 0.0234375  0.01757812 0.04882812 0.36132812 0.6484375  0.78320312
 0.9140625  0.92578125 0.96289062 0.99414062 0.00585938 0.015625
 0.0625     0.35546875 0.17382812 0.94726562 0.         0.
 0.06445312 0.80859375 0.00976562 0.02539062 0.0625     0.
 0.88671875]","[-0.0234375  -0.0625      0.09570312 -0.29492188 -0.23828125 -0.734375
 -0.63085938 -0.54296875  0.4609375   0.42578125 -0.01953125 -0.06054688
  0.10351562 -0.62890625 -0.55273438 -0.46484375  0.52734375  0.53710938
 -0.02539062 -0.06835938  0.08789062 -0.27539062 -0.78710938 -0.7109375
 -0.60742188  0.38476562  0.32421875  0.34179688  0.01171875  0.00976562
  0.08203125 -0.21679688 -0.35351562 -0.6171875   0.01367188  0.01171875
  0.08203125 -0.41210938  0.00976562  0.0078125   0.08007812 -0.41601562
 -0.70117188]"
18,"[-0.01367188 -0.02929688 -0.05273438  0.          0.         -0.03515625
 -0.01367188 -0.03125    -0.05273438  0.          0.         -0.01367188
 -0.02929688 -0.05273438  0.03125     0.          0.         -0.03515625
 -0.07421875  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07617188  0.04882812]","[0.02734375 0.03320312 0.02929688 0.78125    0.85351562 0.96289062
 0.02929688 0.03320312 0.         0.81835938 0.890625   0.0234375
 0.01757812 0.04882812 0.72070312 0.81835938 0.91210938 0.00585938
 0.015625   0.06445312 0.         0.         0.06445312 0.00976562
 0.         0.0625    ]","[-0.0234375  -0.0625      0.09570312 -0.65820312 -0.62695312 -0.52539062
 -0.01953125 -0.06054688  0.10546875 -0.609375   -0.57421875 -0.02539062
 -0.06835938  0.08789062 -0.72460938 -0.67382812 -0.609375    0.01171875
  0.00976562  0.08203125  0.01367188  0.01171875  0.08398438  0.00976562
  0.          0.08007812]"
19,"[-0.01367188 -0.03125    -0.05273438  0.          0.          0.
 -0.06835938 -0.01367188 -0.03125    -0.05664062  0.         -0.01367188
 -0.02929688 -0.05273438  0.          0.          0.         -0.03515625
 -0.07421875  0.046875    0.24023438  0.65234375 -0.03710938 -0.07617188
  0.04882812 -0.03515625 -0.07617188  0.04882812  0.65234375]","[0.02734375 0.02148438 0.02929688 0.37304688 0.734375   0.83398438
 1.0234375  0.02929688 0.03320312 0.         0.87695312 0.0234375
 0.01757812 0.04882812 0.66992188 0.77929688 0.96484375 0.00585938
 0.015625   0.06445312 0.13867188 0.         0.         0.
 0.02148438 0.00976562 0.         0.0625     0.        ]","[-0.0234375  -0.06640625  0.09570312 -0.2578125  -0.7109375  -0.65234375
 -0.390625   -0.01953125 -0.06054688  0.1015625  -0.59375    -0.02539062
 -0.06835938  0.08789062 -0.77148438 -0.71679688 -0.52148438  0.01171875
  0.00976562  0.08203125 -0.359375   -1.07617188  0.01367188  0.01171875
  0.09960938  0.00976562  0.          0.08007812  0.91601562]"
20,"[-0.01367188 -0.02929688 -0.05273438  0.          0.          0.
 -0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.02929688
 -0.05273438  0.          0.          0.         -0.03515625 -0.07421875
  0.046875   -0.51367188 -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07617188  0.04882812]","[0.02734375 0.03320312 0.02929688 0.75390625 0.82226562 0.87109375
 0.02929688 0.03515625 0.         0.86914062 0.0234375  0.01757812
 0.04882812 0.70507812 0.76757812 0.81054688 0.00585938 0.015625
 0.0625     0.625      0.         0.         0.06445312 0.00976562
 0.         0.0625    ]","[-0.0234375  -0.0625      0.09570312 -0.6875     -0.66796875 -0.66796875
 -0.01953125 -0.06054688  0.10351562 -0.60546875 -0.02539062 -0.06835938
  0.08789062 -0.73828125 -0.73046875 -0.73828125  0.01171875  0.00976562
  0.08203125 -0.74023438  0.01367188  0.01171875  0.08398438  0.00976562
  0.          0.08007812]"
21,"[-0.01367188 -0.03125    -0.05273438  0.          0.          0.
 -0.01367188 -0.03125    -0.05664062  0.          0.         -0.01367188
 -0.02929688 -0.05273438  0.          0.          0.         -0.03515625
 -0.07421875  0.046875   -0.65234375 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07421875  0.04882812 -0.65234375]","[0.02734375 0.02148438 0.02929688 0.74023438 0.83398438 0.98046875
 0.02929688 0.03320312 0.         0.78515625 0.875      0.0234375
 0.01757812 0.04882812 0.68554688 0.79296875 0.95703125 0.00585938
 0.015625   0.06445312 0.8671875  0.         0.         0.06445312
 0.00976562 0.01757812 0.0625     0.859375  ]","[-0.0234375  -0.06640625  0.09570312 -0.703125   -0.65234375 -0.49414062
 -0.01953125 -0.06054688  0.1015625  -0.65234375 -0.59570312 -0.02539062
 -0.06835938  0.08789062 -0.7578125  -0.703125   -0.53710938  0.01171875
  0.00976562  0.08203125 -0.16796875  0.01367188  0.01171875  0.08398438
  0.00976562  0.00390625  0.08007812 -0.20507812]"
22,"[-0.01367188 -0.03125    -0.05273438  0.          0.03320312  0.03515625
 -0.01367188 -0.03125    -0.05664062 -0.01367188 -0.02929688 -0.05273438
  0.03125     0.03125     0.03320312  0.03515625 -0.03515625 -0.07421875
  0.046875   -0.6171875  -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07617188  0.04882812 -0.6171875 ]","[0.02734375 0.02148438 0.02929688 0.75390625 0.8359375  0.91601562
 0.02929688 0.03320312 0.         0.0234375  0.01757812 0.04882812
 0.6171875  0.68359375 0.7890625  0.87890625 0.00585938 0.015625
 0.0625     0.75       0.         0.         0.06445312 0.00976562
 0.         0.0625     0.7265625 ]","[-0.0234375  -0.06640625  0.09570312 -0.68945312 -0.6484375  -0.60351562
 -0.01953125 -0.06054688  0.1015625  -0.02539062 -0.06835938  0.08789062
 -0.765625   -0.7578125  -0.70703125 -0.65429688  0.01171875  0.00976562
  0.08203125 -0.51171875  0.01367188  0.01171875  0.08398438  0.00976562
  0.          0.08007812 -0.54492188]"
23,"[-0.01367188 -0.02929688 -0.05273438  0.          0.          0.03320312
  0.03515625 -0.01367188 -0.03125    -0.05664062  0.          0.
 -0.01367188 -0.02929688 -0.05273438  0.          0.03125     0.03320312
  0.03515625 -0.03515625 -0.07421875  0.046875   -0.03710938 -0.07617188
  0.05273438 -0.03515625 -0.07617188  0.04882812]","[0.02734375 0.03320312 0.02929688 0.58789062 0.70507812 0.8203125
 0.91992188 0.02929688 0.03515625 0.         0.78125    0.87890625
 0.0234375  0.01757812 0.04882812 0.47460938 0.61523438 0.75976562
 0.8828125  0.00585938 0.015625   0.06445312 0.         0.
 0.         0.00976562 0.         0.0625    ]","[-0.0234375  -0.0625      0.09570312 -0.7890625  -0.73828125 -0.66992188
 -0.59570312 -0.01953125 -0.06054688  0.1015625  -0.65820312 -0.58984375
 -0.02539062 -0.06835938  0.08789062 -0.86132812 -0.81445312 -0.73828125
 -0.65234375  0.01171875  0.00976562  0.08203125  0.01367188  0.01171875
  0.10742188  0.00976562  0.          0.08007812]"
24,"[-0.01367188 -0.02929688 -0.05273438  0.01367188  0.          0.
 -0.01367188 -0.03125    -0.05273438 -0.01367188 -0.02929688 -0.05273438
  0.          0.03320312 -0.03515625 -0.07421875  0.046875    0.25585938
 -0.62890625 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.0703125
  0.04882812]","[0.02734375 0.03320312 0.02929688 0.37109375 0.77148438 0.88085938
 0.02929688 0.03515625 0.         0.0234375  0.01757812 0.04882812
 0.72070312 0.81835938 0.00585938 0.015625   0.0625     0.
 0.84960938 0.         0.         0.06445312 0.00976562 0.02539062
 0.0625    ]","[-0.0234375  -0.0625      0.09570312 -0.26171875 -0.66992188 -0.58789062
 -0.01953125 -0.06054688  0.10546875 -0.02539062 -0.06835938  0.08789062
 -0.72265625 -0.66992188  0.01171875  0.00976562  0.08203125 -0.4140625
  0.05859375  0.01367188  0.01171875  0.08203125  0.00976562  0.0078125
  0.08007812]"
