frame,x,y,z
25,"[ 1.359375    1.45117188  1.39257812  1.48632812  1.24609375  1.33398438
  1.37109375  1.44726562  1.48632812 -1.640625    1.31640625  1.359375
  1.35351562  1.29492188  1.28125     1.37109375 -1.59960938 -1.69921875
  1.31640625  1.359375    1.45117188  1.4453125  -1.44726562 -1.54296875
  1.46484375  1.42773438]","[0.453125   0.36132812 1.08203125 1.04296875 0.99023438 0.95507812
 0.98242188 1.03710938 1.0625     0.89257812 0.58984375 0.62890625
 0.74804688 0.91210938 1.00585938 0.9765625  0.859375   0.79101562
 0.61132812 0.58007812 0.4921875  0.65625    0.         0.8125
 1.02148438 1.0703125 ]","[ 0.4453125   0.3984375  -0.25585938 -0.22070312 -0.09375    -0.03710938
  0.06445312 -0.04101562  0.09179688 -0.16796875 -0.171875   -0.078125
 -0.02734375  0.17773438  0.19335938  0.1171875  -0.21289062  0.05273438
  0.06445312  0.25585938  0.21679688  0.15234375 -1.44726562 -0.55078125
  0.57421875  0.39648438]"
26,"[1.35351562 1.44726562 1.48632812 1.3046875  1.29492188 1.33398438
 1.37109375 1.41015625 1.44726562 1.48632812 1.31835938 1.359375
 1.40234375 1.34570312 1.33398438 1.359375   1.40234375 1.4453125 ]","[0.67382812 1.02734375 1.05859375 0.82226562 0.92773438 0.95117188
 0.9453125  1.00585938 1.0390625  1.0625     0.4765625  0.53515625
 0.609375   0.84179688 0.93164062 0.47851562 0.56640625 0.63085938]","[ 0.32617188 -0.14648438 -0.12695312  0.11523438  0.03515625  0.09179688
  0.2734375   0.10351562  0.00390625  0.07617188 -0.11328125  0.34179688
  0.23828125  0.15234375  0.21484375  0.41601562  0.32617188  0.23828125]"
27,"[1.359375   1.40234375 1.31835938 1.34765625 1.37695312 1.21289062
 1.44726562 1.48632812 1.27148438 1.3125     1.35351562 1.29492188
 1.31835938 1.50390625 1.48632812 1.31640625 1.359375   1.35351562
 1.31640625 1.40625    1.40234375]","[0.52734375 0.640625   1.63867188 1.66796875 1.71875    1.171875
 1.03710938 1.06640625 0.69921875 0.72460938 0.7421875  0.92382812
 1.02539062 0.95507812 1.06054688 0.61328125 0.62890625 0.73828125
 0.59765625 0.49804688 0.62695312]","[ 0.3515625   0.1328125   0.16992188  0.22460938  0.06640625 -0.05664062
 -0.06445312  0.00976562 -0.0859375  -0.04101562  0.10742188  0.09960938
  0.24414062 -0.01757812  0.09960938  0.04296875  0.07617188  0.12890625
  0.13867188  0.15820312  0.18554688]"
28,"[ 1.3125      1.46289062  1.50390625  1.42773438  1.41015625  1.50390625
 -1.828125    1.359375    1.40234375 -1.66992188 -1.65625     1.27148438
  1.359375    1.40234375]","[0.65429688 0.91992188 0.93945312 1.12890625 1.01171875 0.95507812
 0.         0.58398438 0.64257812 0.59765625 0.75585938 0.4375
 0.57617188 0.64453125]","[ 0.31640625 -0.14648438 -0.18164062 -0.1640625  -0.02539062 -0.0546875
 -0.01367188  0.24804688  0.125       0.16601562  0.15820312  0.55078125
  0.26367188  0.109375  ]"
29,"[ 1.3125      1.35351562  1.37109375  1.46289062  1.55859375  1.359375
  1.2578125   1.37109375  1.41015625  1.61523438 -1.77148438  1.31640625
  1.359375    1.3046875   1.46289062 -1.7265625  -1.71484375 -1.7578125
  1.18164062  1.265625    1.45117188 -1.71484375 -1.7578125 ]","[0.52539062 0.69921875 0.98046875 0.93164062 0.84570312 0.55078125
 0.74414062 0.96484375 1.00976562 0.75195312 0.453125   0.37890625
 0.34570312 0.54882812 0.90039062 0.16601562 0.56640625 0.625
 0.62890625 0.55273438 0.38671875 0.43945312 0.55664062]","[ 0.50195312  0.265625    0.08984375  0.01757812 -0.171875    0.31445312
  0.50976562  0.1953125   0.05664062  0.04101562  0.0234375   0.484375
  0.53125     0.62304688  0.23632812  0.41015625  0.29101562  0.1875
  0.56640625  0.58398438  0.375       0.45898438  0.33984375]"
30,"[ 1.09570312  1.1796875   1.37109375  1.41015625  1.3359375   1.40234375
  1.37109375  1.41015625 -1.55859375 -1.71484375  1.27539062  1.2265625
 -1.66992188 -1.77148438 -1.46289062  1.3359375 ]","[1.11132812 1.078125   0.98046875 1.01171875 1.11523438 0.61914062
 0.98242188 1.00390625 0.86132812 0.62890625 0.578125   0.7421875
 0.54492188 0.4453125  0.         0.71484375]","[-0.32421875 -0.37304688 -0.08984375  0.          0.3828125   0.20898438
 -0.05078125 -0.12695312  0.0390625  -0.09570312 -0.140625   -0.24023438
  0.29492188  0.08203125  1.51757812  0.93554688]"
31,"[ 1.32226562  1.41796875  1.32226562  1.41796875  1.45117188  1.3125
  1.35351562  1.34570312  1.33398438  1.42382812  1.46289062  1.27148438
  1.3125      1.40234375  1.29492188  1.33398438  1.4765625   1.62695312
  1.27148438  1.359375    1.40234375 -1.6796875  -1.66992188  1.36328125
  1.40625   ]","[1.48828125 1.49414062 1.49804688 1.4921875  1.52734375 0.72265625
 0.74414062 0.85546875 0.91601562 0.8984375  0.92773438 0.68164062
 0.72460938 0.65234375 0.9296875  0.93359375 0.81640625 0.60351562
 0.6953125  0.63476562 0.65429688 0.3984375  0.58398438 0.484375
 0.49804688]","[-0.31640625 -0.10742188 -0.26171875 -0.12109375 -0.12890625 -0.07617188
  0.08789062 -0.02929688 -0.27539062 -0.11132812 -0.06640625 -0.17578125
 -0.05078125  0.03710938 -0.01367188 -0.20507812  0.          0.00976562
 -0.10351562  0.02148438  0.00585938  0.1640625   0.2109375   0.14648438
  0.16015625]"
32,"[1.24609375 1.33398438 1.42382812 1.41015625 1.27539062 1.36328125
 1.3125     1.40234375 1.33398438 1.42382812 1.46289062 1.36328125
 1.36328125 1.265625   1.40234375]","[0.98632812 0.95507812 0.90625    1.00390625 0.58203125 0.50585938
 0.69921875 0.48632812 0.95507812 0.90625    0.91210938 0.34765625
 0.4921875  0.74804688 0.46484375]","[ 0.12890625  0.0546875   0.00195312  0.12695312 -0.11914062  0.02929688
  0.19726562  0.4375      0.04101562  0.015625    0.18359375  0.03125
  0.11328125  0.296875    0.4609375 ]"
33,"[1.25976562 1.2890625  1.31835938 1.31835938 1.35546875 1.21875
 1.33398438 1.37109375 1.41015625 1.27539062 1.27148438 1.265625
 1.3046875  1.43554688 1.42382812 1.31640625 1.359375  ]","[1.5234375  1.59375    1.64453125 1.04492188 1.08007812 0.875
 0.91796875 0.96679688 0.9921875  0.58789062 0.69921875 0.79492188
 0.81445312 0.77929688 0.89257812 0.57226562 0.58398438]","[0.3984375  0.22460938 0.09765625 0.1328125  0.06640625 0.00976562
 0.26757812 0.17773438 0.19921875 0.08789062 0.07421875 0.12304688
 0.15820312 0.15039062 0.15234375 0.22265625 0.24804688]"
34,"[1.41601562 1.34765625 1.38085938 1.4765625  1.3046875  1.29492188
 1.2578125  1.29492188 1.43554688]","[1.33984375 1.30078125 1.33007812 1.296875   0.82421875 0.921875
 0.83007812 0.77734375 0.79296875]","[-0.28125    -0.08984375 -0.1328125  -0.109375    0.10351562  0.11914062
  0.3515625   0.50976562  0.04296875]"
