frame,x,y,z
66,"[-0.28125    -0.1328125  -0.0625     -0.08789062 -0.09375     0.46679688
  0.52734375  0.54492188  0.5625     -0.3515625  -0.41992188 -0.4921875
 -0.609375    0.484375    0.5        -0.43554688 -0.52734375  0.46679688
  0.52734375  0.58984375  0.5625     -0.12304688 -0.1328125  -0.0625
 -0.06640625 -0.0703125   0.50976562  0.52734375  0.54492188  0.5625
 -0.28125    -0.15234375 -0.0625     -0.06640625 -0.09375     0.46679688
  0.52734375  0.54492188  0.5625     -0.10546875 -0.32421875 -0.20898438
 -0.28125    -0.34375    -0.10546875 -0.32421875]","[0.28125    0.59375    0.63085938 0.64257812 0.63085938 1.26757812
 1.29101562 1.33203125 1.36328125 0.30664062 0.2890625  0.2578125
 0.         1.29101562 1.328125   0.24609375 0.15625    1.27148438
 1.30078125 1.32617188 1.390625   0.54882812 0.59179688 0.6484375
 0.67578125 0.66796875 1.25976562 1.3046875  1.34765625 1.38867188
 0.34765625 0.58984375 0.63476562 0.66210938 0.65429688 1.27539062
 1.30078125 1.34179688 1.38085938 0.55273438 0.27539062 0.55664062
 0.34960938 0.27539062 0.55273438 0.33007812]","[ 0.3984375  -0.00976562  0.171875    0.27148438  0.39257812  0.16015625
  0.1796875   0.20507812  0.27148438  0.05078125  0.08398438  0.0859375
 -0.046875    0.28125     0.31445312  0.125       0.1171875  -0.10351562
 -0.0859375  -0.078125   -0.04296875 -0.00585938 -0.0625      0.08789062
  0.18359375  0.3359375  -0.02148438  0.00195312  0.01953125  0.06835938
  0.34179688 -0.01757812  0.15820312  0.22851562  0.35351562  0.0703125
  0.08984375  0.11328125  0.16210938  0.02148438  0.43554688  0.1328125
  0.33789062  0.421875    0.00195312  0.39648438]"
67,"[-0.2109375  -0.22851562 -0.02148438 -0.04492188 -0.046875    0.
  0.46679688  0.484375    0.54492188  0.515625   -0.38671875  0.484375
  0.5         0.          0.02539062  0.02734375  0.50976562  0.52734375
  0.54492188  0.5625     -0.19335938 -0.20898438 -0.02148438 -0.04492188
 -0.0234375   0.02539062  0.05273438  0.50976562  0.52734375  0.54492188
  0.609375   -0.2109375  -0.22851562 -0.02148438 -0.04492188 -0.0234375
  0.02539062  0.46679688  0.484375    0.5         0.5625     -0.26757812
  0.54492188 -0.24609375]","[0.49804688 0.22265625 0.6484375  0.65820312 0.70898438 0.77148438
 1.26953125 1.30859375 1.33203125 1.37304688 0.40429688 1.296875
 1.3359375  0.74609375 0.796875   0.83984375 1.2578125  1.30078125
 1.34570312 1.390625   0.52148438 0.45117188 0.65625    0.6953125
 0.74023438 0.79101562 0.8359375  1.25976562 1.3046875  1.34765625
 1.36914062 0.49023438 0.15429688 0.65234375 0.67773438 0.7265625
 0.78320312 1.27539062 1.31835938 1.359375   1.37695312 0.45507812
 0.         0.50390625]","[ 0.15625    -0.51953125  0.09570312  0.2421875   0.23828125  0.19921875
  0.13671875  0.1796875   0.20117188  0.3125      0.0625      0.25390625
  0.28320312  0.0703125   0.03125     0.07617188 -0.08789062 -0.08398438
 -0.0703125  -0.015625    0.08789062 -0.35351562 -0.01171875  0.09375
  0.11914062  0.08789062  0.10742188 -0.01953125  0.00195312  0.02148438
  0.08007812  0.17773438 -0.54296875  0.06835938  0.18554688  0.18164062
  0.140625    0.05859375  0.08789062  0.12304688  0.1953125   0.390625
  0.47070312  0.34179688]"
68,"[-0.17578125 -0.19140625 -0.10351562 -0.109375    0.          0.42578125
  0.52734375  0.54492188 -0.54492188 -0.57226562 -0.5625      0.45117188
  0.50976562  0.52734375  0.54492188  0.609375   -0.15820312 -0.171875
 -0.10351562 -0.06640625  0.          0.02539062  0.45117188  0.50976562
  0.52734375  0.54492188  0.5625     -0.15820312 -0.19140625 -0.10351562
 -0.08789062  0.          0.02539062  0.46679688  0.52734375  0.54492188
 -0.36914062 -0.33398438 -0.34375    -0.33398438 -0.3515625  -0.3515625 ]","[0.52929688 0.53515625 0.63476562 0.65039062 0.72070312 1.28320312
 1.29296875 1.3359375  0.13476562 0.20507812 0.         1.23046875
 1.2578125  1.30078125 1.34375    1.37109375 0.53710938 0.56835938
 0.64648438 0.68554688 0.73828125 0.78125    1.23242188 1.25976562
 1.3046875  1.34765625 1.390625   0.5390625  0.54882812 0.64257812
 0.66992188 0.72851562 0.76953125 1.2734375  1.30078125 1.34375
 0.34765625 0.36328125 0.31640625 0.27929688 0.3828125  0.38476562]","[ 0.078125    0.22070312  0.13085938  0.2421875   0.20898438  0.15429688
  0.1640625   0.171875   -0.03710938 -0.05273438  0.03515625 -0.07617188
 -0.08984375 -0.0859375  -0.09179688 -0.03710938  0.05078125  0.140625
  0.05859375  0.14648438  0.13476562  0.15429688 -0.01953125 -0.00585938
  0.         -0.00195312  0.046875    0.02148438  0.18359375  0.09179688
  0.19335938  0.17578125  0.203125    0.08007812  0.08398438  0.08398438
  0.24414062  0.26953125  0.39257812  0.35546875  0.21679688  0.2109375 ]"
69,"[-0.2109375  -0.19140625 -0.12304688 -0.109375   -0.046875    0.46679688
  0.484375    0.54492188 -0.41015625 -0.46679688 -0.50976562 -0.58984375
 -0.42578125 -0.46679688 -0.54492188 -0.10351562 -0.08789062  0.4921875
  0.50976562  0.52734375  0.54492188 -0.19335938 -0.15234375 -0.10351562
 -0.06640625 -0.0234375   0.4921875   0.50976562  0.52734375  0.54492188
 -0.19335938 -0.171875   -0.12304688 -0.08789062 -0.046875    0.4921875
  0.50976562  0.52734375  0.54492188 -0.19140625 -0.2109375 ]","[0.49609375 0.55664062 0.6328125  0.67382812 0.70117188 1.26757812
 1.30859375 1.3359375  0.2265625  0.21679688 0.234375   0.14648438
 0.19335938 0.20898438 0.10742188 0.6484375  0.69726562 1.21289062
 1.2578125  1.30078125 1.34375    0.52148438 0.58789062 0.64648438
 0.69726562 0.73632812 1.21679688 1.25976562 1.3046875  1.34765625
 0.51367188 0.57421875 0.63867188 0.6875     0.71679688 1.21679688
 1.2578125  1.30078125 1.34570312 0.5546875  0.39648438]","[ 0.16015625  0.15820312  0.125       0.16796875  0.265625    0.15234375
  0.17773438  0.17578125  0.0078125   0.02539062  0.0390625   0.0390625
  0.046875    0.0625      0.08789062 -0.01171875 -0.03125    -0.109375
 -0.08984375 -0.0859375  -0.10546875  0.08398438  0.05859375  0.0390625
  0.06640625  0.14257812 -0.04296875 -0.00390625  0.         -0.00976562
  0.12304688  0.11523438  0.08789062  0.12304688  0.21484375  0.02929688
  0.08007812  0.0859375   0.07617188 -0.16601562 -0.33984375]"
70,"[-0.15820312 -0.171875   -0.1640625  -0.08789062  0.          0.41015625
  0.46679688  0.484375   -0.39648438 -0.43554688 -0.50976562 -0.20898438
 -0.42578125 -0.45117188  0.          0.          0.02539062  0.05273438
  0.45117188  0.50976562  0.52734375  0.58984375 -0.140625   -0.15234375
 -0.12304688 -0.04492188  0.          0.05078125  0.45117188  0.46679688
  0.484375    0.54492188 -0.15820312 -0.15234375 -0.12304688 -0.06640625
  0.          0.05078125  0.45117188  0.46679688  0.52734375  0.54492188
 -0.36914062]","[0.53515625 0.57617188 0.61523438 0.69140625 0.74023438 1.23046875
 1.25976562 1.30273438 0.25       0.2734375  0.20898438 0.3203125
 0.19140625 0.2265625  0.6953125  0.74804688 0.78710938 0.83789062
 1.23046875 1.2578125  1.30078125 1.3203125  0.54492188 0.58984375
 0.64453125 0.70117188 0.75       0.78710938 1.23242188 1.27734375
 1.3203125  1.34570312 0.5390625  0.58789062 0.63476562 0.69921875
 0.74609375 0.78320312 1.22851562 1.27148438 1.29882812 1.34570312
 0.41015625]","[ 0.07421875  0.09960938  0.16015625  0.08789062  0.1171875   0.20117188
  0.203125    0.2109375   0.03125     0.046875    0.11523438  0.47460938
  0.05273438  0.10351562 -0.10351562 -0.05273438  0.1171875   0.09179688
 -0.06445312 -0.06835938 -0.07617188 -0.13867188 -0.00390625  0.00976562
  0.02734375 -0.04101562  0.03515625  0.10742188  0.0078125   0.02148438
  0.01953125 -0.046875    0.03515625  0.05859375  0.109375    0.03125
  0.07226562  0.14257812  0.09179688  0.10742188  0.10546875  0.046875
 -0.11132812]"
71,"[-0.15820312 -0.15234375  0.         -0.04492188 -0.046875    0.45117188
  0.46679688  0.484375   -0.39648438 -0.43554688 -0.33398438 -0.41015625
  0.          0.45117188  0.50976562  0.52734375  0.54492188 -0.140625
 -0.171875    0.         -0.02148438 -0.0234375   0.          0.45117188
  0.50976562  0.52734375  0.54492188 -0.15820312 -0.171875    0.
 -0.04492188 -0.0234375  -0.02539062  0.45117188  0.46679688  0.484375
  0.54492188 -0.2265625  -0.29101562 -0.5625     -0.2265625  -0.2265625 ]","[0.53710938 0.58789062 0.3671875  0.65625    0.70507812 1.2265625
 1.265625   1.30859375 0.24804688 0.26953125 0.         0.2265625
 0.70117188 1.23046875 1.2578125  1.30078125 1.33984375 0.54492188
 0.58398438 0.625      0.69335938 0.73242188 0.73828125 1.23242188
 1.25976562 1.3046875  1.34570312 0.5390625  0.58398438 0.4375
 0.67578125 0.71679688 0.70703125 1.23046875 1.2734375  1.31835938
 1.34765625 0.61523438 0.         0.         0.60742188 0.61328125]","[ 0.06054688  0.05664062  0.54296875  0.24609375  0.25390625  0.12695312
  0.171875    0.17773438 -0.046875   -0.06445312  0.47265625  0.
  0.0546875  -0.08007812 -0.07617188 -0.08398438 -0.1328125  -0.0078125
 -0.04101562  0.19921875  0.11914062  0.16210938  0.30273438 -0.01171875
  0.00976562  0.         -0.0390625   0.04101562  0.00195312  0.48828125
  0.18945312  0.22070312  0.3671875   0.06445312  0.09375     0.08789062
  0.0390625  -0.03125    -0.43164062  0.00195312 -0.09960938 -0.06445312]"
72,"[-0.2109375  -0.07617188 -0.08203125 -0.06640625 -0.0703125   0.45117188
  0.46679688  0.484375   -0.38085938 -0.38671875 -0.40429688 -0.07617188
 -0.08203125 -0.08789062 -0.07617188 -0.04101562 -0.04492188 -0.0703125
  0.45117188  0.50976562  0.52734375  0.58984375 -0.2109375  -0.07617188
 -0.0625     -0.06640625 -0.046875    0.45117188  0.50976562  0.52734375
  0.54492188 -0.38671875 -0.07617188 -0.08203125 -0.06640625 -0.0703125
  0.45117188  0.50976562  0.52734375 -0.40429688 -0.51367188 -0.40429688
 -0.2109375 ]","[0.51171875 0.59765625 0.63867188 0.68164062 0.73046875 1.21875
 1.26367188 1.30664062 0.27148438 0.34179688 0.38476562 0.59765625
 0.625      0.6640625  0.60351562 0.65429688 0.70117188 0.74609375
 1.23046875 1.2578125  1.30273438 1.32617188 0.52148438 0.60351562
 0.65234375 0.69726562 0.74414062 1.23242188 1.25976562 1.3046875
 1.34765625 0.39648438 0.6015625  0.64648438 0.69140625 0.73828125
 1.22851562 1.25585938 1.29882812 0.328125   0.30078125 0.36523438
 0.515625  ]","[ 0.09570312  0.09375     0.12695312  0.15625     0.15429688  0.1796875
  0.18554688  0.19335938 -0.03125     0.00390625  0.07421875  0.08984375
  0.18359375  0.21679688 -0.0390625   0.015625    0.02148438  0.015625
 -0.06640625 -0.06445312 -0.0703125  -0.08398438  0.01757812  0.0234375
  0.046875    0.05859375  0.07226562  0.01953125  0.01953125  0.01367188
  0.03125     0.09765625  0.05664062  0.0859375   0.10546875  0.11328125
  0.09960938  0.10351562  0.1015625   0.21484375  0.12890625  0.13867188
  0.078125  ]"
73,"[-0.31640625  0.         -0.0625     -0.04492188  0.45117188  0.46679688
  0.484375   -0.43554688 -0.50976562 -0.58984375 -0.02148438 -0.02148438
  0.43554688  0.45117188  0.46679688  0.52734375  0.54492188 -0.29882812
  0.         -0.04101562 -0.02148438  0.          0.43554688  0.4921875
  0.50976562  0.484375    0.5        -0.29882812  0.         -0.02148438
 -0.02148438  0.43554688  0.45117188  0.46679688  0.52734375 -0.12304688
 -0.20898438 -0.2421875  -0.29882812 -0.34375    -0.10546875 -0.20898438
 -0.2578125  -0.10546875 -0.19140625]","[0.44726562 0.23632812 0.64648438 0.70117188 1.21679688 1.25976562
 1.296875   0.265625   0.13671875 0.11914062 0.65429688 0.69726562
 1.1875     1.23242188 1.27539062 1.30273438 1.34765625 0.3828125
 0.         0.65429688 0.70117188 0.75       1.1875     1.21679688
 1.25976562 1.3203125  1.36132812 0.42773438 0.15625    0.65429688
 0.703125   1.18359375 1.22851562 1.27148438 1.296875   0.53710938
 0.5390625  0.45703125 0.3125     0.         0.55273438 0.5703125
 0.         0.54882812 0.56835938]","[-0.13085938 -0.5625      0.09179688  0.01171875  0.1953125   0.20898438
  0.24609375  0.08007812  0.1953125   0.09179688 -0.03125    -0.08398438
 -0.06054688 -0.05273438 -0.04492188 -0.0390625  -0.02539062 -0.28320312
 -0.609375    0.00585938 -0.04101562  0.015625    0.0234375   0.02539062
  0.03710938  0.05859375  0.08984375 -0.2109375  -0.58984375  0.046875
 -0.00585938  0.11914062  0.109375    0.12304688  0.140625    0.11523438
  0.19140625 -0.47851562 -0.359375    0.58007812 -0.00195312  0.0390625
 -0.73828125  0.0703125   0.10546875]"
74,"[-0.19335938 -0.20898438 -0.08203125 -0.109375   -0.43945312 -0.46679688
 -0.50976562 -0.609375   -0.45507812 -0.46679688 -0.52734375  0.45117188
  0.50976562 -0.07617188 -0.08203125 -0.08789062  0.02539062  0.43554688
  0.4921875   0.50976562  0.52734375 -0.19335938 -0.07617188 -0.0625
 -0.08789062  0.0234375   0.02539062  0.43554688  0.45117188  0.50976562
  0.52734375 -0.19335938 -0.07617188 -0.0625     -0.08789062  0.046875
  0.43554688  0.45117188  0.46679688  0.484375   -0.09570312 -0.29882812
 -0.26757812 -0.28125    -0.26757812 -0.22851562 -0.20898438]","[0.5234375  0.54882812 0.64648438 0.68554688 0.15429688 0.2109375
 0.23242188 0.         0.11523438 0.21679688 0.19335938 1.21875
 1.25585938 0.60351562 0.65039062 0.67382812 0.77148438 1.18554688
 1.21679688 1.25976562 1.30273438 0.515625   0.60351562 0.65429688
 0.68164062 0.734375   0.765625   1.18945312 1.23242188 1.25976562
 1.30273438 0.51953125 0.6015625  0.65234375 0.68554688 0.72851562
 1.1875     1.2265625  1.26953125 1.3125     0.59765625 0.14648438
 0.12695312 0.32421875 0.39453125 0.49609375 0.53515625]","[-0.0703125  -0.16210938  0.08398438 -0.10742188 -0.05078125 -0.05078125
 -0.05273438  0.15234375 -0.01171875 -0.015625    0.02734375 -0.18359375
 -0.09960938  0.03125    -0.04492188 -0.18164062  0.19921875 -0.07226562
 -0.046875   -0.03710938 -0.04882812 -0.1171875   0.04492188 -0.00585938
 -0.14648438  0.1484375   0.22265625 -0.00976562  0.03515625  0.046875
  0.0390625  -0.09375     0.0703125   0.03710938 -0.13085938  0.17578125
  0.05273438  0.11328125  0.13671875  0.14453125  0.07617188  0.453125
 -0.53320312  0.36523438 -0.38085938 -0.27148438 -0.203125  ]"
75,"[-0.26367188 -0.09570312 -0.12304688 -0.04492188  0.41015625 -0.41015625
 -0.46679688 -0.52734375 -0.171875   -0.42578125 -0.46679688 -0.5625
  0.4921875   0.46679688 -0.11523438 -0.08203125  0.          0.0234375
  0.05078125  0.43554688  0.4921875   0.50976562  0.52734375 -0.24609375
 -0.09570312 -0.10351562 -0.02148438 -0.0234375   0.43554688  0.45117188
  0.50976562  0.52734375 -0.24609375 -0.09570312 -0.10351562 -0.04492188
 -0.0234375   0.43554688  0.45117188  0.46679688  0.52734375 -0.0703125
 -0.3046875  -0.19335938 -0.19335938 -0.0703125  -0.3046875  -0.05273438
 -0.3046875 ]","[0.46875    0.58984375 0.64453125 0.70117188 1.2421875  0.22265625
 0.21484375 0.1796875  0.51757812 0.19726562 0.21875    0.
 1.20703125 1.26757812 0.59375    0.64453125 0.70117188 0.74414062
 0.77734375 1.1875     1.21679688 1.25976562 1.296875   0.5
 0.59179688 0.64453125 0.703125   0.75       1.1875     1.23242188
 1.25976562 1.30273438 0.4921875  0.5859375  0.64648438 0.70117188
 0.75       1.18164062 1.2265625  1.27148438 1.30273438 0.22460938
 0.50195312 0.         0.03125    0.12109375 0.52148438 0.28515625
 0.51367188]","[ 0.16210938 -0.11914062  0.0078125   0.0234375   0.10546875 -0.04296875
 -0.03710938 -0.07617188  0.2734375  -0.01953125 -0.00585938 -0.0625
 -0.15820312 -0.14648438 -0.078125   -0.09960938 -0.04492188 -0.08789062
 -0.16796875 -0.05078125 -0.04101562 -0.0546875  -0.13671875  0.08007812
 -0.109375   -0.0703125  -0.01171875 -0.02929688  0.03710938  0.04492188
  0.02929688 -0.05078125  0.12109375 -0.140625   -0.03710938  0.02539062
  0.01171875  0.13476562  0.13085938  0.1171875   0.01953125 -0.50976562
  0.1640625  -0.5546875  -0.52734375 -0.54492188  0.08398438 -0.48242188
  0.125     ]"
76,"[-0.2109375  -0.19140625 -0.20507812 -0.04492188  0.43554688  0.45117188
  0.46679688 -0.42578125 -0.45117188 -0.50976562 -0.40039062  0.36914062
 -0.42578125 -0.46679688 -0.50976562  0.43554688  0.4921875   0.50976562
 -0.02148438 -0.09375     0.05078125  0.10546875  0.11132812  0.43554688
  0.4921875   0.50976562  0.52734375  1.046875   -0.19335938 -0.19140625
 -0.20507812 -0.02148438 -0.0703125   0.07421875  0.43554688  0.45117188
  0.50976562  0.52734375 -0.22851562 -0.19140625 -0.18554688 -0.02148438
 -0.0703125   0.43554688  0.45117188  0.46679688  0.484375   -0.31640625
 -0.19140625 -0.31640625  0.02148438]","[0.515625   0.57421875 0.60546875 0.6796875  1.1640625  1.21484375
 1.25976562 0.19335938 0.24804688 0.23632812 0.2578125  1.22070312
 0.19726562 0.21875    0.23632812 1.17773438 1.2109375  1.25585938
 0.70117188 0.74414062 0.79296875 0.83789062 0.8828125  1.1875
 1.21679688 1.25976562 1.30273438 1.88476562 0.52734375 0.578125
 0.61523438 0.69726562 0.7421875  0.77539062 1.1875     1.23242188
 1.25976562 1.30078125 0.50976562 0.57617188 0.61523438 0.68945312
 0.734375   1.18359375 1.22460938 1.26757812 1.30664062 0.11523438
 0.5703125  0.         0.63085938]","[ 0.08398438  0.08007812  0.15039062  0.17578125  0.23828125  0.20507812
  0.20507812 -0.046875   -0.03515625 -0.01953125  0.38085938  0.30859375
 -0.02148438  0.0078125   0.02539062 -0.15820312 -0.11328125 -0.10742188
  0.05859375 -0.00390625  0.06054688  0.01367188 -0.00390625 -0.03515625
 -0.03125    -0.03320312 -0.0234375  -1.03320312  0.00976562 -0.00195312
  0.10546875  0.08984375  0.078125    0.16992188  0.04492188  0.0546875
  0.0546875   0.07421875  0.06640625  0.05078125  0.13476562  0.140625
  0.140625    0.11914062  0.13671875  0.14453125  0.18554688  0.45117188
 -0.09570312  0.4921875  -0.18164062]"
77,"[-0.15820312 -0.19140625 -0.24609375 -0.08789062 -0.09375     0.39648438
  0.41015625  0.5        -0.54492188 -0.58984375 -0.5625      0.39648438
  0.4921875   0.50976562 -0.171875   -0.08203125  0.          0.
  0.10546875  0.41992188  0.43554688  0.45117188  0.50976562  0.52734375
  1.12109375 -0.15820312 -0.171875   -0.0625     -0.06640625  0.
 -0.07421875  0.41992188  0.43554688  0.45117188  0.46679688  0.52734375
  1.046875   -0.15820312 -0.171875   -0.0625     -0.06640625 -0.046875
  0.43554688  0.45117188  0.46679688 -0.33398438 -0.0625     -0.30664062
 -0.33398438 -0.36132812 -0.3515625  -0.33398438 -0.26757812 -0.33398438
 -0.26757812]","[0.5390625  0.56835938 0.60742188 0.64648438 0.66015625 1.16796875
 1.22070312 0.1171875  0.         0.         0.         1.19726562
 1.2109375  1.25195312 0.58203125 0.640625   0.70117188 0.74804688
 0.8359375  1.140625   1.1875     1.23242188 1.25976562 1.30078125
 1.95898438 0.53710938 0.58398438 0.63476562 0.68164062 0.74023438
 0.74023438 1.14453125 1.1875     1.23242188 1.27539062 1.3046875
 2.09960938 0.53515625 0.58203125 0.62304688 0.66796875 0.71289062
 1.18554688 1.2265625  1.26953125 0.4296875  0.60351562 0.39257812
 0.29101562 0.25390625 0.         0.40429688 0.54101562 0.43164062
 0.58984375]","[-0.03320312  0.11132812 -0.02929688  0.26367188  0.34179688  0.2890625
  0.25        0.05078125  0.18359375  0.21289062  0.22851562 -0.11328125
 -0.11132812 -0.13671875 -0.05273438  0.11328125  0.05273438  0.05859375
  0.04296875 -0.0859375  -0.04101562 -0.02734375 -0.03515625 -0.09375
 -0.7890625  -0.0546875  -0.0078125   0.15234375  0.15820312  0.12304688
  0.28515625 -0.04492188  0.03125     0.05078125  0.0546875  -0.00976562
 -0.4609375  -0.06445312  0.04882812  0.19726562  0.2109375   0.23046875
  0.08984375  0.12109375  0.13671875  0.140625    0.25       -0.13671875
 -0.34570312 -0.41992188 -0.44140625  0.20507812 -0.2578125   0.13671875
 -0.109375  ]"
78,"[-0.29101562 -0.31640625 -0.15234375 -0.1640625  -0.17578125  0.39648438
  0.45117188  0.42578125 -0.46679688 -0.54492188 -0.171875   -0.18554688
  0.39648438  0.41015625 -0.46679688 -0.54492188  0.47460938  0.45117188
  0.50976562 -0.15820312 -0.15234375 -0.20507812  0.          0.
  0.05078125  0.05273438  0.41992188  0.47460938  0.4921875   0.50976562
  1.12109375  1.14257812 -0.10546875 -0.1328125  -0.1640625   0.
  0.          0.02539062  0.41992188  0.43554688  0.4921875   0.50976562
  1.12109375 -0.31640625 -0.1328125  -0.1640625   0.          0.
  0.38085938  0.43554688  0.45117188  0.46679688 -0.12304688 -0.2734375
 -0.31640625 -0.2734375  -0.3515625   0.02148438 -0.31640625 -0.19726562
 -0.12304688 -0.17578125]","[0.3984375  0.40039062 0.57226562 0.56445312 0.46484375 1.18554688
 1.21289062 1.27734375 0.20507812 0.13867188 0.54492188 0.47851562
 1.16015625 1.20898438 0.2109375  0.12109375 1.16601562 1.22851562
 1.25585938 0.5390625  0.58984375 0.53515625 0.703125   0.74804688
 0.79296875 0.84179688 1.14453125 1.17382812 1.21679688 1.25976562
 1.95703125 2.05664062 0.55078125 0.59179688 0.5625     0.70117188
 0.74023438 0.7890625  1.14453125 1.1875     1.21679688 1.25976562
 2.0546875  0.4140625  0.5859375  0.57421875 0.6953125  0.7265625
 1.1484375  1.18164062 1.22460938 1.27148438 0.54492188 0.3671875
 0.37109375 0.328125   0.26367188 0.65039062 0.40039062 0.4296875
 0.5390625  0.47460938]","[ 0.15429688  0.23632812  0.14453125  0.29296875  0.49804688  0.20117188
  0.22265625  0.18359375 -0.07617188  0.00195312  0.21484375  0.41015625
  0.31640625  0.30859375 -0.05273438  0.06835938 -0.125      -0.10742188
 -0.11523438 -0.00195312  0.00585938  0.31835938 -0.01367188  0.05078125
  0.06054688 -0.03710938 -0.03515625 -0.03125    -0.03320312 -0.05078125
 -0.79492188 -0.640625   -0.04492188  0.05664062  0.296875    0.04492188
  0.11914062  0.11523438  0.04101562  0.04882812  0.04882812  0.02539062
 -0.48828125  0.21289062  0.09960938  0.27148438  0.09960938  0.18359375
  0.14453125  0.12890625  0.1328125   0.10742188 -0.06835938  0.23828125
  0.28125     0.28710938  0.3515625  -0.08203125  0.23632812  0.52148438
 -0.10742188  0.48828125]"
79,"[-0.2265625  -0.24609375 -0.24804688 -0.08203125 -0.06640625  0.38085938
  0.39648438  0.41015625  0.54492188 -0.09570312  0.39648438  0.41015625
  0.38085938  0.43554688  0.45117188  0.46679688 -0.09570312 -0.08203125
 -0.06640625  0.0234375   0.07421875  0.08007812  0.41992188  0.43554688
  0.4921875   0.50976562  1.12109375 -0.22851562 -0.07617188 -0.0625
 -0.04492188  0.046875    0.05078125  0.08007812  0.38085938  0.43554688
  0.45117188  0.46679688 -0.20898438 -0.22851562 -0.24804688 -0.08203125
 -0.04492188  0.          0.07421875  0.38085938  0.39648438  0.45117188
  0.46679688 -0.07617188 -0.22851562 -0.22851562 -0.07617188]","[0.45507812 0.5        0.5546875  0.65039062 0.63085938 1.12695312
 1.1796875  1.22460938 0.12695312 0.58203125 1.16796875 1.21289062
 1.15429688 1.1875     1.22851562 1.2734375  0.59179688 0.64453125
 0.69335938 0.74804688 0.79101562 0.83789062 1.14453125 1.18945312
 1.21679688 1.25976562 1.88671875 0.51367188 0.60351562 0.6484375
 0.68359375 0.73828125 0.78710938 0.83203125 1.15820312 1.1875
 1.23046875 1.27539062 0.46679688 0.51171875 0.54296875 0.6484375
 0.66796875 0.71679688 0.7734375  1.15234375 1.19335938 1.22460938
 1.27148438 0.58789062 0.22070312 0.515625   0.6015625 ]","[ 0.09375     0.08203125 -0.04492188 -0.01953125 -0.3046875   0.26367188
  0.23046875  0.23242188  0.05859375  0.15429688  0.28710938  0.29296875
 -0.09765625 -0.06445312 -0.08984375 -0.09179688 -0.11132812 -0.08789062
 -0.09765625  0.06054688  0.07421875  0.06835938 -0.03515625 -0.01953125
 -0.015625   -0.04882812 -0.94921875 -0.01757812 -0.01757812 -0.07617188
 -0.15625     0.12695312  0.11132812  0.11523438  0.03320312  0.05859375
  0.06640625  0.04101562  0.05859375  0.03710938 -0.12109375 -0.05859375
 -0.21484375  0.22070312  0.1796875   0.11523438  0.140625    0.14648438
  0.1171875   0.140625    0.46484375 -0.23046875  0.05273438]"
80,"[-0.2421875  -0.26367188 -0.3046875  -0.12304688 -0.109375    0.34375
  0.39648438  0.41015625 -0.3515625  -0.38671875 -0.43945312  0.35546875
 -0.3671875  -0.41992188  0.45703125  0.43554688  0.4921875  -0.11523438
  0.          0.0234375   0.07421875  0.41992188  0.47460938  0.4921875
  0.46679688  1.09960938  1.12109375 -0.22851562 -0.11523438 -0.14453125
  0.          0.          0.41992188  0.43554688  0.45117188  0.46679688
  1.12109375 -0.24609375 -0.28515625 -0.10351562 -0.06640625 -0.0234375
  0.38085938  0.43554688  0.45117188  0.42578125 -1.19726562  1.12109375
 -0.09570312  0.12304688 -0.22851562  0.08203125 -0.09570312  0.10351562]","[0.45117188 0.48046875 0.51367188 0.328125   0.6015625  1.14453125
 1.1875     1.234375   0.31054688 0.34179688 0.33984375 1.17773438
 0.29101562 0.30078125 1.125      1.18359375 1.21289062 0.4921875
 0.703125   0.75       0.7890625  1.14453125 1.17382812 1.21679688
 1.27734375 1.89648438 1.94726562 0.51367188 0.54882812 0.17773438
 0.6953125  0.74609375 1.14453125 1.1875     1.23046875 1.2734375
 2.05273438 0.49804688 0.53515625 0.25195312 0.65625    0.73632812
 1.15039062 1.17773438 1.22070312 1.26757812 1.59570312 2.10546875
 0.59960938 0.62695312 0.25195312 0.65039062 0.58789062 0.64257812]","[ 0.06054688  0.12890625  0.11914062 -0.5546875   0.34765625  0.24023438
  0.18554688  0.17773438  0.00390625 -0.00976562 -0.08789062  0.30078125
  0.02929688 -0.0078125  -0.11132812 -0.10546875 -0.10742188 -0.33984375
  0.01953125  0.00976562 -0.0859375  -0.03125    -0.02148438 -0.015625
 -0.00976562 -0.83203125 -0.81835938  0.03125    -0.23828125 -0.61523438
  0.09960938  0.07226562  0.04492188  0.06835938  0.08007812  0.10351562
 -0.49414062  0.09179688  0.06640625 -0.59765625  0.24609375  0.14257812
  0.12890625  0.15429688  0.171875    0.24414062 -0.29492188 -0.15625
 -0.04882812  0.1484375   0.44726562  0.02539062 -0.12890625  0.09179688]"
