frame,x,y,z
15,"[ 0.66796875  0.6953125   0.72460938  0.75195312  0.77929688 -0.8203125
 -0.84179688 -0.86132812  0.74804688  0.68554688  0.71289062  0.6953125
  0.76171875  0.79101562  0.77929688 -0.8203125  -0.78125    -0.86132812
 -0.87890625 -0.86132812 -0.87109375  0.84179688  0.73828125  0.73242188
  0.76171875  0.79101562  0.8203125  -0.8203125  -0.84179688 -0.86132812
  0.74804688 -0.94921875  1.49414062  0.70703125  0.80664062 -0.91015625
 -0.87890625  1.56835938]","[0.86328125 0.88867188 0.93554688 0.98242188 1.03320312 1.65234375
 1.69335938 1.734375   2.27148438 0.93359375 0.99609375 0.92578125
 0.94140625 0.98242188 1.05273438 1.68359375 1.75390625 1.76953125
 0.3046875  0.45117188 0.54492188 0.63671875 0.828125   0.88671875
 0.9296875  0.97265625 1.01953125 1.671875   1.71289062 1.7578125
 2.26171875 0.31054688 1.5859375  0.65234375 0.6015625  0.57617188
 0.5078125  1.703125  ]","[ 0.27539062  0.31445312  0.29492188  0.26757812  0.21484375  0.33789062
  0.34960938  0.359375    0.          0.38085938  0.31835938  0.17773438
  0.13867188  0.10546875  0.07421875  0.08789062  0.10546875  0.0703125
  0.1171875   0.15625     0.09570312  0.22070312  0.1875      0.22460938
  0.20507812  0.17773438  0.109375    0.22070312  0.23242188  0.21875
 -0.21679688  0.51757812  0.984375   -0.20703125  0.23046875 -0.0625
  0.484375    0.59375   ]"
16,"[ 0.6953125   0.72460938  0.75195312  0.77929688 -0.8203125  -0.84179688
 -0.92382812  0.74804688  0.68554688  0.71289062  0.6953125   0.76171875
  0.79101562  0.8203125  -0.8203125  -0.84179688 -0.86132812  0.74804688
 -0.83007812 -0.80664062  0.6953125   0.72460938  0.79101562  0.77929688
 -0.87890625 -0.78125    -0.86132812  0.82226562 -0.74804688  0.67773438
 -0.671875  ]","[0.8984375  0.93164062 0.96875    1.0078125  1.65234375 1.69335938
 1.71875    2.25195312 0.91796875 0.96289062 0.93554688 0.93945312
 0.9765625  1.015625   1.68359375 1.7265625  1.76953125 2.20898438
 0.515625   0.63671875 0.91796875 0.953125   0.9609375  1.02734375
 1.64453125 1.7421875  1.76171875 2.20507812 2.0859375  0.734375
 2.28710938]","[ 0.28710938  0.30664062  0.31445312  0.31835938  0.33203125  0.34765625
  0.27148438 -0.29882812  0.4140625   0.40820312  0.12304688  0.15039062
  0.15234375  0.13867188  0.08203125  0.08398438  0.03125    -0.52539062
 -0.11523438 -0.09179688  0.21484375  0.234375    0.23046875  0.2421875
  0.203125    0.22460938  0.16796875 -0.41796875  0.89648438 -0.2578125
  0.18359375]"
17,"[ 0.66015625  0.72460938  0.75195312  0.77929688 -0.8203125  -0.84179688
 -0.92382812  0.74804688  0.72460938  0.71289062  0.73242188  0.76171875
  0.79101562  0.8203125  -0.8203125  -0.84179688 -0.86132812  0.6953125
  0.72460938  0.79101562  0.8203125  -0.8203125  -0.84179688 -0.92382812
  0.82226562 -0.82226562 -0.74804688]","[0.90820312 0.92578125 0.95898438 0.97265625 1.65429688 1.69921875
 1.72460938 2.26757812 0.90234375 0.94921875 0.89648438 0.9375
 0.97070312 0.99023438 1.68359375 1.7265625  1.76953125 0.90625
 0.94921875 0.953125   0.96875    1.67382812 1.71679688 1.73632812
 2.2421875  2.16992188 2.078125  ]","[ 0.33984375  0.32226562  0.33984375  0.4140625   0.328125    0.3125
  0.2265625   0.12695312  0.3828125   0.44140625  0.18164062  0.16796875
  0.18359375  0.25976562  0.07617188  0.06445312 -0.0234375   0.25976562
  0.24804688  0.25976562  0.33398438  0.203125    0.19726562  0.09375
 -0.12890625 -0.57421875 -0.91796875]"
18,"[ 0.66796875  0.6953125   0.76171875  0.79101562  0.77929688 -0.87890625
 -0.84179688  0.82226562  0.68554688  0.73242188  0.76171875  0.79101562
  0.77929688 -0.8203125  -0.84179688 -0.84960938 -0.89257812  0.66796875
  0.6953125   0.76171875  0.79101562  0.77929688 -0.8203125  -0.84179688
  0.82226562 -0.87890625 -0.80859375]","[0.89648438 0.890625   0.88867188 0.90820312 0.94140625 1.625
 1.70117188 2.23046875 0.8984375  0.90234375 0.93359375 0.96289062
 1.00585938 1.68359375 1.72851562 0.37695312 0.41601562 0.90039062
 0.91210938 0.91210938 0.9375     0.95507812 1.67382812 1.71875
 2.21875    0.703125   0.77929688]","[ 0.1328125   0.3125      0.33984375  0.390625    0.48046875  0.31640625
  0.30078125 -0.2578125   0.45703125  0.1484375   0.1875      0.22265625
  0.3203125   0.08398438  0.05273438  0.12109375  0.015625    0.09570312
  0.24023438  0.27148438  0.3125      0.45117188  0.19726562  0.17773438
 -0.34375     0.0078125  -0.06640625]"
19,"[ 0.66796875  0.73242188  0.76171875  0.79101562 -0.87890625 -0.84179688
  0.82226562  0.73242188  0.76171875  0.83007812 -0.8203125  -0.84179688
  0.89648438  0.76171875 -0.83007812 -0.87109375 -0.84179688  0.66796875
  0.73242188  0.76171875  0.83007812 -0.8203125  -0.84179688  0.89648438
 -0.82226562 -0.671875   -0.79101562  0.80078125  0.80664062  0.67382812
 -0.74804688]","[0.83789062 0.84375    0.87109375 0.890625   1.62304688 1.70117188
 2.23242188 0.89453125 0.921875   0.91601562 1.68359375 1.7265625
 2.15039062 0.54492188 0.40625    0.171875   0.5625     0.86328125
 0.87109375 0.8984375  0.89257812 1.67382812 1.71875    2.1796875
 2.24023438 2.11132812 0.4453125  0.56445312 0.609375   0.77539062
 2.25976562]","[ 0.34375     0.3515625   0.3828125   0.42578125  0.328125    0.30078125
 -0.2421875   0.1953125   0.23242188  0.26757812  0.09375     0.05859375
 -0.53515625 -0.04882812  0.33789062  0.52539062 -0.36914062  0.27539062
  0.27734375  0.3125      0.33984375  0.20898438  0.18554688 -0.3984375
 -0.15429688 -0.89648438  0.234375   -0.109375   -0.20507812  0.32617188
 -0.234375  ]"
20,"[ 0.76953125  0.7734375   0.6328125   0.73242188  0.76171875  0.79101562
 -0.8203125  -0.84179688  0.97070312  0.66796875  0.73242188  0.80078125
  0.79101562 -0.8203125  -0.84179688 -0.90820312  0.80078125  0.80664062
  0.66796875  0.73242188  0.80078125  0.79101562 -0.8203125  -0.84179688
 -0.74804688 -0.9140625  -0.74804688 -0.9140625  -0.90234375 -0.87890625
  0.97070312]","[0.5546875  0.65429688 0.90625    0.84960938 0.85546875 0.90820312
 1.65429688 1.69921875 2.15820312 0.90039062 0.8984375  0.88476562
 0.953125   1.68359375 1.7265625  0.11132812 0.546875   0.6171875
 0.8984375  0.88085938 0.859375   0.93164062 1.67382812 1.71679688
 2.21484375 0.65429688 2.24023438 0.62695312 0.20117188 0.67382812
 2.12109375]","[ 0.265625    0.19335938  0.20703125  0.33789062  0.4140625   0.390625
  0.33007812  0.31835938 -0.34375     0.08984375  0.17382812  0.25195312
  0.25976562  0.10351562  0.078125    0.20507812  0.17578125  0.1796875
  0.10742188  0.25        0.328125    0.33203125  0.2109375   0.19726562
 -0.50195312 -0.05273438 -0.37695312 -0.19140625 -0.45703125 -0.19921875
 -0.5234375 ]"
21,"[ 0.76171875  0.80078125  0.80664062 -0.87695312 -0.87890625  0.73242188
  0.76171875  0.79101562 -0.85742188 -0.8203125  -0.90039062  0.76953125
  0.7734375  -0.84375     0.76953125  0.80078125  0.79101562 -0.8203125
 -0.84179688 -0.86328125  0.8203125   0.80078125  0.83789062 -0.84179688
 -0.84375     0.76953125  0.76171875  0.79101562 -0.85742188 -0.8203125
 -0.90039062  0.80859375  0.6328125   0.66796875  0.91015625  0.66796875]","[0.4375     0.54882812 0.62109375 0.36132812 0.51171875 0.83789062
 0.875      0.92578125 1.58398438 1.65234375 1.66796875 0.61132812
 0.6796875  0.59570312 0.85351562 0.890625   0.97070312 1.68359375
 1.7265625  0.21484375 0.38867188 0.55859375 0.59765625 0.54296875
 0.609375   0.83984375 0.8984375  0.95117188 1.60351562 1.671875
 1.6875     0.70507812 0.91796875 0.90429688 0.578125   0.90429688]","[ 0.328125    0.16796875  0.16992188  0.515625    0.48046875  0.3671875
  0.375       0.34570312  0.31835938  0.33203125  0.31445312  0.0625
 -0.06445312  0.44726562  0.23046875  0.23242188  0.18554688  0.09179688
  0.0703125   0.046875    0.234375    0.1328125   0.06445312  0.39648438
  0.42773438  0.27929688  0.31054688  0.26953125  0.19921875  0.21289062
  0.19335938  0.1015625   0.15429688  0.03515625  0.01757812  0.05664062]"
22,"[ 0.76953125  0.7734375   0.7421875   0.66796875  0.73242188  0.76171875
  0.79101562 -0.85742188 -0.87890625 -0.90039062 -0.82226562  0.80078125
  0.7734375   0.80859375  0.73828125  0.73242188  0.76171875  0.79101562
 -0.80078125 -0.8203125  -0.84179688  0.73242188  0.80078125  0.80664062
  0.80859375  0.73828125  0.76953125  0.80078125  0.79101562 -0.85742188
 -0.8203125  -0.84179688 -0.74804688 -0.84179688 -0.87890625 -1.13476562
  0.74804688 -0.80859375 -0.87890625 -1.13476562 -0.84960938 -0.77539062
 -0.87890625 -1.13476562  0.74804688]","[0.51757812 0.64453125 0.78125    0.90234375 0.74414062 0.88085938
 0.921875   1.58203125 1.625      1.66992188 2.24414062 0.54296875
 0.68164062 0.71289062 0.84765625 0.85351562 0.92773438 0.96679688
 1.640625   1.68359375 1.7265625  0.42578125 0.51171875 0.63085938
 0.7109375  0.84765625 0.77148438 0.87304688 0.94921875 1.6015625
 1.671875   1.71679688 2.27148438 0.609375   0.55273438 0.
 2.13671875 0.68359375 0.64257812 0.         0.39648438 0.671875
 0.59570312 0.         2.07617188]","[ 0.33203125  0.22460938  0.04101562  0.07421875  0.53125     0.36132812
  0.35742188  0.32226562  0.32617188  0.31054688  0.0546875   0.18554688
  0.0390625   0.02539062  0.03710938  0.33007812  0.2109375   0.20507812
  0.09570312  0.1015625   0.09179688  0.40234375  0.25976562  0.1328125
  0.046875    0.03515625  0.43359375  0.2890625   0.2734375   0.203125
  0.21484375  0.20117188 -0.0546875   0.28710938  0.43359375 -0.92578125
 -0.77148438  0.20117188  0.28515625 -1.12695312  0.00585938  0.33203125
  0.37109375 -0.99609375 -0.91992188]"
23,"[ 0.73242188 -0.83007812 -0.80664062 -0.84179688  0.6328125   0.80664062
  0.80078125  0.79101562 -0.85742188 -0.87890625 -0.84179688  0.74804688
 -0.9375     -0.87890625  0.84179688  0.80078125  0.83007812 -0.80078125
 -0.8203125  -0.84179688  0.89648438 -0.8359375   0.76171875 -0.80078125
 -0.7734375  -0.80859375  0.66796875  0.84179688  0.80078125  0.83007812
 -0.80078125 -0.8203125  -0.84179688  0.89648438 -0.8203125   0.80078125
  0.70898438  0.77539062 -0.74804688 -0.84179688 -0.79101562  0.83007812
  0.67773438  0.77539062  0.        ]","[0.56445312 0.31054688 0.63867188 0.65039062 0.8671875  0.36328125
 0.78515625 0.85546875 1.57617188 1.61523438 1.68945312 2.26757812
 1.56054688 1.65625    0.5859375  0.86328125 0.88867188 1.63867188
 1.68164062 1.72460938 2.17578125 0.28320312 0.53515625 0.41210938
 0.6796875  0.703125   0.859375   0.47460938 0.828125   0.86523438
 1.625      1.66796875 1.7109375  2.18359375 0.         0.56445312
 0.74609375 0.74609375 1.8125     0.80664062 0.         0.4921875
 0.77734375 0.75       1.58203125]","[ 0.15429688  0.42773438  0.08789062  0.17382812  0.33398438  0.76953125
  0.47851562  0.49414062  0.35546875  0.36523438  0.3671875  -0.1328125
  0.4453125  -0.01757812  0.56640625  0.31445312  0.34765625  0.12695312
  0.11914062  0.11132812 -0.42382812 -0.12890625  0.11132812  0.40039062
  0.046875    0.1171875   0.28320312  0.66210938  0.40039062  0.40429688
  0.24414062  0.24414062  0.23828125 -0.38476562 -0.9375     -0.09960938
 -0.07421875 -0.06835938 -1.36914062  0.11914062 -0.89648438 -0.19335938
  0.01757812 -0.0078125   1.79296875]"
24,"[-0.86132812 -0.90234375  0.80859375  0.73828125  0.76953125  0.80078125
  0.83007812 -0.85742188 -0.87890625 -0.90039062 -0.9375     -0.87890625
  0.80664062  0.77539062  0.73828125  0.80664062  0.83789062  0.83007812
 -0.85742188 -0.87890625 -0.84179688 -0.83007812 -0.87109375  0.80859375
  0.73828125  0.76953125  0.80078125  0.83007812 -0.80078125 -0.8203125
 -0.90039062  0.82226562  0.73828125  0.7734375  -0.94335938 -0.87109375
 -0.94335938  0.76953125  0.80664062 -0.91015625]","[0.359375   0.09375    0.6953125  0.79101562 0.79101562 0.76171875
 0.83984375 1.57421875 1.6171875  1.65820312 1.57226562 1.65429688
 0.62304688 0.74414062 0.83007812 0.82226562 0.81054688 0.91015625
 1.609375   1.65234375 1.72460938 0.46484375 0.4375     0.70703125
 0.81054688 0.82617188 0.80859375 0.87890625 1.62695312 1.66992188
 1.68164062 2.24414062 0.65039062 0.68164062 0.11914062 0.51171875
 0.35742188 0.56445312 0.63476562 0.41796875]","[ 0.3125      0.49023438  0.15625     0.30664062  0.39453125  0.515625
  0.45507812  0.35742188  0.35742188  0.36914062  0.40625    -0.08789062
 -0.1640625   0.09375     0.17382812  0.22265625  0.35742188  0.29101562
  0.125       0.1171875   0.11132812  0.25195312  0.33984375  0.09765625
  0.25195312  0.31640625  0.43945312  0.37304688  0.2421875   0.24023438
  0.23828125 -0.0703125   0.          0.          0.5078125   0.2109375
  0.38085938 -0.2421875  -0.10546875  0.40039062]"
