numObj,36
rangeIdx,"[12 21 22 36 37  8 12 21 22 36 37  8 12 21 22 36  8  9 22  8  8  8  9 22
  8  9 21 22  8  9 12 21 22 23 24 25]"
range,"[0.5625   0.984375 1.03125  1.6875   1.734375 0.375    0.5625   0.984375
 1.03125  1.6875   1.734375 0.375    0.5625   0.984375 1.03125  1.6875
 0.375    0.421875 1.03125  0.375    0.375    0.375    0.421875 1.03125
 0.375    0.421875 0.984375 1.03125  0.375    0.421875 0.5625   0.984375
 1.03125  1.078125 1.125    1.171875]"
dopplerIdx,"[ 0  0  0  0  0  1  1  1  1  1  1  2  2  2  2  2  3  3  3  4 -4 -3 -3 -3
 -2 -2 -2 -2 -1 -1 -1 -1 -1 -1 -1 -1]"
doppler,"[ 0.          0.          0.          0.          0.          0.12526054
  0.12526054  0.12526054  0.12526054  0.12526054  0.12526054  0.25052108
  0.25052108  0.25052108  0.25052108  0.25052108  0.37578163  0.37578163
  0.37578163  0.50104217 -0.50104217 -0.37578163 -0.37578163 -0.37578163
 -0.25052108 -0.25052108 -0.25052108 -0.25052108 -0.12526054 -0.12526054
 -0.12526054 -0.12526054 -0.12526054 -0.12526054 -0.12526054 -0.12526054]"
peakVal,"[ 22 126 195  24  15 878  71 268 416  45  27 321  26 112 168  23  48  43
  14  13  13  35  31   9 134 121  17  27 418 376  33  48  78  33  22  23]"
x,"[0.01757812 0.03125    0.         0.         0.         0.
 0.01757812 0.         0.         0.         0.         0.
 0.01757812 0.         0.         0.         0.         0.
 0.         0.         0.         0.01171875 0.01367188 0.03320312
 0.01171875 0.01367188 0.         0.03320312 0.         0.
 0.03515625 0.03125    0.         0.         0.         0.03710938]"
y,"[0.5546875  0.9453125  0.99414062 1.60351562 1.66601562 0.3671875
 0.546875   0.92773438 0.97265625 1.5703125  1.62109375 0.36132812
 0.53515625 0.90429688 0.94921875 1.54101562 0.3515625  0.3984375
 0.88085938 0.34765625 0.37109375 0.375      0.41992188 1.0234375
 0.375      0.421875   0.96875    1.015625   0.37304688 0.421875
 0.55859375 0.95898438 1.00585938 1.046875   1.11328125 1.15820312]"
z,"[ 0.09765625  0.27148438  0.2734375   0.52539062  0.48242188  0.078125
  0.12890625  0.33203125  0.34179688  0.61914062  0.61523438  0.1015625
  0.17382812  0.390625    0.40429688  0.68945312  0.1328125   0.13671875
  0.53710938  0.140625   -0.05078125 -0.015625   -0.02734375  0.1171875
  0.0078125  -0.00390625  0.1796875   0.17382812  0.03320312  0.0234375
  0.0625      0.22070312  0.22851562  0.2578125   0.16210938  0.18164062]"
