numObj,23
rangeIdx,[ 7  8  9 10 26 17 17 18  9  8  9  7  8  9 10  7  8  9 10 26 17 17 18]
range,"[0.328125 0.375    0.421875 0.46875  1.21875  0.796875 0.796875 0.84375
 0.421875 0.375    0.421875 0.328125 0.375    0.421875 0.46875  0.328125
 0.375    0.421875 0.46875  1.21875  0.796875 0.796875 0.84375 ]"
dopplerIdx,[ 0  0  0  0  0  1  2  2  3  4  4 -2 -2 -2 -2 -1 -1 -1 -1  0  1  2  2]
doppler,"[ 0.          0.          0.          0.          0.          0.12526054
  0.25052108  0.25052108  0.37578163  0.50104217  0.50104217 -0.25052108
 -0.25052108 -0.25052108 -0.25052108 -0.12526054 -0.12526054 -0.12526054
 -0.12526054  0.          0.12526054  0.25052108  0.25052108]"
peakVal,"[ 577 1268 1238  481   38  103   56   47   34   14   15  525 1134 1073
  420 1080 2373 2371  933   37   59   29   32]"
x,"[0.12304688 0.12890625 0.14453125 0.16210938 0.07617188 0.5234375
 0.54882812 0.5546875  0.1328125  0.10546875 0.10546875 0.12304688
 0.140625   0.14453125 0.16210938 0.12304688 0.12890625 0.14453125
 0.16210938 0.49609375 0.19921875 0.15039062 0.1328125 ]"
y,"[0.29882812 0.34570312 0.390625   0.43554688 1.18554688 0.
 0.         0.         0.375      0.31640625 0.34960938 0.30273438
 0.34765625 0.39648438 0.43945312 0.30078125 0.34960938 0.39453125
 0.43945312 0.43164062 0.6796875  0.63085938 0.58398438]"
z,"[ 0.05859375  0.06835938  0.06640625  0.05859375  0.2734375  -0.65234375
 -0.60546875 -0.6484375   0.14257812  0.17382812  0.2109375   0.02539062
  0.01367188  0.00390625 -0.01953125  0.0390625   0.04492188  0.0390625
  0.02929688 -1.02734375 -0.36523438 -0.46289062 -0.59570312]"
