frame,x,y,z
10,"[-0.73828125 -0.765625   -0.79101562 -0.77148438 -0.77929688 -0.80664062
 -0.79101562 -0.86328125 -0.69726562 -0.72265625 -0.74804688 -0.77148438
 -0.69726562 -0.72265625 -0.79101562 -0.7265625  -0.74804688 -0.81835938
  0.86328125  0.87890625 -0.984375    0.7421875  -0.73828125 -0.765625
 -0.79101562 -0.77148438  0.08203125  0.04492188  0.08203125  0.0859375
  0.08789062  0.09179688  0.08203125  0.13671875 -0.42382812  0.25
  0.67773438 -0.93554688  0.12304688]","[0.98632812 1.02929688 1.06640625 1.08789062 0.91210938 0.95507812
 1.00195312 0.92382812 1.08789062 1.13085938 1.171875   1.17578125
 1.07226562 1.11523438 1.12695312 1.1953125  0.         0.1484375
 0.21484375 0.32617188 0.         0.68164062 1.01953125 1.0625
 1.1015625  1.1328125  1.28710938 1.453125   1.24804688 1.23632812
 1.27734375 1.36914062 1.21875    1.36328125 0.24414062 0.82226562
 0.6796875  0.         1.21875   ]","[ 0.453125    0.45117188  0.46484375  0.57617188  0.53125     0.53320312
  0.58984375  0.71679688  0.23242188  0.22265625  0.21289062  0.36523438
  0.29492188  0.28710938  0.2890625   0.39453125  0.75585938  0.1484375
  0.0546875   0.02148438  0.          0.22460938  0.37304688  0.3671875
  0.37304688  0.48242188 -0.24609375  0.         -0.40039062 -0.56054688
 -0.58398438 -0.47851562 -0.48046875 -0.48632812  0.62890625 -0.23632812
  0.22460938 -0.80078125 -0.46875   ]"
11,"[-0.73828125 -0.765625   -0.74804688 -0.8203125  -0.765625   -0.79101562
 -0.73828125 -0.72265625 -0.74804688 -0.68164062 -0.71289062 -0.73828125
 -0.72265625 -0.703125   -0.68164062  0.79101562 -0.73828125 -0.765625
 -0.74804688  0.04492188  0.04492188  0.08007812  0.04492188]","[1.02929688 1.06640625 1.13867188 0.93554688 1.0390625  1.08007812
 1.08398438 1.1484375  1.18945312 1.27148438 1.04492188 1.07226562
 1.13867188 1.203125   1.24609375 0.45703125 1.0546875  1.09179688
 1.1640625  1.40429688 1.43945312 1.26171875 1.45117188]","[ 0.34179688  0.35351562  0.3515625   0.41796875  0.4296875   0.42773438
  0.04296875  0.08203125  0.06445312  0.17578125  0.04101562  0.16601562
  0.17773438  0.18554688  0.31054688  0.2109375   0.2578125   0.265625
  0.25585938 -0.04101562 -0.19921875 -0.046875   -0.06640625]"
12,"[ 0.76171875  0.83007812 -0.73828125 -0.765625   -0.79101562 -0.77148438
 -0.77929688 -0.765625   -0.79101562 -0.72265625 -0.79101562 -0.69726562
 -0.72265625 -0.74804688 -0.77148438  0.76171875  0.83007812  0.08007812
 -0.69726562 -0.72265625 -0.74804688 -0.77148438 -0.81835938  0.76171875
  0.83007812  0.83789062 -0.73828125 -0.72265625 -0.74804688 -0.77148438
 -1.18945312 -1.27539062  0.08203125  0.0859375   0.08789062  0.
 -0.02929688 -0.671875    0.08203125 -0.05859375]","[0.54101562 0.484375   0.984375   1.01757812 1.05273438 1.11914062
 0.90625    0.96484375 0.99804688 1.13867188 1.15429688 1.09179688
 1.12695312 1.16601562 1.20507812 0.54296875 0.5234375  1.19921875
 1.07226562 1.10742188 1.14648438 1.18554688 0.15625    0.546875
 0.51367188 0.5625     1.01953125 1.08007812 1.11523438 1.15625
 0.         0.         1.21289062 1.2265625  1.30273438 1.4375
 0.90820312 1.04492188 1.21484375 0.92773438]","[ 0.08203125  0.20898438  0.45703125  0.47851562  0.49609375  0.51367188
  0.54296875  0.578125    0.59765625  0.16992188  0.13867188  0.21289062
  0.24023438  0.2421875   0.25390625 -0.05859375  0.06445312 -0.39453125
  0.296875    0.31835938  0.328125    0.3359375   0.13867188 -0.02148438
  0.12304688  0.21484375  0.37304688  0.40234375  0.41796875  0.421875
 -1.08203125 -1.14257812 -0.49414062 -0.58007812 -0.5234375  -0.21484375
 -0.234375    0.24414062 -0.48828125 -0.1171875 ]"
13,"[ 0.76171875 -0.73828125 -0.765625   -0.79101562 -0.81835938 -0.77929688
 -0.80664062 -0.8359375  -0.90820312 -0.765625   -0.79101562 -0.71289062
 -0.69726562 -0.72265625 -0.79101562 -0.81835938  0.76171875 -0.671875
 -0.69726562 -0.72265625 -0.79101562 -0.81835938 -0.74804688  0.79101562
 -0.73828125 -0.765625   -0.79101562 -0.81835938  0.0390625   0.04492188]","[0.48046875 1.0078125  1.04101562 1.07226562 1.09765625 0.94335938
 0.97265625 0.99414062 0.9609375  1.12304688 1.15625    1.04492188
 1.10351562 1.14257812 1.15234375 1.18945312 0.53125    1.05664062
 1.08789062 1.12304688 1.1328125  1.16601562 0.27734375 0.46679688
 1.04101562 1.07421875 1.10742188 1.13867188 1.265625   1.44140625]","[ 0.26171875  0.40234375  0.42578125  0.44921875  0.49023438  0.4765625
  0.50195312  0.5390625   0.60351562  0.02734375  0.12695312  0.06640625
  0.13671875  0.1484375   0.15820312  0.16796875  0.12890625  0.18554688
  0.234375    0.25390625  0.25976562  0.2890625  -0.01757812  0.18945312
  0.30859375  0.33203125  0.35742188  0.3828125   0.00585938 -0.1875    ]"
14,"[-0.71289062 -0.73828125 -0.765625   -0.8359375  -0.81835938 -0.73828125
 -0.765625   -0.8359375  -0.73828125 -0.765625   -0.8359375  -0.71289062
 -0.73828125 -0.765625   -0.79101562 -0.77148438 -0.671875   -0.73828125
 -0.765625   -0.79101562 -0.77148438  0.77148438 -0.84375     0.86328125
 -0.71289062 -0.69726562 -0.80664062 -0.79101562 -0.81835938  0.0390625
  0.08007812]","[0.96289062 0.97460938 1.00195312 0.99609375 1.09375    0.93164062
 0.95898438 0.94140625 1.07617188 1.11523438 1.12304688 1.03125
 1.05664062 1.08984375 1.125      1.20898438 1.03710938 1.0390625
 1.0703125  1.1015625  1.1875     0.16992188 0.         0.20507812
 0.99023438 1.03710938 1.00976562 1.0703125  1.125      1.13671875
 1.11328125]","[ 0.40820312  0.47851562  0.50976562  0.53710938  0.49804688  0.55664062
  0.5859375   0.62695312  0.14453125  0.14453125  0.13867188  0.1796875
  0.24414062  0.2734375   0.296875    0.23632812  0.26953125  0.31445312
  0.34570312  0.37109375  0.32226562  0.09960938  0.14453125  0.08203125
  0.33984375  0.40039062  0.41992188  0.453125    0.41992188 -0.5546875
 -0.59765625]"
15,"[ 0.81835938  0.8359375  -0.71289062 -0.73828125 -0.80664062 -0.8359375
 -0.75195312 -0.77929688 -0.80664062 -0.87890625 -0.77929688 -0.80664062
 -0.671875   -0.73828125 -0.765625   -0.74804688 -0.71289062 -0.73828125
 -0.765625   -0.8359375  -0.796875   -0.84375     0.8359375   0.8203125
  0.80078125 -0.71289062 -0.73828125 -0.765625   -0.79101562  0.08789062
  0.08789062 -0.86132812]","[0.09179688 0.24804688 0.95507812 0.984375   0.99023438 1.046875
 0.91210938 0.91601562 0.9453125  0.97265625 1.05273438 1.08984375
 1.05664062 1.06640625 1.10742188 1.1875     1.01367188 1.046875
 1.08789062 1.10742188 0.         0.         0.29101562 0.3203125
 0.2890625  0.98632812 1.02148438 1.05859375 1.1171875  1.3984375
 1.40429688 0.39453125]","[ 0.1875      0.1875      0.42773438  0.45703125  0.46679688  0.4296875
  0.453125    0.52734375  0.55273438  0.50976562  0.0859375   0.09375
  0.18359375  0.19726562  0.1875      0.10546875  0.26171875  0.28320312
  0.28320312  0.23046875  0.28125     0.12695312  0.10546875  0.32226562
  0.49609375  0.34960938  0.36914062  0.37695312  0.32617188 -0.12304688
  0.01953125  0.26757812]"
16,"[ 0.765625    0.80664062  0.76953125  0.80664062 -0.71289062 -0.77929688
 -0.80664062 -0.75195312 -0.77929688 -0.80664062 -0.77929688 -0.71289062
 -0.73828125 -0.765625    0.04492188  0.81835938  0.80664062  0.8203125
  0.80078125  0.83789062 -0.71289062 -0.73828125 -0.765625   -0.77148438
  0.79101562  0.80664062  0.79101562  0.76953125  0.80664062 -0.75195312
 -0.77929688 -0.765625    0.0859375   0.22265625  0.          0.0859375
  0.        ]","[0.33398438 0.3359375  0.53515625 0.59179688 0.95507812 0.95507812
 0.98828125 0.86914062 0.921875   0.94140625 1.04101562 1.03320312
 1.0703125  1.109375   1.35742188 0.20507812 0.37304688 0.44921875
 0.54882812 0.58398438 1.01367188 1.05078125 1.08984375 0.15820312
 0.27929688 0.37109375 0.50390625 0.58007812 0.59960938 0.95898438
 0.9921875  1.06445312 1.3359375  0.71679688 0.9375     1.34765625
 0.9375    ]","[ 0.12695312  0.171875    0.30078125  0.25195312  0.42773438  0.44921875
  0.46679688  0.53320312  0.515625    0.55664062  0.18359375  0.171875
  0.1796875   0.18164062 -0.3671875   0.0390625   0.05664062  0.05859375
  0.16796875  0.14257812  0.2578125   0.2734375   0.2734375   0.1171875
  0.08789062  0.0625     -0.00390625  0.20117188  0.234375    0.34179688
  0.36328125  0.36328125 -0.23632812 -0.48046875 -0.04296875 -0.1640625
  0.        ]"
17,"[ 0.73828125  0.7734375  -0.75195312 -0.77929688 -0.80664062 -0.79101562
 -0.77929688 -0.84960938 -0.8203125  -0.71289062 -0.73828125 -0.765625
  0.08789062  0.73242188  0.76953125  0.80664062  0.80859375 -0.72460938
 -0.71289062 -0.73828125 -0.765625    0.75195312  0.73242188  0.73828125
  0.80664062  0.80859375 -0.71289062 -0.73828125 -0.765625    0.04101562
  0.0859375  -0.08789062  0.83789062  0.0859375  -0.02734375  0.04296875]","[0.5703125  0.640625   0.91992188 0.94921875 0.99023438 0.8515625
 0.90625    0.90625    1.0234375  1.01757812 1.05273438 1.07421875
 1.36328125 0.50585938 0.59570312 0.6328125  0.69921875 0.93359375
 1.         1.03320312 1.06054688 0.41601562 0.45703125 0.59960938
 0.6171875  0.69335938 0.9765625  1.00976562 1.0390625  1.1875
 1.28125    0.90039062 0.87109375 1.2890625  0.84570312 1.30078125]","[ 0.31445312  0.23632812  0.43945312  0.46289062  0.46484375  0.5
  0.54101562  0.55273438  0.05273438  0.24023438  0.26367188  0.33007812
 -0.33398438  0.29296875  0.15429688  0.11914062  0.13671875  0.30273438
  0.30664062  0.33007812  0.37109375  0.23632812  0.36523438  0.25390625
  0.18164062  0.16796875  0.37695312  0.40039062  0.4296875  -0.55664062
 -0.44726562 -0.24804688  0.16210938 -0.421875   -0.27929688 -0.39648438]"
18,"[ 0.765625    0.76953125  0.80664062 -0.75195312 -0.77929688 -0.80664062
 -0.75195312 -0.77929688 -0.84960938 -0.73828125 -0.72460938 -0.71289062
 -0.73828125 -0.765625    0.04492188  0.76953125  0.80664062 -0.68554688
 -0.71289062 -0.73828125 -0.80664062  0.04492188 -0.796875   -0.84375
  0.80078125  0.80664062 -0.75195312 -0.77929688 -0.80664062 -1.14257812
  0.0859375   0.0859375  -0.92382812]","[0.35351562 0.56054688 0.58789062 0.91992188 0.94921875 0.98632812
 0.8828125  0.91210938 0.91796875 1.08007812 0.96289062 1.02148438
 1.05664062 1.08789062 1.37109375 0.59960938 0.62695312 0.96484375
 1.00195312 1.03710938 1.04101562 1.38867188 0.         0.
 0.546875   0.59765625 0.95117188 0.98242188 1.01367188 0.
 1.29492188 1.3046875  1.00976562]","[ 0.04101562  0.25195312  0.26171875  0.43945312  0.46484375  0.47460938
  0.5078125   0.53320312  0.53320312  0.10546875  0.19140625  0.22460938
  0.24609375  0.28125    -0.30664062  0.13671875  0.14257812  0.2890625
  0.30078125  0.32226562  0.33789062 -0.21679688  0.         -0.00976562
  0.17578125  0.23828125  0.36523438  0.390625    0.41210938 -0.9140625
 -0.40625    -0.37109375  0.32421875]"
19,"[ 0.74804688  0.765625   -0.72460938 -0.75195312 -0.73828125 -0.80664062
 -0.79101562 -0.77929688 -0.84960938 -0.77929688 -0.68554688 -0.71289062
 -0.73828125 -0.80664062  0.08789062  0.79101562  0.76171875 -0.76953125
  0.7421875   0.77539062  0.80859375 -0.68554688 -0.71289062 -0.77929688
 -0.80664062  0.04492188  0.77148438  0.79101562  0.79101562 -0.83007812
  0.77539062 -0.72460938 -0.75195312 -0.77929688 -0.80664062  0.0859375
 -0.21484375 -0.79101562  0.83007812]","[0.25976562 0.35546875 0.90234375 0.91796875 0.97460938 0.98242188
 0.84765625 0.8984375  0.89648438 1.04296875 0.9921875  1.02734375
 1.06445312 1.08007812 1.38085938 0.29296875 0.52539062 0.58398438
 0.66015625 0.74609375 0.77539062 0.97851562 1.00585938 1.015625
 1.05664062 1.39453125 0.15429688 0.29296875 0.40039062 0.51757812
 0.73632812 0.9296875  0.953125   0.98632812 1.02539062 1.33789062
 0.90039062 0.45898438 0.44140625]","[ 0.09960938  0.01953125  0.3828125   0.44140625  0.4765625   0.48046875
  0.50976562  0.5546875   0.56835938  0.1640625   0.17382812  0.19921875
  0.20703125  0.17382812 -0.25195312 -0.01953125  0.1484375  -0.1875
  0.28125     0.08007812  0.10742188  0.24414062  0.28515625  0.2890625
  0.28125    -0.17578125  0.12304688  0.01171875  0.30664062 -0.10742188
  0.14257812  0.3125      0.359375    0.37890625  0.3828125  -0.23046875
 -0.33789062 -0.20703125  0.2890625 ]"
