numObj,19
rangeIdx,[ 8  9  8  9 10 12  8  9 10  9  8  9 10  8  9 10 12 12 12]
range,"[0.375    0.421875 0.375    0.421875 0.46875  0.5625   0.375    0.421875
 0.46875  0.421875 0.375    0.421875 0.46875  0.375    0.421875 0.46875
 0.5625   0.5625   0.5625  ]"
dopplerIdx,[ 0  0  1  1  1  1  2  2  2  3 -2 -2 -2 -1 -1 -1 -1  1 -1]
doppler,"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.12526054
  0.25052108  0.25052108  0.25052108  0.37578163 -0.25052108 -0.25052108
 -0.25052108 -0.12526054 -0.12526054 -0.12526054 -0.12526054  0.12526054
 -0.12526054]"
peakVal,"[ 16  21 107 143  69  12  36  48  22  10  30  40  19  91 122  59  10   8
   7]"
x,"[ 0.03515625  0.0390625   0.03515625  0.0390625   0.04492188  0.01757812
  0.03515625  0.0390625   0.02929688  0.02734375  0.046875    0.05273438
  0.04492188  0.046875    0.05273438  0.05859375  0.03515625 -0.19335938
 -0.17578125]"
y,"[0.36914062 0.41601562 0.36523438 0.41210938 0.45898438 0.5625
 0.359375   0.40625    0.453125   0.39648438 0.37109375 0.41796875
 0.46679688 0.37109375 0.41796875 0.46484375 0.55664062 0.52734375
 0.53515625]"
z,"[ 0.05273438  0.05859375  0.07421875  0.08398438  0.08789062  0.
  0.10351562  0.109375    0.11914062  0.13867188  0.01171875  0.015625
  0.0078125   0.02929688  0.03515625  0.03125    -0.0703125   0.04296875
  0.01367188]"
