numObj,4
rangeIdx,[12 12 12 12]
range,[0.5625 0.5625 0.5625 0.5625]
dopplerIdx,[ 1 -1  1 -1]
doppler,[ 0.12526054 -0.12526054  0.12526054 -0.12526054]
peakVal,[10  9 10  9]
x,[0.         0.         0.4921875  0.47460938]
y,[0.55664062 0.56054688 0.23046875 0.28710938]
z,[0.0859375  0.03515625 0.14648438 0.08984375]
