numObj,19
rangeIdx,[21 22 20 21 22 23 21 22 20 21 22 23 20 21 22 23 23 23 23]
range,"[0.984375 1.03125  0.9375   0.984375 1.03125  1.078125 0.984375 1.03125
 0.9375   0.984375 1.03125  1.078125 0.9375   0.984375 1.03125  1.078125
 1.078125 1.078125 1.078125]"
dopplerIdx,[ 0  0  1  1  1  1  2  2 -2 -2 -2 -2 -1 -1 -1 -1  1 -2 -1]
doppler,"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.12526054
  0.25052108  0.25052108 -0.25052108 -0.25052108 -0.25052108 -0.25052108
 -0.12526054 -0.12526054 -0.12526054 -0.12526054  0.12526054 -0.25052108
 -0.12526054]"
peakVal,[11 13 19 61 68 31 20 22  9 26 30 13 25 79 87 40 16  8 23]
x,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.50585938 -0.47265625
 -0.4375    ]"
y,"[0.98242188 1.02929688 0.93554688 0.984375   1.03125    1.07226562
 0.984375   1.03125    0.89453125 0.95898438 1.01367188 1.07226562
 0.91796875 0.97265625 1.0234375  1.078125   0.90429688 0.96679688
 0.97070312]"
z,"[-0.06835938 -0.0546875  -0.06640625 -0.03710938 -0.00585938  0.10351562
  0.04492188  0.04296875 -0.28320312 -0.22070312 -0.19140625 -0.11328125
 -0.18945312 -0.15820312 -0.13085938 -0.03710938  0.30273438 -0.06640625
  0.17382812]"
