numObj,23
rangeIdx,[20 21 22 20 21 22 23 24 20 21 22 20 21 22 20 21 22 23 24 23 24 23 24]
range,"[0.9375   0.984375 1.03125  0.9375   0.984375 1.03125  1.078125 1.125
 0.9375   0.984375 1.03125  0.9375   0.984375 1.03125  0.9375   0.984375
 1.03125  1.078125 1.125    1.078125 1.125    1.078125 1.125   ]"
dopplerIdx,[ 0  0  0  1  1  1  1  1  2  2  2 -2 -2 -2 -1 -1 -1 -1 -1  1  1 -1 -1]
doppler,"[ 0.          0.          0.          0.12526054  0.12526054  0.12526054
  0.12526054  0.12526054  0.25052108  0.25052108  0.25052108 -0.25052108
 -0.25052108 -0.25052108 -0.12526054 -0.12526054 -0.12526054 -0.12526054
 -0.12526054  0.12526054  0.12526054 -0.12526054 -0.12526054]"
peakVal,"[  8  18  16  33  84  71  20  19  10  27  23  15  39  32  46 113  97  25
  25  16  15  22  21]"
x,"[ 0.          0.          0.          0.          0.         -0.03320312
  0.5390625  -0.0703125   0.         -0.03125    -0.06445312  0.
  0.          0.          0.          0.          0.          0.57226562
 -0.0703125  -0.47265625 -0.4921875  -0.4375     -0.4921875 ]"
y,"[0.93554688 0.98242188 1.02734375 0.9375     0.984375   1.03125
 0.92773438 1.0859375  0.93554688 0.98242188 1.02929688 0.91796875
 0.96484375 1.0078125  0.92773438 0.97460938 1.01953125 0.9140625
 1.11523438 0.96679688 0.99414062 0.9453125  0.9609375 ]"
z,"[-0.0546875  -0.0625     -0.08398438 -0.015625   -0.01171875 -0.015625
  0.11132812  0.28515625  0.0625      0.04101562  0.02734375 -0.1875
 -0.19921875 -0.22070312 -0.13867188 -0.13476562 -0.15429688  0.02539062
  0.13476562 -0.06640625 -0.19140625 -0.27734375 -0.31445312]"
