numObj,22
rangeIdx,[21 22 20 21 22 23 24 20 21 22 20 21 22 20 21 22 23 24 23 24 23 24]
range,"[0.984375 1.03125  0.9375   0.984375 1.03125  1.078125 1.125    0.9375
 0.984375 1.03125  0.9375   0.984375 1.03125  0.9375   0.984375 1.03125
 1.078125 1.125    1.078125 1.125    1.078125 1.125   ]"
dopplerIdx,[ 0  0  1  1  1  1  1  2  2  2 -2 -2 -2 -1 -1 -1 -1 -1  1  1 -1 -1]
doppler,"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.12526054
  0.12526054  0.25052108  0.25052108  0.25052108 -0.25052108 -0.25052108
 -0.25052108 -0.12526054 -0.12526054 -0.12526054 -0.12526054 -0.12526054
  0.12526054  0.12526054 -0.12526054 -0.12526054]"
peakVal,[12 10 28 71 60 17 16  9 23 19 12 30 26 35 91 77 22 21 12 11 15 14]
x,"[ 0.         -0.06445312  0.         -0.03125    -0.03320312  0.50585938
  0.          0.         -0.03125     0.          0.          0.
  0.          0.          0.         -0.03320312  0.5390625   0.
 -0.4375     -0.52734375 -0.37109375 -0.4921875 ]"
y,"[0.98242188 1.02539062 0.9375     0.984375   1.03125    0.921875
 1.08007812 0.9375     0.98242188 1.03125    0.921875   0.96679688
 1.01171875 0.92578125 0.97460938 1.01953125 0.91796875 1.11328125
 0.95703125 0.97851562 0.90625    0.9296875 ]"
z,"[-0.06835938 -0.09765625 -0.01953125 -0.01367188 -0.01953125  0.23828125
  0.31445312  0.          0.06054688  0.03320312 -0.17578125 -0.1875
 -0.203125   -0.14453125 -0.13476562 -0.1484375   0.17382812  0.16601562
 -0.234375   -0.17773438 -0.45117188 -0.40039062]"
