numObj,34
rangeIdx,"[10 11 12 29 30 31 10 11 12 29 30 31 32 10 11 12 29 30 31 10 11 24 25 26
 29 30 31 29 30 31 32 29 30 31]"
range,"[0.46875  0.515625 0.5625   1.359375 1.40625  1.453125 0.46875  0.515625
 0.5625   1.359375 1.40625  1.453125 1.5      0.46875  0.515625 0.5625
 1.359375 1.40625  1.453125 0.46875  0.515625 1.125    1.171875 1.21875
 1.359375 1.40625  1.453125 1.359375 1.40625  1.453125 1.5      1.359375
 1.40625  1.453125]"
dopplerIdx,[0 0 0 0 0 0 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 0 0 0 1 1 1 1 2 2 2]
doppler,"[0.         0.         0.         0.         0.         0.
 0.12526054 0.12526054 0.12526054 0.12526054 0.12526054 0.12526054
 0.12526054 0.25052108 0.25052108 0.25052108 0.25052108 0.25052108
 0.25052108 0.37578163 0.37578163 0.37578163 0.37578163 0.37578163
 0.         0.         0.         0.12526054 0.12526054 0.12526054
 0.12526054 0.25052108 0.25052108 0.25052108]"
peakVal,"[37 35 14 15 17 12 89 83 33 28 32 21 16 82 69 22 19 21 14 23 17 22 18 12
 14 16 11 28 30 21 11 18 20 13]"
x,"[0.3515625  0.38671875 0.421875   0.765625   0.79101562 0.36328125
 0.3515625  0.38671875 0.421875   0.765625   0.8359375  0.31835938
 0.890625   0.33789062 0.37109375 0.40429688 0.765625   0.79101562
 0.81835938 0.32226562 0.35546875 0.84375    0.80664062 0.87695312
 1.27539062 1.31835938 0.81835938 1.27539062 1.31835938 0.86328125
 0.28125    1.27539062 1.27539062 1.36328125]"
y,"[0.30273438 0.33203125 0.359375   0.         0.41210938 0.28320312
 0.29296875 0.32226562 0.3515625  0.         0.         0.
 1.20703125 0.30078125 0.328125   0.36328125 0.         0.
 0.98828125 0.29882812 0.32617188 0.68164062 0.74023438 0.73632812
 0.4609375  0.46679688 1.0546875  0.42382812 0.484375   0.98828125
 0.28515625 0.40625    0.58984375 0.        ]"
z,"[ 0.0703125   0.08203125  0.09570312 -1.29492188  1.08789062 -1.37890625
  0.09960938  0.11132812  0.12109375 -1.24804688  1.19726562  1.4375
 -0.00976562  0.12695312  0.14453125  0.14453125 -1.18164062  1.21289062
  0.68359375  0.16210938  0.18359375  0.296875    0.41796875  0.41796875
  0.109375   -0.14648438  0.57617188  0.20898438 -0.06640625  0.625
 -1.4453125   0.24414062 -0.07617188 -0.58007812]"
