numObj,9
rangeIdx,[12 14 15 12 12 14 15 12 12]
range,"[0.5625   0.65625  0.703125 0.5625   0.5625   0.65625  0.703125 0.5625
 0.5625  ]"
dopplerIdx,[ 0  1  1 -2 -1 -1 -1  0 -1]
doppler,"[ 0.          0.12526054  0.12526054 -0.25052108 -0.12526054 -0.12526054
 -0.12526054  0.         -0.12526054]"
peakVal,[10 13 16 14 18 12 16  6 11]
x,"[0.38671875 0.         0.         0.38671875 0.36914062 0.
 0.         0.17578125 0.17578125]"
y,"[0.27539062 0.64648438 0.68945312 0.30859375 0.33203125 0.65429688
 0.703125   0.11523438 0.46679688]"
z,"[ 0.30273438  0.11914062  0.13476562  0.26953125  0.26367188  0.05273438
  0.         -0.52148438 -0.2578125 ]"
