frame,x,y,z
16,"[-0.83007812 -0.90234375 -0.91015625 -0.94921875 -0.84179688  0.72460938
  0.71289062  0.73828125 -0.80078125 -0.81835938 -0.86132812 -0.8828125
 -0.86132812 -0.81835938 -0.86132812 -0.87109375  0.84179688  0.87890625
 -0.87890625  0.76171875  0.75195312  0.77929688 -0.73828125 -0.75585938
  0.77929688  0.79101562 -0.83007812 -0.87109375  0.84179688  0.84375
 -0.87890625  0.76171875  0.75195312  0.73828125 -0.80078125 -0.75585938
  0.76953125  0.7734375   0.80859375  0.84375     0.6953125   0.76953125
  0.83789062 -0.87695312 -0.87890625  0.80664062 -0.76171875  0.80078125
  0.80664062 -0.91015625 -0.9140625   0.73242188]","[0.45117188 0.44335938 0.45703125 0.44921875 0.68359375 0.96289062
 1.01757812 1.01757812 1.70117188 1.73242188 1.63476562 1.6796875
 1.75585938 1.8203125  0.4453125  0.53125    0.61523438 0.66210938
 0.71679688 0.95117188 1.015625   1.03710938 1.79296875 1.828125
 0.41015625 0.47070312 0.49023438 0.515625   0.57421875 0.6640625
 0.66796875 0.9453125  1.00585938 1.046875   1.73828125 1.79492188
 0.36914062 0.54296875 0.58007812 0.59960938 0.91796875 0.53125
 0.4375     0.58398438 0.63671875 0.84570312 0.41796875 0.35546875
 0.50390625 0.5078125  0.5546875  0.89648438]","[0.27734375 0.23046875 0.35546875 0.40234375 0.44335938 0.18945312
 0.2421875  0.37695312 0.58398438 0.62890625 0.68164062 0.68164062
 0.234375   0.28710938 0.16992188 0.15429688 0.2734375  0.23632812
 0.29492188 0.04101562 0.08398438 0.20507812 0.34375    0.390625
 0.13085938 0.17578125 0.19921875 0.20117188 0.3515625  0.33789062
 0.39257812 0.1171875  0.1640625  0.28515625 0.46679688 0.51953125
 0.4921875  0.41210938 0.4140625  0.44140625 0.22070312 0.30859375
 0.41210938 0.23242188 0.29492188 0.10351562 0.3515625  0.45117188
 0.40039062 0.27929688 0.3515625  0.18164062]"
17,"[-0.86132812  0.7421875   0.80859375 -0.87890625 -0.84179688  0.6484375
  0.71289062  0.73828125 -0.80078125 -0.81835938 -0.86132812 -0.8828125
  0.75195312  0.77929688 -0.80078125 -0.75585938 -0.83007812  0.7421875
  0.80859375 -0.87890625 -0.84179688  0.68554688  0.71289062  0.73828125
  0.765625   -0.73828125 -0.75585938  0.73242188 -0.86132812  0.7421875
  0.84179688 -0.84375    -0.84179688  0.68554688  0.71289062  0.77929688
  0.765625   -0.80078125 -0.75585938  0.82226562  0.73828125 -0.90234375
 -0.9765625   0.80859375  0.73828125 -0.90234375  0.87890625 -0.8203125
  0.73828125 -0.90234375 -0.91015625  0.84375    -0.671875  ]","[0.17382812 0.7109375  0.62109375 0.60742188 0.7734375  1.02148438
 1.00585938 1.02539062 1.68554688 1.72070312 1.6484375  1.67773438
 1.01757812 1.05273438 1.78710938 1.859375   0.45117188 0.71679688
 0.68945312 0.66015625 0.80273438 1.0078125  1.0390625  1.06835938
 1.09570312 1.78710938 1.82617188 0.54101562 0.29296875 0.71679688
 0.59960938 0.67773438 0.79492188 1.00195312 1.02734375 1.01953125
 1.07617188 1.7265625  1.78515625 2.23828125 0.65039062 0.22070312
 0.25195312 0.68164062 0.61914062 0.39257812 0.49609375 0.23242188
 0.64453125 0.28710938 0.40234375 0.61132812 2.27148438]","[ 0.44335938  0.09570312  0.34960938  0.3515625   0.2578125   0.15820312
  0.2890625   0.35742188  0.63085938  0.65820312  0.64453125  0.68554688
  0.03710938  0.09570312  0.20898438  0.19335938  0.27539062  0.01171875
  0.18554688  0.24023438  0.13476562  0.02929688  0.125       0.1953125
  0.25195312  0.37109375  0.3984375  -0.22460938  0.375       0.00585938
  0.3046875   0.30664062  0.17773438  0.11328125  0.203125    0.27539062
  0.328125    0.50585938  0.5546875  -0.16796875  0.          0.44726562
  0.38085938  0.3828125  -0.20117188  0.30859375  0.49609375  0.38867188
 -0.09570312  0.40820312  0.41601562  0.42382812 -0.328125  ]"
18,"[-0.83789062 -0.91015625  0.68554688  0.71289062  0.73828125 -0.80078125
 -0.81835938  0.671875    0.73828125 -0.86132812 -0.8828125   0.68554688
  0.75195312  0.77929688 -0.80078125 -0.75585938 -0.83789062 -0.87695312
  0.68554688  0.75195312  0.77929688  0.80664062 -0.73828125 -0.75585938
  0.89648438  0.80664062  0.84960938  0.80078125 -0.83789062 -0.87695312
  0.68554688  0.71289062  0.73828125 -0.80078125 -0.75585938  0.89648438
  0.83789062  0.77539062  0.87109375  0.77539062 -0.89648438 -0.80078125
  0.83789062  0.84179688 -0.89648438]","[0.55664062 0.4140625  0.95898438 0.98242188 1.02148438 1.68359375
 1.70898438 0.9609375  0.9765625  1.65625    1.68945312 1.
 1.0078125  1.046875   1.78320312 1.84570312 0.59179688 0.58398438
 0.99609375 1.         1.03515625 1.05859375 1.78515625 1.81835938
 2.1640625  0.15820312 0.24023438 0.51757812 0.58203125 0.53710938
 0.98046875 1.0078125  1.046875   1.72460938 1.77929688 2.19140625
 0.59765625 0.66992188 0.41796875 0.72851562 2.21484375 0.57226562
 0.57226562 0.671875   2.20117188]","[ 0.2265625   0.40429688  0.30664062  0.359375    0.36328125  0.63671875
  0.68554688  0.4765625   0.47265625  0.62695312  0.65625     0.12304688
  0.14648438  0.13671875  0.23632812  0.29296875  0.10546875  0.23242188
  0.15820312  0.19726562  0.20703125  0.2734375   0.3828125   0.43164062
 -0.47851562  0.34179688  0.31640625  0.24804688  0.15234375  0.32617188
  0.23242188  0.28320312  0.28710938  0.515625    0.57226562 -0.33789062
 -0.06445312  0.33398438 -0.36328125  0.1796875   0.09179688  0.02929688
 -0.18554688  0.05078125  0.2578125 ]"
19,"[-0.73828125 -0.80664062 -0.77539062  0.72460938  0.75195312  0.73828125
 -0.80078125 -0.81835938  0.671875    0.71289062 -0.80078125 -0.8828125
  0.72460938  0.75195312  0.73828125 -0.72070312 -0.73828125 -0.75585938
 -0.73828125 -0.7734375   0.77539062  0.66015625  0.72460938  0.75195312
  0.73828125 -0.72070312 -0.73828125 -0.75585938  0.82226562  0.72460938
 -0.73828125 -0.80664062 -0.77539062  0.72460938  0.75195312  0.73828125
 -0.78125    -0.80078125 -0.75585938  0.74804688  0.64453125  0.7421875
 -0.59765625  0.953125    0.70898438 -0.77539062 -0.87890625 -0.74804688
 -0.8359375   0.92382812  0.70898438  0.77539062 -1.86132812 -0.59765625]","[0.64648438 0.64453125 0.74414062 0.89453125 0.9140625  0.93359375
 1.6796875  1.69726562 2.2421875  0.87890625 1.67382812 1.734375
 0.97070312 1.         1.04882812 1.75976562 1.80664062 1.8515625
 0.625      0.67382812 0.75       0.94726562 0.95117188 0.97851562
 1.01757812 1.7421875  1.78320312 1.81445312 2.1328125  0.1484375
 0.63476562 0.63867188 0.75       0.9296875  0.95117188 0.9765625
 1.68164062 1.72265625 1.76757812 2.1953125  0.8046875  0.77148438
 2.30664062 0.11132812 0.74804688 0.7421875  0.765625   2.27148438
 0.30664062 0.         0.74804688 0.74414062 0.         2.31445312]","[-0.07226562 -0.00585938  0.09765625  0.40039062  0.44921875  0.55273438
  0.64257812  0.71289062 -0.484375    0.56640625  0.66015625  0.52734375
  0.14648438  0.19335938  0.27539062  0.2734375   0.26367188  0.25390625
 -0.18359375 -0.10546875 -0.01171875  0.20117188  0.23632812  0.28125
  0.375       0.375       0.38671875  0.44335938 -0.703125    0.49804688
 -0.14453125 -0.07421875 -0.00585938  0.31445312  0.36328125  0.47460938
  0.5078125   0.51757812  0.60742188 -0.58007812  0.          0.13476562
  0.18554688  0.21679688 -0.03710938 -0.11132812 -0.11914062 -0.0234375
  0.04101562  0.39257812 -0.01953125  0.0859375  -1.43359375 -0.0703125 ]"
20,"[ 0.6953125   0.76171875  0.79101562 -0.78125    -0.80078125 -0.81835938
  0.74804688 -0.84179688 -0.80078125 -0.81835938  0.72460938  0.75195312
  0.73828125 -0.72070312 -0.80078125 -0.81835938  0.80859375  0.80859375
  0.73242188  0.76171875  0.79101562  0.77929688 -0.78125    -0.80078125
 -0.81835938  0.82226562  0.77929688  0.8203125   0.86132812 -0.90234375
  0.80859375  0.80859375  0.73242188  0.76171875  0.79101562  0.77929688
 -0.78125    -0.80078125 -0.81835938  0.82226562  0.28710938  0.28710938
  0.70898438 -0.94335938  0.28710938]","[0.8984375  0.875      0.81835938 1.65039062 1.67578125 1.72265625
 2.21484375 1.57421875 1.59960938 1.453125   0.96484375 0.9609375
 1.08398438 1.75976562 1.77929688 1.8203125  0.6875     0.77539062
 0.90429688 0.92382812 0.91015625 1.05078125 1.71484375 1.75585938
 1.80078125 2.11328125 0.42382812 0.4296875  0.40820312 0.42773438
 0.67773438 0.76367188 0.89257812 0.90039062 0.86914062 1.04296875
 1.68359375 1.72265625 1.77148438 2.16210938 0.56640625 0.6953125
 0.65234375 0.484375   0.83007812]","[ 0.2890625   0.375       0.55273438  0.6015625   0.65429688  0.65234375
 -0.50195312  0.71484375  0.82421875  1.1328125   0.1796875   0.3359375
  0.03515625  0.28125     0.265625    0.27929688  0.19140625  0.109375
  0.13476562  0.23046875  0.38476562  0.11523438  0.38085938  0.38867188
  0.38867188 -0.75976562  0.07617188  0.14648438  0.24609375  0.2578125
  0.22070312  0.16601562  0.203125    0.30664062  0.47070312  0.16992188
  0.49804688  0.51757812  0.50195312 -0.60742188 -1.1484375  -1.07617188
  0.3671875   0.1953125  -0.97460938]"
21,"[-0.83007812 -0.83789062  0.80859375 -0.7734375   0.6953125   0.76171875
 -0.78125    -0.80078125 -0.84179688 -0.86132812  0.83789062  0.91015625
  0.73828125 -0.78125    -0.80078125 -0.81835938 -0.8203125  -0.86132812
  0.80664062  0.80859375 -0.80859375  0.73242188  0.80078125  0.91015625
  0.8203125  -0.78125    -0.73828125 -0.81835938  0.82226562 -0.86328125
 -0.8203125  -0.80078125  0.80664062  0.80859375 -0.80859375  0.6953125
  0.76171875  0.91015625 -0.78125    -0.80078125 -0.81835938  0.82226562
  0.80664062 -0.91015625  0.73828125 -0.31640625 -0.90234375 -0.91015625
  0.7734375   0.43554688 -0.74804688  0.72460938 -0.87109375 -0.87695312
  0.84375     0.47460938 -0.74804688]","[0.45507812 0.59179688 0.56054688 0.80664062 0.91796875 0.87890625
 1.6640625  1.70898438 1.53710938 1.58984375 0.87109375 0.84765625
 1.06054688 1.7421875  1.78320312 1.83007812 0.3515625  0.27148438
 0.58789062 0.6484375  0.78125    0.91015625 0.89257812 0.81835938
 1.0234375  1.72265625 1.79296875 1.81054688 2.19921875 0.17382812
 0.37695312 0.41796875 0.50976562 0.62304688 0.78125    0.93164062
 0.90234375 0.79882812 1.69726562 1.7421875  1.78125    2.23632812
 0.48046875 0.56640625 0.7734375  1.2109375  0.4375     0.53515625
 0.66601562 0.65234375 2.23632812 0.359375   0.52929688 0.61914062
 0.49804688 0.61328125 2.15820312]","[-0.26757812 -0.10351562  0.43945312  0.13671875  0.21679688  0.3671875
  0.5625      0.5625      0.7890625   0.77929688  0.15234375  0.23828125
 -0.234375    0.2265625   0.23242188  0.20117188 -0.28710938 -0.390625
  0.26367188  0.29882812 -0.03320312  0.0859375   0.21875     0.32226562
 -0.02539062  0.34570312  0.34375     0.33984375 -0.45507812 -0.13671875
 -0.25195312 -0.39257812  0.39257812  0.34765625  0.05078125  0.15039062
  0.30078125  0.36914062  0.453125    0.44726562  0.47070312 -0.19726562
  0.42773438 -0.11523438  0.3515625   0.1875     -0.2421875  -0.22265625
  0.47265625 -0.99414062  0.40234375  0.375      -0.16210938 -0.10546875
  0.55273438 -1.          0.70898438]"
22,"[ 0.79101562 -0.83007812  0.70703125 -0.80859375  0.76953125  0.76171875
  0.79101562 -0.84179688 -0.80078125 -0.8828125   0.74804688 -0.84179688
 -0.80078125  0.80078125  0.75195312 -0.78125    -0.80078125 -0.75585938
 -0.76953125  0.7421875  -0.80859375  0.76953125  0.80078125  0.79101562
 -0.78125    -0.80078125 -0.81835938  0.89648438  0.77929688  0.8203125
 -0.80078125 -0.93554688  0.7421875  -0.80859375  0.76953125  0.80078125
  0.79101562 -0.78125    -0.86132812 -0.81835938  0.82226562 -0.76171875
 -0.80859375  0.73828125 -0.74804688 -0.80859375  0.7734375  -0.74804688
 -0.66796875 -0.73242188  0.7421875  -0.77539062  0.7734375  -0.671875  ]","[0.47070312 0.4921875  0.8046875  0.77929688 0.83984375 0.88867188
 0.8671875  1.61523438 1.68554688 1.671875   2.265625   1.61132812
 1.68945312 0.90820312 0.95898438 1.74023438 1.78515625 1.84375
 0.5625     0.74414062 0.78125    0.87695312 0.90039062 0.91992188
 1.71875    1.76171875 1.796875   2.1640625  0.41015625 0.44140625
 0.53515625 0.41210938 0.75976562 0.78125    0.86523438 0.8828125
 0.89648438 1.68554688 1.70117188 1.75       2.23632812 0.
 0.69921875 0.83984375 1.4609375  0.71289062 0.81445312 2.24414062
 0.         0.         0.69140625 0.75       0.80859375 2.2578125 ]","[ 0.17578125 -0.1953125   0.125       0.07421875  0.27539062  0.34179688
  0.47460938  0.6171875   0.62890625  0.69921875  0.16796875  0.625
  0.6171875   0.140625    0.34179688  0.23632812  0.23046875  0.3046875
 -0.24609375  0.24609375 -0.02148438  0.10742188  0.19140625  0.359375
  0.36132812  0.36523438  0.40820312 -0.47851562 -0.13085938  0.10742188
 -0.20703125  0.140625    0.18945312  0.03710938  0.17773438  0.2578125
  0.4140625   0.49609375  0.4921875   0.57421875 -0.19140625 -0.62890625
  0.13867188  0.12109375  1.73828125 -0.03515625  0.05273438  0.34765625
  0.61132812 -0.67773438  0.19335938  0.02929688  0.11328125  0.40429688]"
23,"[-0.8203125  -0.83789062 -0.87695312  0.73242188  0.76171875  0.79101562
 -0.78125    -0.80078125  0.82226562  0.75195312 -0.84179688 -0.86132812
  0.73242188  0.80078125  0.79101562  0.77929688 -0.78125    -0.80078125
 -0.81835938 -0.8203125  -0.80664062 -0.84179688  0.76953125  0.80078125
  0.79101562  0.8203125  -0.78125    -0.80078125  0.89648438 -0.84375
 -0.8359375  -0.79101562 -0.86132812 -0.7734375  -0.80859375  0.76953125
  0.80078125  0.83007812  0.8203125  -0.78125    -0.80078125  0.89648438
  0.83789062  0.87109375  0.83789062]","[0.44140625 0.55273438 0.55859375 0.90429688 0.8984375  0.89453125
 1.66210938 1.69726562 2.24414062 0.88671875 1.53125    1.515625
 0.9140625  0.9140625  0.96875    1.02539062 1.74023438 1.77929688
 1.81835938 0.453125   0.6328125  0.64257812 0.88476562 0.90234375
 0.94921875 0.96679688 1.72070312 1.75976562 2.1484375  0.
 0.30664062 0.49804688 0.45703125 0.65429688 0.67382812 0.87890625
 0.88671875 0.89257812 0.93359375 1.6953125  1.734375   2.19921875
 0.         0.         0.        ]","[ 0.1015625   0.234375    0.28710938  0.14257812  0.3125      0.41992188
  0.56445312  0.59570312 -0.05664062  0.5         0.80273438  0.9140625
 -0.00976562  0.10742188  0.1953125   0.25390625  0.23242188  0.26171875
  0.29101562 -0.02929688  0.11914062  0.203125    0.02929688  0.17382812
  0.2734375   0.34179688  0.35351562  0.37109375 -0.54492188  0.
  0.046875    0.078125    0.13671875  0.19140625  0.23242188  0.09765625
  0.24609375  0.34179688  0.41992188  0.45703125  0.47460938 -0.27539062
  0.90234375  0.85351562  0.75976562]"
24,"[-0.8203125  -0.89257812 -0.83789062 -0.91015625 -0.9140625   0.80664062
  0.80078125  0.75195312 -0.84179688 -0.86132812  0.89648438  0.72460938
  0.79101562  0.77929688 -0.8203125  -0.78125    -0.80078125  0.87890625
  0.82226562 -0.86132812 -0.87695312 -0.87890625  0.84179688  0.80078125
  0.79101562  0.8203125  -0.76171875 -0.78125    -0.80078125  0.87890625
  0.89648438 -0.8359375  -0.84960938 -0.86132812 -0.87109375 -0.87695312
 -0.87890625  0.84179688  0.83789062  0.79101562 -0.78125    -0.80078125
  0.87890625  0.82226562  0.703125   -0.59765625  0.73828125  0.73828125
 -0.51367188]","[0.44335938 0.41210938 0.59570312 0.48828125 0.58984375 0.78710938
 0.81640625 0.91992188 1.62109375 1.65625    2.1953125  0.97851562
 0.96875    1.0234375  1.66601562 1.734375   1.77539062 2.09375
 2.15625    0.4296875  0.61523438 0.68945312 0.79882812 0.88671875
 0.94921875 0.96679688 1.67773438 1.71484375 1.75390625 2.12109375
 2.16210938 0.30859375 0.375      0.46289062 0.55273438 0.58984375
 0.67773438 0.77929688 0.8046875  0.91992188 1.6875     1.7265625
 2.14453125 2.21484375 0.84765625 2.09570312 0.83984375 0.83007812
 1.98046875]","[-0.09570312 -0.0625      0.08203125  0.31054688  0.28515625  0.32226562
  0.421875    0.4375      0.59765625  0.625      -0.30859375  0.07226562
  0.18945312  0.2578125   0.25585938  0.27148438  0.28710938 -0.58007812
 -0.62890625 -0.20703125  0.12695312  0.1328125   0.1640625   0.24609375
  0.27734375  0.34179688  0.34960938  0.375       0.40039062 -0.47460938
 -0.49023438 -0.01953125 -0.12695312 -0.11132812  0.00976562  0.21875
  0.18359375  0.23828125  0.37109375  0.36328125  0.484375    0.5078125
 -0.35546875 -0.36523438  0.22851562  0.984375    0.125       0.1796875
  1.14453125]"
25,"[-0.80664062 -0.84960938 -0.89257812 -0.84179688  0.73828125  0.76953125
  0.87695312  0.703125    0.80664062  0.83789062  0.98828125 -0.8203125
 -0.78125    -0.80078125  0.80664062  0.82226562 -0.8203125  -0.86132812
 -0.80859375  0.73828125  0.76953125  0.87695312  0.98828125 -0.8203125
 -0.84179688 -0.86132812  0.80664062  0.82226562 -0.77929688 -0.8203125
 -0.86132812  1.         -0.80859375  0.73828125  0.76953125  0.87695312
 -0.8203125  -0.84179688 -0.86132812  0.74804688 -0.87890625  0.59375
  0.7421875  -0.84375     0.51367188 -0.87890625 -0.07421875]","[0.33789062 0.37890625 0.3984375  0.6015625  0.81445312 0.8203125
 0.78320312 0.875      0.84375    0.87890625 0.78515625 1.66796875
 1.734375   1.76757812 2.08984375 2.1171875  0.453125   0.4765625
 0.6953125  0.84179688 0.86132812 0.83203125 0.78515625 1.64648438
 1.68164062 1.70703125 2.11328125 2.14453125 0.42382812 0.44921875
 0.47460938 0.         0.67773438 0.83203125 0.84375    0.8125
 1.62109375 1.64648438 1.65429688 2.18164062 0.57421875 0.87304688
 0.76171875 0.70898438 0.70117188 0.64453125 0.94140625]","[ 0.16796875  0.1171875   0.1171875   0.30273438  0.23632812  0.33007812
  0.32226562  0.0703125   0.11132812  0.109375   -0.08007812  0.2421875
  0.27929688  0.3359375  -0.69140625 -0.74414062  0.00585938  0.
  0.15820312  0.11523438  0.19921875  0.16210938  0.09375     0.36328125
  0.39648438  0.47265625 -0.61523438 -0.6640625   0.08203125  0.0625
  0.03515625 -0.32226562  0.22265625  0.16601562  0.265625    0.24023438
  0.46679688  0.52539062  0.63085938 -0.63085938  0.40234375  0.69921875
  0.17773438  0.22851562  0.91992188  0.28125     2.1953125 ]"
