numObj,12
rangeIdx,[ 8  9  8  9 10  8  9  8  9  8  9 10]
range,"[0.375    0.421875 0.375    0.421875 0.46875  0.375    0.421875 0.375
 0.421875 0.375    0.421875 0.46875 ]"
dopplerIdx,[ 0  0  1  1  1  2  2 -2 -2 -1 -1 -1]
doppler,"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.25052108
  0.25052108 -0.25052108 -0.25052108 -0.12526054 -0.12526054 -0.12526054]"
peakVal,[12 15 55 63 25 18 21 17 19 53 60 23]
x,"[-0.03515625 -0.02734375 -0.0234375  -0.02734375 -0.04492188 -0.03515625
 -0.02734375 -0.03515625 -0.0390625  -0.0234375  -0.02734375 -0.04492188]"
y,"[0.36523438 0.4140625  0.36132812 0.40625    0.44921875 0.3515625
 0.3984375  0.37304688 0.41992188 0.37109375 0.41601562 0.4609375 ]"
z,"[0.078125   0.08203125 0.09765625 0.11132812 0.12695312 0.125
 0.13476562 0.01953125 0.01953125 0.05273438 0.06054688 0.07226562]"
