numObj,27
rangeIdx,"[ 1  2  9  1  2  9 10  1  2  1  2  1  2  8  9 10  1  2  9 10  1  2  1  2
  8  9 10]"
range,"[0.046875 0.09375  0.421875 0.046875 0.09375  0.421875 0.46875  0.046875
 0.09375  0.046875 0.09375  0.046875 0.09375  0.375    0.421875 0.46875
 0.046875 0.09375  0.421875 0.46875  0.046875 0.09375  0.046875 0.09375
 0.375    0.421875 0.46875 ]"
dopplerIdx,"[ 0  0  0  1  1  1  1  2  2 -2 -2 -1 -1 -1 -1 -1  0  0  0  1 -2 -2 -1 -1
 -1 -1 -1]"
doppler,"[ 0.          0.          0.          0.12526054  0.12526054  0.12526054
  0.12526054  0.25052108  0.25052108 -0.25052108 -0.25052108 -0.12526054
 -0.12526054 -0.12526054 -0.12526054 -0.12526054  0.          0.
  0.          0.12526054 -0.25052108 -0.25052108 -0.12526054 -0.12526054
 -0.12526054 -0.12526054 -0.12526054]"
peakVal,"[ 70  78  10 214 234  34  23  78  86  32  34 100 105  19  24  13  38  42
   8  15  19  21  59  64  12  17   9]"
x,"[-0.00390625 -0.00390625  0.18554688 -0.00390625 -0.00585938 -0.02734375
  0.         -0.00390625 -0.00585938 -0.00195312 -0.00390625 -0.00390625
 -0.00585938 -0.01171875  0.          0.         -0.02148438 -0.04492188
 -0.06640625  0.20507812 -0.02148438 -0.0390625  -0.02148438 -0.04101562
  0.1875      0.22460938  0.25      ]"
y,"[0.046875   0.09375    0.08007812 0.046875   0.09375    0.41210938
 0.45898438 0.046875   0.09179688 0.046875   0.09375    0.046875
 0.09375    0.375      0.421875   0.46679688 0.01757812 0.03125
 0.40234375 0.109375   0.01171875 0.03320312 0.02148438 0.03515625
 0.         0.         0.        ]"
z,"[ 0.          0.00195312 -0.37109375  0.00585938  0.00976562  0.08398438
  0.09765625  0.0078125   0.015625    0.         -0.0078125   0.00195312
  0.         -0.00195312 -0.00390625  0.03125    -0.03710938 -0.07617188
  0.10742188 -0.40625    -0.04101562 -0.078125   -0.03515625 -0.07617188
  0.35742188  0.40625    -0.46679688]"
