numObj,8
rangeIdx,[8 9 8 9 8 9 8 9]
range,[0.375    0.421875 0.375    0.421875 0.375    0.421875 0.375    0.421875]
dopplerIdx,[ 1  1 -1 -1  1  1 -1 -1]
doppler,"[ 0.12526054  0.12526054 -0.12526054 -0.12526054  0.12526054  0.12526054
 -0.12526054 -0.12526054]"
peakVal,[23 28 23 28 19 23 20 26]
x,"[-0.03515625 -0.0390625  -0.0234375  -0.02734375 -0.22265625 -0.25
 -0.22265625 -0.23828125]"
y,"[0.36328125 0.40820312 0.37304688 0.41992188 0.10546875 0.1328125
 0.         0.        ]"
z,"[ 0.08203125  0.09570312  0.03320312  0.04101562 -0.28320312 -0.3125
 -0.33398438 -0.37890625]"
