numObj,9
rangeIdx,[26 27 26 27 26 27 26 27 28]
range,"[1.21875  1.265625 1.21875  1.265625 1.21875  1.265625 1.21875  1.265625
 1.3125  ]"
dopplerIdx,[ 0  0  1  1 -2 -2 -1 -1 -1]
doppler,"[ 0.          0.          0.12526054  0.12526054 -0.25052108 -0.25052108
 -0.12526054 -0.12526054 -0.12526054]"
peakVal,[15 14 13 13 13 13 37 35 16]
x,"[0.15234375 0.15820312 0.11523438 0.11914062 0.11523438 0.15820312
 0.11523438 0.15820312 0.1640625 ]"
y,"[1.18359375 1.2265625  1.16796875 1.20703125 1.20703125 1.25
 1.19726562 1.23632812 1.2890625 ]"
z,"[0.25195312 0.2734375  0.32617188 0.36523438 0.125      0.12890625
 0.19335938 0.22265625 0.18554688]"
